,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0,0020500699,1610612753,ORL,Orlando,2045,Hedo Turkoglu,Hedo,F,,37.000000:05,97.9,101.5,105.8,106.0,-7.9,-4.5,0.16,1.33,23.5,0.032,0.182,0.109,17.6,0.2,0.2,0.173,0.172,88.41,86.72,72.27,67,-0.013
1,0020500699,1610612753,ORL,Orlando,2730,Dwight Howard,Dwight,F,,36.000000:17,92.3,95.5,101.1,103.0,-8.9,-7.5,0.15,1.0,15.8,0.065,0.243,0.162,15.8,0.455,0.568,0.216,0.218,90.36,87.97,73.31,67,0.156
2,0020500699,1610612753,ORL,Orlando,1499,Tony Battie,Tony,C,,26.000000:58,87.1,88.0,109.6,110.0,-22.6,-22.0,0.176,1.5,30.0,0.0,0.231,0.128,20.0,0.75,0.615,0.13,0.131,89.62,89.01,74.17,50,0.098
3,0020500699,1610612753,ORL,Orlando,2052,DeShawn Stevenson,DeShawn,G,,37.000000:36,88.8,91.0,119.0,122.4,-30.3,-31.3,0.176,1.0,13.0,0.032,0.088,0.062,13.0,0.6,0.597,0.27,0.271,87.83,85.53,71.28,67,0.115
4,0020500699,1610612753,ORL,Orlando,1883,Steve Francis,Steve,G,,25.000000:26,80.7,79.2,128.4,127.7,-47.7,-48.5,0.333,1.25,33.3,0.0,0.048,0.025,26.7,0.4,0.425,0.192,0.2,88.51,89.65,74.71,48,-0.012
5,0020500699,1610612753,ORL,Orlando,2039,Keyon Dooling,Keyon,,,27.000000:30,89.7,90.0,90.7,94.0,-1.0,-4.0,0.2,2.0,12.5,0.0,0.029,0.017,6.3,0.545,0.627,0.255,0.263,88.98,87.27,72.73,50,0.156
6,0020500699,1610612753,ORL,Orlando,1727,Pat Garrity,Pat,,,24.000000:50,91.5,93.0,112.7,113.6,-21.2,-20.6,0.091,0.5,10.0,0.091,0.04,0.064,20.0,0.5,0.581,0.18,0.185,85.11,84.07,70.06,43,0.057
7,0020500699,1610612753,ORL,Orlando,2242,Terence Morris,Terence,,,8.000000:20,116.1,113.3,80.6,80.0,35.5,33.3,0.0,0.0,0.0,0.0,0.182,0.111,0.0,1.0,1.0,0.056,0.06,85.02,86.4,72.0,15,0.182
8,0020500699,1610612753,ORL,Orlando,101143,Travis Diener,Travis,,,8.000000:03,116.1,121.4,72.0,66.7,44.1,54.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.118,0.12,85.03,86.46,72.05,14,0.1
9,0020500699,1610612753,ORL,Orlando,2435,Mario Kasun,Mario,,,7.000000:55,124.2,123.1,109.0,107.1,15.2,15.9,0.0,0.0,0.0,0.167,0.25,0.214,0.0,0.333,0.333,0.2,0.202,80.76,81.85,68.21,13,0.059
10,0020500699,1610612753,ORL,Orlando,278,Stacey Augmon,Stacey,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
11,0020500699,1610612753,ORL,Orlando,255,Grant Hill,Grant,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
12,0020500699,1610612764,WAS,Washington,2406,Caron Butler,Caron,F,,43.000000:42,107.6,110.1,92.2,96.2,15.4,14.0,0.04,0.5,5.9,0.0,0.111,0.052,11.8,0.429,0.429,0.178,0.178,89.09,86.21,71.84,79,0.057
13,0020500699,1610612764,WAS,Washington,1712,Antawn Jamison,Antawn,F,,42.000000:34,103.8,106.4,88.2,90.9,15.5,15.5,0.045,0.0,4.3,0.133,0.143,0.138,0.0,0.447,0.485,0.242,0.242,89.84,87.38,72.82,78,0.164
