PLAYER_ID,TEAM_ID,GAME_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,DD2_RANK,TD3_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID.1,TEAM_CITY,PLAYER_ID.1,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,WL_Loss,WL_Win,MATCHUP_Away,MATCHUP_Home
2410,1610612754,20501151,2006-04-10,0,3,0.0,0,1,0.0,1,2,0.5,0,0,0,3,0,1,0,0,0,1,1,-4,0,0,1,1,1,1,20692,20684,17928,20684,7578,8913,7578,11009,8930,10705,13441,20590,21766,5042,16515,4297,7293,1,1,12977,21237,15956,1992,38,,10:04,,1610612754,Indiana,2410,,,10.000000:04,119.9,105.0,131.6,131.6,-11.7,-26.6,0.429,0.0,42.9,0.0,0.0,0.0,0.0,0.0,0.129,0.154,0.178,87.07,92.98,77.48,20,0.025,0.0,1.0,0.0,1.0
2410,1610612754,20501141,2006-04-09,1,3,0.333,0,0,0.0,2,2,1.0,1,3,4,1,2,1,0,0,2,2,4,-16,0,0,1,12351,12351,12351,11524,16891,17928,15463,7578,12302,7578,7176,8930,1,7065,8394,9040,11103,4661,4297,7293,1,8919,8829,16184,23506,1992,38,,25:46,,1610612754,Indiana,2410,,,25.000000:46,86.3,79.2,109.9,107.4,-23.7,-28.2,0.091,0.5,14.3,0.042,0.125,0.083,28.6,0.333,0.515,0.105,0.114,94.48,99.66,83.05,53,0.043,1.0,0.0,1.0,0.0
2410,1610612754,20501124,2006-04-07,1,4,0.25,0,1,0.0,0,0,0.0,1,1,2,0,2,1,1,0,4,0,2,-11,0,0,1,12351,12351,12351,17449,16891,16124,18353,7578,8913,7578,14328,15206,14328,7065,15938,14874,16528,4661,4297,2547,1,19332,18429,18921,21520,1992,38,,16:24,,1610612754,Indiana,2410,,,16.000000:24,77.3,79.3,110.7,109.7,-33.4,-30.4,0.0,0.0,0.0,0.067,0.048,0.056,33.3,0.25,0.25,0.188,0.183,88.54,87.84,73.2,29,-0.136,1.0,0.0,1.0,0.0
2410,1610612754,20501081,2006-04-01,5,6,0.833,3,4,0.75,1,1,1.0,0,2,2,2,1,0,1,0,0,1,14,-12,0,0,1,12351,12351,12351,6386,5946,12829,1327,736,2919,1254,11009,14015,1,13441,11825,14874,7468,9311,11222,2547,1,1,12977,6092,22016,1992,38,,33:53,,1610612754,Indiana,2410,G,,33.000000:53,98.9,100.0,117.8,117.5,-18.9,-17.5,0.105,2.0,22.2,0.0,0.056,0.032,11.1,1.083,1.087,0.101,0.102,88.94,88.54,73.78,62,0.136,1.0,0.0,1.0,0.0
2410,1610612754,20501065,2006-03-30,3,11,0.273,2,4,0.5,0,0,0.0,0,5,5,2,3,1,0,0,4,0,8,-11,0,0,1,12351,12351,12351,3038,10557,6065,18134,1692,2919,2457,14328,15206,14328,13441,3840,6829,7468,2092,4297,7293,1,19332,18429,11481,21520,1992,38,,39:10,,1610612754,Indiana,2410,,,39.000000:10,100.6,98.8,113.8,111.0,-13.3,-12.2,0.08,0.67,12.5,0.0,0.143,0.07,18.8,0.364,0.364,0.163,0.164,97.75,99.88,83.23,81,0.007,1.0,0.0,0.0,1.0
2410,1610612754,20501056,2006-03-29,5,12,0.417,2,5,0.4,0,0,0.0,1,2,3,6,0,0,1,2,1,1,12,8,0,0,1,12351,12351,12351,9261,5946,5048,12815,1692,1832,4544,14328,15206,14328,7065,11825,11707,1611,16515,11222,2547,22541,3753,12977,7653,4675,1992,38,,29:14,,1610612754,Indiana,2410,,,29.000000:14,104.0,103.7,90.0,92.3,14.1,11.4,0.4,0.0,33.3,0.033,0.061,0.048,0.0,0.5,0.5,0.185,0.194,88.01,87.02,72.52,54,0.193,1.0,0.0,1.0,0.0
2410,1610612754,20501005,2006-03-22,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,1,1,3,0,0,2,0,0,2,0,0,1,1,1,1,16221,20684,21518,20684,7578,12302,7578,14328,15206,14328,13441,11825,14874,11103,9311,453,7293,1,8919,18429,21594,9236,1992,38,,18:34,,1610612754,Indiana,2410,,,18.000000:34,83.7,86.1,76.8,78.4,6.9,7.7,0.1,1.0,33.3,0.0,0.083,0.047,33.3,0.0,0.0,0.051,0.05,96.71,94.38,78.65,36,0.067,0.0,1.0,0.0,1.0
2410,1610612754,20500995,2006-03-21,0,7,0.0,0,4,0.0,0,0,0.0,0,2,2,1,2,0,1,1,4,0,0,-22,0,0,1,12351,12351,12351,9434,20684,11259,20684,7578,2919,7578,14328,15206,14328,13441,11825,14874,11103,4661,11222,2547,16481,19332,18429,21594,24504,1992,38,,28:58,,1610612754,Indiana,2410,,,28.000000:58,69.3,69.6,103.5,107.0,-34.2,-37.4,0.077,0.5,10.0,0.0,0.074,0.034,20.0,0.0,0.0,0.143,0.147,95.48,93.62,78.02,56,-0.123,1.0,0.0,1.0,0.0
2410,1610612754,20500982,2006-03-19,2,3,0.667,1,1,1.0,4,6,0.667,1,0,1,2,2,3,0,0,2,3,9,-11,0,0,1,12351,12351,12351,10615,13489,17928,2689,3684,8913,1,3409,2690,9160,7065,20590,18232,7468,4661,453,7293,1,8919,5846,10535,21520,1992,38,,27:07,,1610612754,Indiana,2410,,,27.000000:07,80.9,75.9,100.3,100.0,-19.4,-24.1,0.2,1.0,20.0,0.032,0.0,0.02,20.0,0.833,0.798,0.127,0.134,90.74,93.82,78.18,54,0.128,1.0,0.0,0.0,1.0
2410,1610612754,20500967,2006-03-17,2,5,0.4,1,1,1.0,0,0,0.0,0,1,1,1,1,0,1,0,2,1,5,-2,0,0,1,1,1,1,17699,13489,14461,13174,3684,8913,1,14328,15206,14328,13441,15938,18232,11103,9311,11222,2547,1,8919,12977,15162,13726,1992,38,,15:58,,1610612754,Indiana,2410,,,15.000000:58,87.3,83.3,88.5,87.1,-1.2,-3.8,0.125,1.0,14.3,0.0,0.043,0.024,14.3,0.5,0.5,0.176,0.184,88.93,91.69,76.41,30,0.04,0.0,1.0,0.0,1.0
2410,1610612754,20500953,2006-03-15,1,5,0.2,0,1,0.0,1,2,0.5,0,3,3,4,2,2,1,0,1,2,3,-2,0,0,1,12351,12351,12351,12601,16891,14461,19499,7578,8913,7578,11009,8930,10705,13441,8394,11707,3488,4661,1475,2547,1,3753,8829,18004,13726,1992,38,,24:07,,1610612754,Indiana,2410,,,24.000000:07,95.4,93.8,91.4,94.0,4.0,-0.3,0.235,2.0,33.3,0.0,0.12,0.055,16.7,0.2,0.255,0.143,0.145,98.08,97.53,81.27,48,0.06,1.0,0.0,0.0,1.0
2410,1610612754,20500936,2006-03-13,3,7,0.429,0,1,0.0,0,0,0.0,0,3,3,1,0,1,0,0,1,0,6,9,0,0,1,1,1,1,12601,10557,11259,12058,7578,8913,7578,14328,15206,14328,13441,8394,11707,11103,16515,4297,7293,1,3753,18429,13691,4101,1992,38,,24:07,,1610612754,Indiana,2410,,,24.000000:07,97.0,100.0,80.5,80.4,16.5,19.6,0.063,0.0,12.5,0.0,0.125,0.06,0.0,0.429,0.429,0.127,0.131,92.91,91.55,76.3,46,0.089,0.0,1.0,0.0,1.0
2410,1610612754,20500892,2006-03-07,0,8,0.0,0,3,0.0,0,2,0.0,0,3,3,2,1,2,0,2,3,1,0,-18,0,0,1,12351,12351,12351,13952,20684,9849,20684,7578,4432,7578,14328,8930,14328,13441,8394,11707,7468,9311,1475,7293,22541,14480,12977,21594,23944,1992,38,,22:06,,1610612754,Indiana,2410,,,22.000000:06,80.2,76.7,116.4,113.3,-36.3,-36.6,0.182,2.0,16.7,0.0,0.143,0.063,8.3,0.0,0.0,0.208,0.217,92.26,95.57,79.64,43,-0.124,1.0,0.0,0.0,1.0
2410,1610612754,20500875,2006-03-05,4,13,0.308,1,5,0.2,0,0,0.0,1,1,2,5,3,1,0,0,0,0,9,-6,0,0,1,1,1,1,8146,8028,4161,17369,3684,1832,7018,14328,15206,14328,7065,15938,14874,2384,2092,4297,7293,1,1,18429,10535,17873,1992,38,,31:03,,1610612754,Indiana,2410,,,31.000000:03,91.7,92.1,106.5,104.9,-14.8,-12.9,0.278,1.67,23.8,0.032,0.036,0.034,14.3,0.346,0.346,0.219,0.231,95.38,95.85,79.87,63,0.048,0.0,1.0,1.0,0.0
2410,1610612754,20500859,2006-03-03,7,12,0.583,2,5,0.4,0,1,0.0,0,2,2,2,3,0,2,0,2,1,16,3,0,0,1,12351,12351,12351,7899,2964,5048,5367,1692,1832,4544,14328,14015,14328,13441,11825,14874,7468,2092,11222,979,1,8919,12977,4772,8317,1992,38,,31:26,,1610612754,Indiana,2410,,,31.000000:26,101.2,103.3,95.4,98.4,5.9,4.9,0.133,0.67,11.8,0.0,0.069,0.038,17.6,0.667,0.643,0.238,0.237,95.56,93.15,77.62,61,0.128,1.0,0.0,1.0,0.0
2410,1610612754,20500843,2006-03-01,4,14,0.286,0,3,0.0,6,6,1.0,0,6,6,3,1,2,0,0,3,3,14,5,0,0,1,1,1,1,7781,8028,3443,17722,7578,4432,7578,1566,2690,1,13441,2553,5103,5042,9311,1475,7293,1,14480,5846,6092,6674,1992,38,,31:37,,1610612754,Indiana,2410,,,31.000000:37,107.4,104.7,100.9,100.0,6.5,4.7,0.167,3.0,14.3,0.0,0.162,0.088,4.8,0.286,0.421,0.243,0.256,93.98,95.65,79.7,64,0.112,0.0,1.0,1.0,0.0
2410,1610612754,20500825,2006-02-26,9,16,0.563,2,4,0.5,2,2,1.0,1,6,7,0,1,0,0,1,1,1,22,11,0,0,1,1,1,1,8355,1283,2237,6081,1692,2919,2457,7176,8930,1,7065,2553,3783,16528,9311,11222,7293,16481,3753,12977,2121,3140,1992,38,,30:42,,1610612754,Indiana,2410,,,30.000000:42,114.2,111.5,93.7,93.4,20.5,18.0,0.0,0.0,0.0,0.042,0.188,0.125,5.6,0.625,0.652,0.269,0.275,94.12,95.37,79.48,61,0.18,0.0,1.0,1.0,0.0
2410,1610612754,20500804,2006-02-24,10,14,0.714,1,2,0.5,10,15,0.667,1,1,2,2,3,1,0,1,6,13,31,-1,0,0,1,12351,12351,12351,1187,851,3443,2278,3684,6440,2457,344,135,9160,7065,15938,14874,7468,2092,4297,7293,16481,24392,28,494,12561,1992,38,,42:43,,1610612754,Indiana,2410,,,42.000000:43,115.2,116.7,111.3,112.2,4.0,4.5,0.1,0.67,8.3,0.026,0.026,0.026,12.5,0.75,0.752,0.242,0.242,90.81,89.88,74.9,78,0.14,1.0,0.0,0.0,1.0
