,Unnamed: 0.1,Unnamed: 0_left,SEASON_YEAR,PLAYER_ID_left,PLAYER_NAME_left,NICKNAME_left,TEAM_ID_left,TEAM_ABBREVIATION_left,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN_left,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,Unnamed: 0
0,210,210,2005-06,2484,Devin Brown,Devin,1610612762,UTA,Utah Jazz,20501227,2006-04-19T00:00:00,UTA vs. GSW,W,16.05,2,5,0.4,0,1,0.0,0,2,0.0,0,1,1,4,0,0,1,0,1,2,4,-8,14.2,0,0,11.0,1,1,1,1,17650,13489,14461,13174,7578,8913,7578,14328,8930,14328,13441,15938,18232,3488,16515,11222,2547,1,3753,8829,16184,19596,14475,1992,38,15864,,16:03,,1610612762,UTA,Utah,2484,Devin Brown,Devin,G,,16.000000:03,97.9,102.9,128.7,130.3,-30.9,-27.4,0.286,0.0,40.0,0.0,0.043,0.027,0.0,0.4,0.34,0.162,0.163,103.42,100.19,83.49,34,0.048,16.0
1,444,444,2005-06,2484,Devin Brown,Devin,1610612762,UTA,Utah Jazz,20501208,2006-04-17T00:00:00,UTA @ SAS,L,38.65,3,9,0.333,1,5,0.2,1,2,0.5,2,5,7,1,0,1,0,1,2,2,8,-16,20.9,0,0,19.0,1,12351,12351,12351,3356,10557,8454,15463,3684,1832,7018,11009,8930,10705,3640,3840,3783,11103,16515,4297,7293,16481,8919,8829,11481,23506,10277,1992,38,10446,,38:39,,1610612762,UTA,Utah,2484,Devin Brown,Devin,G,,38.000000:39,107.4,105.9,130.3,133.3,-22.9,-27.5,0.038,0.0,9.1,0.054,0.185,0.109,0.0,0.389,0.405,0.128,0.128,83.56,83.21,69.34,68,0.048,4.0
2,695,695,2005-06,2484,Devin Brown,Devin,1610612762,UTA,Utah Jazz,20501200,2006-04-16T00:00:00,UTA @ DAL,L,30.47833333333333,3,9,0.333,1,4,0.25,0,0,0.0,2,1,3,2,1,1,0,0,5,0,7,-15,15.6,0,0,15.0,1,12351,12351,12351,8518,10557,8454,15463,3684,2919,6336,14328,15206,14328,3640,15938,11707,7468,9311,4297,7293,1,22646,18429,12783,23219,13546,1992,38,13086,,30:29,,1610612762,UTA,Utah,2484,Devin Brown,Devin,,,30.000000:29,100.6,98.2,128.1,125.0,-27.5,-26.8,0.125,2.0,16.7,0.071,0.04,0.057,8.3,0.389,0.389,0.147,0.152,86.08,88.19,73.49,56,0.0,6.0
3,964,964,2005-06,2484,Devin Brown,Devin,1610612762,UTA,Utah Jazz,20501183,2006-04-14T00:00:00,UTA @ NOK,W,14.633333333333333,1,5,0.2,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,1,2,0,3,-4,3.0,0,0,4.0,1,1,1,1,18482,16891,14461,19499,3684,6440,2457,14328,15206,14328,13441,20590,21766,16528,16515,11222,7293,16481,8919,18429,18004,15956,22024,1992,38,20964,,14:38,,1610612762,UTA,Utah,2484,Devin Brown,Devin,,,14.000000:38,86.3,89.3,107.6,107.4,-21.2,-18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.156,0.161,91.71,90.21,75.17,28,-0.082,6.0
4,1326,1326,2005-06,2484,Devin Brown,Devin,1610612762,UTA,Utah Jazz,20501171,2006-04-12T00:00:00,UTA vs. DEN,W,25.581666666666667,4,5,0.8,0,0,0.0,0,0,0.0,0,3,3,3,1,1,2,0,3,1,8,26,24.1,0,0,20.0,1,1,1,1,11650,8028,14461,1442,7578,12302,7578,14328,15206,14328,13441,8394,11707,5042,9311,4297,979,1,14480,12977,11481,207,8499,1992,38,9845,,25:35,,1610612762,UTA,Utah,2484,Devin Brown,Devin,,,25.000000:35,108.9,116.0,69.0,68.1,39.9,47.9,0.143,3.0,33.3,0.0,0.115,0.057,11.1,0.8,0.8,0.098,0.098,93.52,91.0,75.84,50,0.169,17.0
5,1659,1659,2005-06,2484,Devin Brown,Devin,1610612762,UTA,Utah Jazz,20501153,2006-04-10T00:00:00,UTA vs. HOU,W,20.016666666666666,3,7,0.429,2,4,0.5,0,0,0.0,0,1,1,2,1,0,0,0,0,0,8,-5,11.2,0,0,13.0,1,1,1,1,15295,10557,11259,12058,1692,2919,2457,14328,15206,14328,13441,15938,18232,7468,9311,11222,7293,1,1,18429,11481,16971,16449,1992,38,14404,,20:01,,1610612762,UTA,Utah,2484,Devin Brown,Devin,,,20.000000:01,79.1,80.0,94.9,97.1,-15.8,-17.1,0.4,2.0,20.0,0.0,0.063,0.029,10.0,0.571,0.571,0.2,0.214,84.12,82.73,68.94,35,0.152,17.0
6,1939,1939,2005-06,2484,Devin Brown,Devin,1610612762,UTA,Utah Jazz,20501138,2006-04-08T00:00:00,UTA vs. POR,W,15.733333333333333,3,6,0.5,1,2,0.5,2,3,0.667,1,2,3,1,1,0,0,1,0,2,9,-7,13.1,0,0,14.0,1,1,1,1,17853,10557,12829,7271,3684,6440,2457,7176,7648,9160,7065,11825,11707,11103,9311,11222,7293,16481,1,8829,10535,18797,15188,1992,38,13740,,15:44,,1610612762,UTA,Utah,2484,Devin Brown,Devin,,,15.000000:44,111.4,110.7,136.1,131.0,-24.8,-20.3,0.125,1.0,11.1,0.071,0.133,0.103,11.1,0.583,0.615,0.242,0.244,85.06,86.95,72.46,28,0.143,17.0
7,2149,2149,2005-06,2484,Devin Brown,Devin,1610612762,UTA,Utah Jazz,20501127,2006-04-07T00:00:00,UTA @ MIN,W,29.883333333333333,5,10,0.5,2,3,0.667,3,5,0.6,2,1,3,3,1,2,1,1,5,3,15,9,31.1,0,0,29.0,1,1,1,1,8848,5946,7149,7271,1692,4432,1483,5130,4038,10250,3640,15938,11707,5042,9311,1475,2547,16481,22646,5846,5416,4101,5217,1992,38,5212,,29:53,,1610612762,UTA,Utah,2484,Devin Brown,Devin,,,29.000000:53,118.0,114.3,97.0,100.0,21.0,14.3,0.15,3.0,18.8,0.067,0.038,0.054,6.3,0.6,0.615,0.191,0.196,89.08,89.15,74.29,56,0.102,6.0
8,2637,2637,2005-06,2484,Devin Brown,Devin,1610612762,UTA,Utah Jazz,20501105,2006-04-04T00:00:00,UTA vs. SAS,L,6.216666666666667,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-17,0.0,0,0,0.0,1,12351,12351,12351,22315,20684,19690,20684,7578,8913,7578,14328,15206,14328,13441,20590,21766,16528,16515,11222,7293,1,1,18429,21594,23744,23758,1992,38,23819,,6:13,,1610612762,UTA,Utah,2484,Devin Brown,Devin,,,6.000000:13,60.0,54.5,186.7,191.7,-126.7,-137.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.182,86.17,88.79,73.99,11,-0.078,18.0
9,3035,3035,2005-06,2484,Devin Brown,Devin,1610612762,UTA,Utah Jazz,20501083,2006-04-01T00:00:00,UTA @ POR,W,31.783333333333335,3,7,0.429,1,3,0.333,1,2,0.5,0,2,2,3,1,0,0,0,2,1,8,14,13.9,0,0,14.0,1,1,1,1,7663,10557,11259,12058,3684,4432,5006,11009,8930,10705,13441,11825,14874,5042,9311,11222,7293,1,8919,12977,11481,2041,14678,1992,38,13740,,31:47,,1610612762,UTA,Utah,2484,Devin Brown,Devin,,,31.000000:47,115.3,117.5,91.9,89.8,23.4,27.7,0.15,3.0,25.0,0.0,0.063,0.033,8.3,0.5,0.508,0.129,0.132,87.44,87.59,72.99,57,0.061,5.0
