,Unnamed: 0.1,Unnamed: 0_left,SEASON_YEAR,PLAYER_ID_left,PLAYER_NAME_left,NICKNAME_left,TEAM_ID_left,TEAM_ABBREVIATION_left,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN_left,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,Unnamed: 0
0,249,249,2005-06,2772,Trevor Ariza,Trevor,1610612753,ORL,Orlando Magic,20501218,2006-04-19T00:00:00,ORL @ IND,L,29.796666666666667,5,12,0.417,0,0,0.0,3,5,0.6,5,7,12,2,1,2,0,3,2,4,13,13,35.4,1,0,31.0,1,12351,12351,12351,8906,5946,5048,12815,7578,12302,7578,5130,4038,10250,414,1697,704,7468,9311,1475,7293,24347,8919,3801,6899,2399,3725,1,38,4454,,29:48,,1610612753,ORL,Orlando,2772,Trevor Ariza,Trevor,,,29.000000:48,109.6,121.2,98.4,92.6,11.2,28.6,0.105,2.0,11.8,0.139,0.2,0.169,5.9,0.417,0.458,0.217,0.213,87.22,85.38,71.15,52,0.193,6.0
1,468,468,2005-06,2772,Trevor Ariza,Trevor,1610612753,ORL,Orlando Magic,20501204,2006-04-17T00:00:00,ORL vs. CHI,L,13.816666666666666,2,4,0.5,0,1,0.0,2,2,1.0,1,2,3,0,1,1,1,0,3,1,6,5,14.6,0,0,13.0,1,12351,12351,12351,18891,13489,16124,7271,7578,8913,7578,7176,8930,1,7065,11825,11707,16528,9311,4297,2547,1,14480,12977,13691,6674,14200,1992,38,14404,,13:49,,1610612753,ORL,Orlando,2772,Trevor Ariza,Trevor,,,13.000000:49,106.6,116.0,92.0,96.0,14.6,20.0,0.0,0.0,0.0,0.071,0.2,0.125,16.7,0.5,0.615,0.194,0.192,92.55,86.85,72.38,25,0.088,21.0
2,842,842,2005-06,2772,Trevor Ariza,Trevor,1610612753,ORL,Orlando Magic,20501188,2006-04-15T00:00:00,ORL vs. PHI,W,15.326666666666666,2,3,0.667,0,0,0.0,0,0,0.0,2,1,3,0,1,0,0,0,1,0,4,-5,6.6,0,0,7.0,1,1,1,1,18090,13489,17928,2689,7578,12302,7578,14328,15206,14328,3640,15938,11707,16528,9311,11222,7293,1,3753,18429,16184,16971,19574,1992,38,18806,,15:20,,1610612753,ORL,Orlando,2772,Trevor Ariza,Trevor,,,15.000000:20,105.2,100.0,113.8,112.9,-8.6,-12.9,0.0,0.0,0.0,0.125,0.083,0.107,25.0,0.667,0.667,0.111,0.116,92.83,95.52,79.6,30,0.055,17.0
3,1124,1124,2005-06,2772,Trevor Ariza,Trevor,1610612753,ORL,Orlando Magic,20501175,2006-04-13T00:00:00,ORL @ SAS,W,12.111666666666666,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,1,0,0,1,0,0,2,5.4,0,0,4.0,1,1,1,1,19782,20684,21518,20684,7578,12302,7578,14328,15206,14328,13441,11825,14874,16528,16515,4297,7293,1,3753,18429,21594,9236,20410,1992,38,20964,,12:07,,1610612753,ORL,Orlando,2772,Trevor Ariza,Trevor,,,12.000000:07,85.8,88.9,71.3,70.0,14.6,18.9,0.0,0.0,0.0,0.0,0.143,0.08,0.0,0.0,0.0,0.048,0.048,75.85,75.3,62.75,18,0.057,7.0
4,1281,1281,2005-06,2772,Trevor Ariza,Trevor,1610612753,ORL,Orlando Magic,20501163,2006-04-12T00:00:00,ORL vs. TOR,W,13.966666666666669,0,1,0.0,0,0,0.0,4,8,0.5,1,2,3,0,1,1,0,0,3,4,4,-15,9.6,0,0,9.0,1,1,1,1,18815,20684,21518,20684,7578,12302,7578,3409,1413,10705,7065,11825,11707,16528,9311,4297,7293,1,14480,3801,16184,23219,17530,1992,38,17351,,13:58,,1610612753,ORL,Orlando,2772,Trevor Ariza,Trevor,,,13.000000:58,62.7,64.3,118.0,117.9,-55.4,-53.6,0.0,0.0,0.0,0.059,0.167,0.103,16.7,0.0,0.442,0.176,0.183,97.4,96.23,80.19,28,-0.057,19.0
5,1631,1631,2005-06,2772,Trevor Ariza,Trevor,1610612753,ORL,Orlando Magic,20501150,2006-04-10T00:00:00,ORL vs. ATL,W,10.033333333333331,2,4,0.5,0,0,0.0,0,0,0.0,2,3,5,1,0,0,0,0,0,0,4,4,11.5,0,0,10.0,1,1,1,1,20713,13489,16124,7271,7578,12302,7578,14328,15206,14328,3640,8394,6829,11103,16515,11222,7293,1,1,18429,16184,7460,16247,1992,38,16587,,10:02,,1610612753,ORL,Orlando,2772,Trevor Ariza,Trevor,,,10.000000:02,147.4,136.8,123.0,110.0,24.3,26.8,0.125,0.0,20.0,0.4,0.3,0.333,0.0,0.5,0.5,0.19,0.204,84.96,93.29,77.74,19,0.151,19.0
6,1858,1858,2005-06,2772,Trevor Ariza,Trevor,1610612753,ORL,Orlando Magic,20501145,2006-04-09T00:00:00,ORL @ MIA,W,14.966666666666669,2,4,0.5,0,0,0.0,0,2,0.0,0,2,2,2,0,1,0,1,0,2,4,5,12.4,0,0,10.0,1,1,1,1,18305,13489,16124,7271,7578,12302,7578,14328,8930,14328,13441,11825,14874,7468,16515,4297,7293,16481,1,8829,16184,6674,15630,1992,38,16587,,14:58,,1610612753,ORL,Orlando,2772,Trevor Ariza,Trevor,,,14.000000:58,132.0,140.0,112.3,111.1,19.7,28.9,0.182,0.0,28.6,0.0,0.333,0.133,0.0,0.5,0.41,0.179,0.175,85.37,83.39,69.49,25,0.111,9.0
7,2123,2123,2005-06,2772,Trevor Ariza,Trevor,1610612753,ORL,Orlando Magic,20501123,2006-04-07T00:00:00,ORL vs. DET,W,8.6,2,2,1.0,0,0,0.0,0,0,0.0,1,3,4,0,2,0,0,0,2,0,4,-5,6.8,0,0,8.0,1,1,1,1,21284,13489,19690,1,7578,12302,7578,14328,15206,14328,7065,8394,9040,16528,4661,11222,7293,1,8919,18429,16184,16971,19437,1992,38,18031,,8:36,,1610612753,ORL,Orlando,2772,Trevor Ariza,Trevor,,,8.000000:36,94.1,94.1,121.5,116.7,-27.4,-22.5,0.0,0.0,0.0,0.167,0.5,0.333,50.0,1.0,1.0,0.211,0.222,95.67,97.67,81.4,17,0.117,20.0
8,2420,2420,2005-06,2772,Trevor Ariza,Trevor,1610612753,ORL,Orlando Magic,20501111,2006-04-05T00:00:00,ORL vs. MIL,W,13.938333333333333,2,6,0.333,0,0,0.0,2,2,1.0,5,3,8,1,1,1,0,2,2,2,6,4,19.1,0,0,17.0,1,1,1,1,18828,13489,12829,15463,7578,12302,7578,7176,8930,1,414,8394,2805,11103,9311,4297,7293,22541,8919,8829,13691,7460,11328,1992,38,11710,,13:56,,1610612753,ORL,Orlando,2772,Trevor Ariza,Trevor,,,13.000000:56,109.0,107.1,85.5,86.7,23.5,20.5,0.1,1.0,11.1,0.556,0.231,0.364,11.1,0.333,0.436,0.229,0.239,99.73,99.87,83.22,28,0.2,19.0
9,3107,3107,2005-06,2772,Trevor Ariza,Trevor,1610612753,ORL,Orlando Magic,20501069,2006-03-31T00:00:00,ORL vs. DAL,W,15.833333333333334,2,4,0.5,0,0,0.0,4,4,1.0,0,1,1,0,0,2,0,0,0,2,8,10,15.2,0,0,13.0,1,1,1,1,17782,13489,16124,7271,7578,12302,7578,3409,5061,1,13441,15938,18232,16528,16515,1475,7293,1,1,8829,11481,3589,13803,1992,38,14404,,15:50,,1610612753,ORL,Orlando,2772,Trevor Ariza,Trevor,,,15.000000:50,96.4,93.5,64.1,61.3,32.3,32.3,0.0,0.0,0.0,0.0,0.059,0.034,0.0,0.5,0.694,0.194,0.193,90.52,93.98,78.32,31,0.353,20.0
