,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
551,551,2019-20,202083,Wesley Matthews,Wesley,1610612749,MIL,Milwaukee Bucks,21901294,2020-08-10T00:00:00,MIL vs. TOR,L,1.5666666666666669,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0.0,1,11184,11184,11184,22053,19596,20287,19596,12218,14524,12218,12027,12814,12027,11304,19440,20207,16549,14568,10567,7040,1,1,16138,20146,12258,21711,1909,101,21739,1,1:34,
766,766,2019-20,202083,Wesley Matthews,Wesley,1610612749,MIL,Milwaukee Bucks,21901284,2020-08-08T00:00:00,MIL @ DAL,L,28.153333333333332,2,4,0.5,2,4,0.5,0,0,0.0,1,2,3,1,0,1,0,0,4,1,6,-22,14.1,0,0,14.0,1,11184,11184,11184,7841,13379,15877,7108,3640,6437,3230,12027,12814,12027,5288,11973,11272,11429,14568,3910,7040,1,18631,10668,13720,21790,14450,1909,101,13895,1,28:09,
1054,1054,2019-20,202083,Wesley Matthews,Wesley,1610612749,MIL,Milwaukee Bucks,21901269,2020-08-06T00:00:00,MIL vs. MIA,W,22.95,3,4,0.75,2,3,0.667,1,2,0.5,0,1,1,0,0,0,0,0,2,2,9,27,10.2,0,0,12.0,1,1,1,1,11761,10497,15877,1693,3640,8832,1664,9105,6839,9400,11304,15663,17262,16549,14568,10567,7040,1,9590,6771,10523,252,16770,1909,101,15174,1,22:57,
1604,1604,2019-20,202083,Wesley Matthews,Wesley,1610612749,MIL,Milwaukee Bucks,21901248,2020-08-02T00:00:00,MIL @ HOU,L,26.675,1,6,0.167,1,6,0.167,0,0,0.0,0,2,2,0,2,0,0,0,5,0,3,14,3.4,0,0,6.0,1,11184,11184,11184,8915,16399,12598,18973,6857,3146,11625,12027,12814,12027,11304,11973,14253,16549,3918,10567,7040,1,20977,16138,17209,2172,20407,1909,101,18770,1,26:41,
1800,1800,2019-20,202083,Wesley Matthews,Wesley,1610612749,MIL,Milwaukee Bucks,21901236,2020-07-31T00:00:00,MIL vs. BOS,W,26.703333333333333,2,6,0.333,2,6,0.333,3,3,1.0,0,0,0,0,0,0,0,0,1,2,9,12,9.0,0,0,11.0,1,1,1,1,8893,13379,12598,14612,3640,3146,7485,3804,5559,1,11304,19440,20207,16549,14568,10567,7040,1,4186,6771,10523,2830,17505,1909,101,15832,1,26:42,
2204,2204,2019-20,202083,Wesley Matthews,Wesley,1610612749,MIL,Milwaukee Bucks,21900958,2020-03-09T00:00:00,MIL @ DEN,L,31.766666666666666,2,11,0.182,1,5,0.2,4,5,0.8,1,5,6,2,1,2,0,1,1,4,9,-10,24.2,0,0,22.0,1,11184,11184,11184,5032,13379,5930,18918,6857,4572,11014,2455,2711,6704,5288,4038,4656,7732,7875,1252,7040,14867,4186,2590,10523,18325,8463,1909,101,8971,1,31:46,
2401,2401,2019-20,202083,Wesley Matthews,Wesley,1610612749,MIL,Milwaukee Bucks,21900950,2020-03-08T00:00:00,MIL @ PHX,L,17.6,2,5,0.4,1,2,0.5,0,0,0.0,0,2,2,0,0,0,0,0,2,1,5,-7,7.4,0,0,8.0,1,11184,11184,11184,15557,13379,14259,12431,6857,11477,3230,12027,12814,12027,11304,11973,14253,16549,14568,10567,7040,1,9590,10668,14939,16391,18352,1909,101,17627,1,17:36,
2609,2609,2019-20,202083,Wesley Matthews,Wesley,1610612749,MIL,Milwaukee Bucks,21900939,2020-03-06T00:00:00,MIL @ LAL,L,26.65,1,6,0.167,1,6,0.167,0,0,0.0,0,1,1,1,0,2,0,0,3,3,3,-1,11.7,0,0,10.0,1,11184,11184,11184,8933,16399,12598,18973,6857,3146,11625,12027,12814,12027,11304,15663,17262,11429,14568,1252,7040,1,14861,4183,17209,11353,15922,1909,101,16509,1,26:39,
3024,3024,2019-20,202083,Wesley Matthews,Wesley,1610612749,MIL,Milwaukee Bucks,21900924,2020-03-04T00:00:00,MIL vs. IND,W,25.433333333333337,6,10,0.6,3,7,0.429,0,0,0.0,0,4,4,0,0,0,0,0,1,0,15,22,19.8,0,0,22.0,1,1,1,1,9859,4285,7049,4415,1756,2102,6104,12027,12814,12027,11304,5976,8556,16549,14568,10567,7040,1,4186,16138,5549,662,10993,1909,101,8971,1,25:26,
3272,3272,2019-20,202083,Wesley Matthews,Wesley,1610612749,MIL,Milwaukee Bucks,21900906,2020-03-02T00:00:00,MIL @ MIA,L,26.15,1,6,0.167,0,4,0.0,0,0,0.0,1,1,2,2,1,0,0,1,2,1,2,-12,6.4,0,0,6.0,1,11184,11184,11184,9333,16399,12598,18973,12218,6437,12218,12027,12814,12027,5288,15663,14253,7732,7875,10567,7040,14867,9590,10668,18314,19307,18888,1909,101,18770,1,26:09,
