,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
222,222,2019-20,1627812,Yogi Ferrell,Yogi,1610612758,SAC,Sacramento Kings,21901310,2020-08-13T00:00:00,SAC @ LAL,W,19.65,4,7,0.571,2,4,0.5,1,2,0.5,0,1,1,2,1,3,0,1,1,1,11,-4,23.2,0,0,22.0,1,1,1,1,14131,8029,11066,5401,3640,6437,3230,9105,6839,9400,11304,15663,17262,7732,7875,348,7040,14867,4186,10668,8592,14035,9035,1909,101,8971,1,19:39,
420,420,2019-20,1627812,Yogi Ferrell,Yogi,1610612758,SAC,Sacramento Kings,21901302,2020-08-11T00:00:00,SAC vs. NOP,W,10.683333333333334,3,5,0.6,0,1,0.0,0,0,0.0,0,0,0,2,2,0,0,0,3,2,6,-4,7.0,0,0,8.0,1,1,1,1,19287,10497,14259,4415,12218,14524,12218,12027,12814,12027,11304,19440,20207,7732,3918,10567,7040,1,14861,6771,13720,14035,18584,1909,101,17627,1,10:41,
734,734,2019-20,1627812,Yogi Ferrell,Yogi,1610612758,SAC,Sacramento Kings,21901290,2020-08-09T00:00:00,SAC vs. HOU,L,4.2,2,3,0.667,1,2,0.5,3,3,1.0,0,0,0,1,0,0,0,0,1,2,8,2,9.5,0,0,10.0,1,11184,11184,11184,21182,13379,17424,2660,6857,11477,3230,3804,5559,1,11304,19440,20207,11429,14568,10567,7040,1,4186,6771,11571,8690,17210,1909,101,16509,1,4:12,
912,912,2019-20,1627812,Yogi Ferrell,Yogi,1610612758,SAC,Sacramento Kings,21901276,2020-08-07T00:00:00,SAC @ BKN,L,3.1666666666666665,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,2,0,0,0,0,0,1,3,9,6.0,0,0,6.0,1,11184,11184,11184,21509,16399,20287,1,6857,14524,1,12027,12814,12027,11304,19440,20207,7732,14568,10567,7040,1,1,10668,17209,4119,19124,1909,101,18770,1,3:10,
1055,1055,2019-20,1627812,Yogi Ferrell,Yogi,1610612758,SAC,Sacramento Kings,21901268,2020-08-06T00:00:00,SAC vs. NOP,W,1.2666666666666666,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,3,-1,3.0,0,0,4.0,1,1,1,1,22142,16399,20287,1,6857,14524,1,12027,12814,12027,11304,19440,20207,16549,14568,10567,7040,1,4186,16138,17209,11353,20571,1909,101,19873,1,1:16,
1577,1577,2019-20,1627812,Yogi Ferrell,Yogi,1610612758,SAC,Sacramento Kings,21901247,2020-08-02T00:00:00,SAC @ ORL,L,6.45,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,3,0,1,0,0,1,1,2,11,9.5,0,0,7.0,1,11184,11184,11184,20458,16399,18959,7108,12218,14524,12218,12027,12814,12027,11304,19440,20207,5244,14568,3910,7040,1,4186,10668,18314,3220,17210,1909,101,18206,1,6:27,
2545,2545,2019-20,1627812,Yogi Ferrell,Yogi,1610612758,SAC,Sacramento Kings,21900945,2020-03-07T00:00:00,SAC @ POR,W,3.533333333333333,0,1,0.0,0,1,0.0,2,2,1.0,0,0,0,0,0,0,0,0,0,1,2,-7,2.0,0,0,2.0,1,1,1,1,21401,19596,20287,19596,12218,14524,12218,5552,6839,1,11304,19440,20207,16549,14568,10567,7040,1,1,10668,18314,16391,20996,1909,101,20824,1,3:32,
3878,3878,2019-20,1627812,Yogi Ferrell,Yogi,1610612758,SAC,Sacramento Kings,21900875,2020-02-27T00:00:00,SAC @ OKC,L,14.183333333333334,0,4,0.0,0,2,0.0,0,0,0.0,0,2,2,2,2,0,0,0,3,0,0,-3,3.4,0,0,4.0,1,11184,11184,11184,17685,19596,15877,19596,12218,11477,12218,12027,12814,12027,11304,11973,14253,7732,3918,10567,7040,1,14861,16138,20146,13158,20407,1909,101,19873,1,14:11,
5235,5235,2019-20,1627812,Yogi Ferrell,Yogi,1610612758,SAC,Sacramento Kings,21900814,2020-02-12T00:00:00,SAC @ DAL,L,7.583333333333333,1,3,0.333,0,1,0.0,0,0,0.0,1,0,1,1,0,1,0,1,0,0,2,3,7.7,0,0,6.0,1,11184,11184,11184,20147,16399,17424,14612,12218,14524,12218,12027,12814,12027,5288,19440,17262,11429,14568,3910,7040,14867,1,16138,18314,7893,18198,1909,101,18770,1,7:35,
5529,5529,2019-20,1627812,Yogi Ferrell,Yogi,1610612758,SAC,Sacramento Kings,21900797,2020-02-10T00:00:00,SAC @ MIL,L,10.516666666666667,1,6,0.167,0,3,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,0,2,-10,4.7,0,0,4.0,1,11184,11184,11184,19341,16399,12598,18973,12218,8832,12218,12027,12814,12027,11304,15663,17262,11429,14568,10567,7040,1,1,16138,18314,18325,19783,1909,101,19873,1,10:31,
