,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
169,169,2019-20,204020,Tyler Johnson,Tyler,1610612751,BKN,Brooklyn Nets,21901309,2020-08-13T00:00:00,BKN vs. POR,L,24.433333333333337,7,13,0.538,2,4,0.5,0,0,0.0,0,1,1,2,0,1,0,1,2,0,16,4,23.2,0,0,23.0,1,11184,11184,11184,10670,3019,4211,6634,3640,6437,3230,12027,12814,12027,11304,15663,17262,7732,14568,3910,7040,14867,9590,16138,4893,7132,9035,1909,101,8395,1,24:26,
413,413,2019-20,204020,Tyler Johnson,Tyler,1610612751,BKN,Brooklyn Nets,21901297,2020-08-11T00:00:00,BKN @ ORL,W,21.783333333333335,5,10,0.5,2,3,0.667,2,2,1.0,1,2,3,5,0,0,0,1,1,2,14,7,25.1,0,0,24.0,1,1,1,1,12645,5844,7049,7108,3640,8832,1664,5552,6839,1,5288,11973,11272,2442,14568,10567,7040,14867,4186,6771,6239,5194,7967,1909,101,7836,1,21:47,
612,612,2019-20,204020,Tyler Johnson,Tyler,1610612751,BKN,Brooklyn Nets,21901291,2020-08-09T00:00:00,BKN @ LAC,W,30.153333333333332,6,11,0.545,5,9,0.556,4,4,1.0,1,2,3,1,1,0,0,0,2,2,21,-2,25.1,0,0,30.0,1,1,1,1,6279,4285,5930,6388,364,860,3097,2455,3502,1,5288,11973,11272,11429,7875,10567,7040,1,9590,6771,2620,12258,7967,1909,101,5112,1,30:09,
960,960,2019-20,204020,Tyler Johnson,Tyler,1610612751,BKN,Brooklyn Nets,21901276,2020-08-07T00:00:00,BKN vs. SAC,W,17.633333333333333,5,9,0.556,2,5,0.4,2,2,1.0,1,2,3,2,0,1,0,0,0,1,14,14,23.6,0,0,23.0,1,1,1,1,15539,5844,8240,5983,3640,4572,6455,5552,6839,1,5288,11973,11272,7732,14568,3910,7040,1,1,10668,6239,2172,8798,1909,101,8395,1,17:38,
1180,1180,2019-20,204020,Tyler Johnson,Tyler,1610612751,BKN,Brooklyn Nets,21901267,2020-08-05T00:00:00,BKN @ BOS,L,25.383333333333333,3,8,0.375,1,3,0.333,0,0,0.0,1,1,2,3,2,0,0,0,1,2,7,-12,11.9,0,0,13.0,1,11184,11184,11184,9894,10497,9577,13599,6857,8832,7485,12027,12814,12027,5288,15663,14253,5244,3918,10567,7040,1,4186,6771,12728,19307,15805,1909,101,14542,1,25:23,
1292,1292,2019-20,204020,Tyler Johnson,Tyler,1610612751,BKN,Brooklyn Nets,21901256,2020-08-04T00:00:00,BKN @ MIL,W,26.96,4,13,0.308,1,4,0.25,2,2,1.0,1,3,4,2,1,1,0,1,1,1,11,-6,20.8,0,0,20.0,1,1,1,1,8725,8029,4211,16355,6857,6437,9796,5552,6839,1,5288,8691,8556,7732,7875,3910,7040,14867,4186,10668,8592,15626,10399,1909,101,10156,1,26:58,
1592,1592,2019-20,204020,Tyler Johnson,Tyler,1610612751,BKN,Brooklyn Nets,21901244,2020-08-02T00:00:00,BKN vs. WAS,W,29.016666666666666,0,7,0.0,0,4,0.0,2,2,1.0,2,4,6,5,1,1,1,0,5,3,2,0,21.7,0,0,17.0,1,1,1,1,7172,19596,11066,19596,12218,6437,12218,5552,6839,1,2526,5976,4656,2442,7875,3910,2205,1,20977,4183,18314,10392,9833,1909,101,12005,1,29:01,
1746,1746,2019-20,204020,Tyler Johnson,Tyler,1610612751,BKN,Brooklyn Nets,21901233,2020-07-31T00:00:00,BKN vs. ORL,L,18.616666666666667,2,8,0.25,1,4,0.25,6,6,1.0,1,1,2,4,0,0,0,1,3,3,11,-7,19.4,0,0,18.0,1,11184,11184,11184,14888,13379,9577,17337,6857,6437,9796,1092,1776,1,5288,15663,14253,3556,14568,10567,7040,14867,14861,4183,8592,16391,11225,1909,101,11369,1,18:37,
6725,6725,2019-20,204020,Tyler Johnson,Tyler,1610612756,PHX,Phoenix Suns,21900739,2020-02-02T00:00:00,PHX @ MIL,L,9.7,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,0,1,0,0,2,2.7,0,0,2.0,1,11184,11184,11184,19611,19596,17424,19596,12218,14524,12218,12027,12814,12027,11304,15663,17262,11429,14568,10567,7040,1,4186,16138,20146,8690,20738,1909,101,20824,1,9:42,
7051,7051,2019-20,204020,Tyler Johnson,Tyler,1610612756,PHX,Phoenix Suns,21900725,2020-01-31T00:00:00,PHX vs. OKC,L,15.016666666666667,3,5,0.6,1,2,0.5,2,2,1.0,0,0,0,0,1,2,1,1,2,2,9,9,17.0,0,0,16.0,1,11184,11184,11184,17195,10497,14259,4415,6857,11477,3230,5552,6839,1,11304,19440,20207,16549,7875,1252,2205,14867,9590,6771,10523,4119,12656,1909,101,12636,1,15:01,
