,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
697,697,2022-23,1629021,Moritz Wagner,Moritz,1610612753,ORL,Orlando Magic,22201197,2023-04-06T00:00:00,ORL vs. CLE,L,20.883333333333333,3,11,0.273,2,5,0.4,1,2,0.5,1,3,4,2,3,0,1,0,3,2,9,-12,16.8,0,0,19.0,1,12947,12947,12947,15283,12366,7093,20213,4226,5510,7498,10510,8080,10976,6448,9404,9590,9342,2046,11790,2381,1,17563,7612,12345,22269,14725,2163,120,12497,1,20:53,
1018,1018,2022-23,1629021,Moritz Wagner,Moritz,1610612753,ORL,Orlando Magic,22201178,2023-04-04T00:00:00,ORL vs. CLE,L,10.4,0,1,0.0,0,1,0.0,0,0,0.0,0,4,4,0,0,0,0,0,3,0,0,4,4.8,0,0,4.0,1,12947,12947,12947,21895,22559,23078,22559,14184,16669,14184,13851,14660,13851,13272,6530,9590,19186,16367,11790,7930,1,17563,17928,23116,8218,22503,2163,120,22647,1,10:24,
1328,1328,2022-23,1629021,Moritz Wagner,Moritz,1610612753,ORL,Orlando Magic,22201169,2023-04-02T00:00:00,ORL vs. DET,W,17.618333333333332,4,4,1.0,1,1,1.0,2,2,1.0,0,0,0,1,1,0,1,0,1,3,11,15,14.5,0,0,15.0,1,1,1,1,17683,9586,17860,1,8083,16669,1,6620,8080,1,13272,22091,23082,13459,8897,11790,2381,1,5181,4788,10274,2225,16316,2163,120,15266,1,17:37,
1623,1623,2022-23,1629021,Moritz Wagner,Moritz,1610612753,ORL,Orlando Magic,22201151,2023-03-31T00:00:00,ORL @ WAS,W,6.566666666666666,2,2,1.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,1,1,4,-5,6.4,0,0,6.0,1,1,1,1,23301,15467,21404,1,14184,20319,14184,13851,14660,13851,13272,13188,16055,19186,16367,11790,7930,1,5181,11862,18472,17295,21548,2163,120,21425,1,6:34,
2086,2086,2022-23,1629021,Moritz Wagner,Moritz,1610612753,ORL,Orlando Magic,22201133,2023-03-28T00:00:00,ORL @ MEM,L,5.516666666666667,0,0,0.0,0,0,0.0,0,0,0.0,1,3,4,0,3,0,1,0,1,1,0,-15,4.8,0,0,6.0,1,12947,12947,12947,23706,22559,24678,22559,14184,20319,14184,13851,14660,13851,6448,9404,9590,19186,2046,11790,2381,1,5181,11862,23116,23654,22503,2163,120,21425,1,5:31,
2349,2349,2022-23,1629021,Moritz Wagner,Moritz,1610612753,ORL,Orlando Magic,22201118,2023-03-26T00:00:00,ORL vs. BKN,W,16.583333333333332,4,5,0.8,0,1,0.0,4,5,0.8,0,4,4,1,1,1,0,0,2,4,12,15,20.3,0,0,19.0,1,1,1,1,18397,9586,16006,1839,14184,16669,14184,3075,3311,7793,13272,6530,9590,13459,8897,4306,7930,1,11553,2943,9310,2225,12405,2163,120,12497,1,16:35,
2881,2881,2022-23,1629021,Moritz Wagner,Moritz,1610612753,ORL,Orlando Magic,22201093,2023-03-23T00:00:00,ORL vs. NYK,W,17.266666666666666,2,6,0.333,0,3,0.0,7,8,0.875,2,5,7,3,3,0,0,1,0,4,11,16,20.9,0,0,21.0,1,1,1,1,17942,15467,14189,17586,14184,10172,14184,993,1170,6922,3077,4379,3911,6516,2046,11790,7930,17468,1,2943,10274,1910,12037,2163,120,11203,1,17:16,
3232,3232,2022-23,1629021,Moritz Wagner,Moritz,1610612753,ORL,Orlando Magic,22201077,2023-03-21T00:00:00,ORL vs. WAS,W,13.666666666666666,5,10,0.5,1,2,0.5,4,4,1.0,1,2,3,0,1,0,0,1,1,4,15,6,17.6,0,0,19.0,1,1,1,1,20238,7306,8199,9075,8083,13286,3861,3075,4303,1,6448,13188,12567,19186,8897,11790,7930,17468,5181,2943,6803,6694,14176,2163,120,12497,1,13:40,
3949,3949,2022-23,1629021,Moritz Wagner,Moritz,1610612753,ORL,Orlando Magic,22201046,2023-03-16T00:00:00,ORL @ PHX,L,6.783333333333333,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,2,2,-1,3.5,0,0,3.0,1,12947,12947,12947,23212,18953,21404,9075,14184,20319,14184,13851,14660,13851,13272,22091,23082,13459,16367,11790,7930,1,1,7612,21044,13132,23236,2163,120,23300,1,6:47,
4158,4158,2022-23,1629021,Moritz Wagner,Moritz,1610612753,ORL,Orlando Magic,22201032,2023-03-14T00:00:00,ORL @ SAS,L,19.083333333333332,3,4,0.75,1,1,1.0,5,7,0.714,3,4,7,1,0,1,0,0,0,4,12,-4,24.9,0,0,23.0,1,12947,12947,12947,16638,12366,17860,2276,8083,16669,1,2152,1700,9448,1492,6530,3911,13459,16367,4306,7930,1,1,2943,9310,16280,9632,2163,120,9958,1,19:05,
