,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
539,539,2022-23,1629645,Kevin Porter Jr.,Kevin,1610612745,HOU,Houston Rockets,22201202,2023-04-07T00:00:00,HOU @ CHA,W,37.61666666666667,7,13,0.538,2,5,0.4,10,12,0.833,0,3,3,5,3,2,0,2,5,6,26,6,40.1,0,0,40.0,1,1,1,1,1770,3877,5108,8456,4226,5510,7498,300,280,7354,13272,9404,12567,3151,2046,1343,7930,23619,24422,993,1742,6694,3116,2163,120,2713,1,37:37,
931,931,2022-23,1629645,Kevin Porter Jr.,Kevin,1610612745,HOU,Houston Rockets,22201183,2023-04-04T00:00:00,HOU vs. DEN,W,33.916666666666664,7,17,0.412,5,11,0.455,1,2,0.5,1,2,3,9,2,2,0,3,3,2,20,15,41.1,0,0,41.0,1,1,1,1,4697,3877,2392,15093,428,408,6873,10510,8080,10976,6448,13188,12567,634,4399,1343,7930,25315,17563,7612,3852,2225,2852,2163,120,2464,1,33:55,
1208,1208,2022-23,1629645,Kevin Porter Jr.,Kevin,1610612745,HOU,Houston Rockets,22201171,2023-04-02T00:00:00,HOU vs. LAL,L,36.53333333333333,7,16,0.438,6,10,0.6,0,0,0.0,0,3,3,2,2,1,0,0,2,0,20,-17,27.6,0,0,33.0,1,12947,12947,12947,2520,3877,2947,13952,178,661,3022,13851,14660,13851,13272,9404,12567,9342,4399,4306,7930,1,11553,17928,3852,24272,8105,2163,120,4946,1,36:32,
1699,1699,2022-23,1629645,Kevin Porter Jr.,Kevin,1610612745,HOU,Houston Rockets,22201155,2023-03-31T00:00:00,HOU vs. DET,W,37.85,12,20,0.6,7,13,0.538,2,3,0.667,2,1,3,1,3,4,0,0,5,2,33,3,47.1,0,0,52.0,1,1,1,1,1604,474,1220,5804,74,128,3835,6620,6555,9637,3077,17626,12567,13459,2046,90,7930,1,24422,7612,564,9061,1605,2163,120,729,1,37:51,
1826,1826,2022-23,1629645,Kevin Porter Jr.,Kevin,1610612745,HOU,Houston Rockets,22201137,2023-03-29T00:00:00,HOU @ BKN,L,39.61666666666667,11,22,0.5,4,10,0.4,5,5,1.0,2,7,9,6,1,3,0,2,3,3,31,-14,58.8,0,0,56.0,1,12947,12947,12947,784,789,695,9075,1024,661,7498,2152,3311,1,3077,1900,2052,2101,8897,387,7930,23619,17563,4788,795,23232,406,2163,120,442,1,39:37,
2261,2261,2022-23,1629645,Kevin Porter Jr.,Kevin,1610612745,HOU,Houston Rockets,22201124,2023-03-27T00:00:00,HOU @ NYK,L,34.7,8,14,0.571,3,7,0.429,7,8,0.875,0,0,0,4,2,0,1,0,3,5,26,-20,33.0,0,0,35.0,1,12947,12947,12947,3991,2711,4330,7046,2120,2551,7089,993,1170,6922,13272,22091,23082,4531,4399,11790,2381,1,17563,1742,1742,24933,5587,2163,120,4211,1,34:42,
2366,2366,2022-23,1629645,Kevin Porter Jr.,Kevin,1610612745,HOU,Houston Rockets,22201117,2023-03-26T00:00:00,HOU @ CLE,L,36.71666666666667,3,12,0.25,0,3,0.0,0,0,0.0,1,2,3,4,2,1,0,2,2,2,6,-19,16.6,0,0,15.0,1,12947,12947,12947,2374,12366,6023,20392,14184,10172,14184,13851,14660,13851,6448,13188,12567,4531,4399,4306,7930,23619,11553,7612,15841,24752,14849,2163,120,15266,1,36:43,
2649,2649,2022-23,1629645,Kevin Porter Jr.,Kevin,1610612745,HOU,Houston Rockets,22201100,2023-03-24T00:00:00,HOU @ MEM,L,29.316666666666663,7,12,0.583,1,2,0.5,5,7,0.714,0,6,6,7,3,2,0,2,1,5,20,-22,40.7,0,0,38.0,1,12947,12947,12947,8701,3877,6023,6763,8083,13286,3861,2152,1700,9448,13272,2868,5308,1460,2046,1343,7930,23619,5181,1742,3852,25239,2963,2163,120,3280,1,29:19,
3105,3105,2022-23,1629645,Kevin Porter Jr.,Kevin,1610612745,HOU,Houston Rockets,22201088,2023-03-22T00:00:00,HOU @ MEM,L,34.3,6,14,0.429,2,5,0.4,0,0,0.0,3,7,10,10,3,1,0,2,1,2,14,-4,41.0,1,1,38.0,1,12947,12947,12947,4346,5438,4330,14121,4226,5510,7498,13851,14660,13851,1492,1900,1446,399,2046,4306,7930,23619,5181,7612,7583,16280,2886,1,1,3280,1,34:18,
3297,3297,2022-23,1629645,Kevin Porter Jr.,Kevin,1610612745,HOU,Houston Rockets,22201074,2023-03-20T00:00:00,HOU vs. GSW,L,38.266666666666666,4,15,0.267,3,10,0.3,6,6,1.0,1,4,5,5,5,3,0,0,1,2,17,-11,34.5,0,0,36.0,1,12947,12947,12947,1367,9586,3608,20333,2120,661,10887,1457,2263,1,6448,6530,7186,3151,319,387,7930,1,5181,7612,5476,21730,4986,2163,120,3886,1,38:16,
