,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
20,20,2013-14,201965,Jeff Ayres,Jeff,1610612759,SAS,San Antonio Spurs,21301221,2014-04-16T00:00:00,SAS vs. LAL,L,21.666666666666668,1,4,0.25,0,0,0.0,0,0,0.0,2,4,6,2,1,0,1,0,3,0,2,-5,14.2,0,0,12.0,1,12875,12875,12875,14521,18183,17592,19422,10050,15492,10050,13990,14885,13990,3410,6220,5291,7958,9505,11946,2516,1,16774,18504,20191,17192,15584,2167,47,16417,1.0,21:40,
450,450,2013-14,201965,Jeff Ayres,Jeff,1610612759,SAS,San Antonio Spurs,21301209,2014-04-14T00:00:00,SAS @ HOU,L,19.416666666666668,5,7,0.714,0,0,0.0,2,3,0.667,0,3,3,1,0,0,0,0,2,3,12,-4,17.1,0,0,16.0,1,12875,12875,12875,16152,6209,12302,2349,10050,15492,10050,6578,6831,9299,13390,8948,12106,11823,16962,11946,7678,1,10698,4967,8108,16201,13614,2167,47,13525,1.0,19:25,
885,885,2013-14,201965,Jeff Ayres,Jeff,1610612759,SAS,San Antonio Spurs,21301186,2014-04-11T00:00:00,SAS vs. PHX,W,19.916666666666668,2,3,0.667,0,0,0.0,0,0,0.0,5,5,10,1,1,0,2,0,2,0,4,10,22.5,0,0,19.0,1,1,1,1,15790,14748,19321,2791,10050,15492,10050,13990,14885,13990,428,4234,1615,11823,9505,11946,884,1,10698,18504,17506,3965,10058,2167,47,11395,1.0,19:55,
1127,1127,2013-14,201965,Jeff Ayres,Jeff,1610612759,SAS,San Antonio Spurs,21301174,2014-04-10T00:00:00,SAS @ DAL,W,0.5366666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,1,1,1,25445,21905,24233,21905,10050,15492,10050,13990,14885,13990,13390,21674,22716,17694,16962,11946,7678,1,1,18504,22621,11846,24589,2167,47,24651,1.0,0:32,
1504,1504,2013-14,201965,Jeff Ayres,Jeff,1610612759,SAS,San Antonio Spurs,21300275,2014-04-08T00:00:00,SAS @ MIN,L,20.316666666666663,3,4,0.75,0,0,0.0,1,2,0.5,3,1,4,0,0,1,1,0,2,2,7,9,17.8,0,0,15.0,1,12875,12875,12875,15510,11446,17592,1759,10050,15492,10050,10700,8189,10714,1734,16983,9295,17694,16962,4715,2516,1,10698,8067,13794,4523,13140,2167,47,14259,2.0,20:19,
1628,1628,2013-14,201965,Jeff Ayres,Jeff,1610612759,SAS,San Antonio Spurs,21301154,2014-04-06T00:00:00,SAS vs. MEM,W,13.44,1,2,0.5,0,0,0.0,2,2,1.0,1,4,5,0,1,0,2,0,4,1,4,-1,15.0,0,0,13.0,1,1,1,1,20136,18183,21008,7679,10050,15492,10050,6578,8189,1,6679,6220,7025,17694,9505,11946,884,1,21355,12544,17506,13038,15047,2167,47,15701,1.0,13:26,
2103,2103,2013-14,201965,Jeff Ayres,Jeff,1610612759,SAS,San Antonio Spurs,21301127,2014-04-03T00:00:00,SAS @ OKC,L,13.483333333333333,1,2,0.5,0,0,0.0,0,0,0.0,2,1,3,2,0,0,0,0,2,1,2,-1,8.6,0,0,7.0,1,12875,12875,12875,20110,18183,21008,7679,10050,15492,10050,13990,14885,13990,3410,16983,12106,7958,16962,11946,7678,1,10698,12544,20191,13038,19471,2167,47,20072,1.0,13:29,
2293,2293,2013-14,201965,Jeff Ayres,Jeff,1610612759,SAS,San Antonio Spurs,21301123,2014-04-02T00:00:00,SAS vs. GSW,W,13.675,4,5,0.8,0,0,0.0,1,1,1.0,1,4,5,2,1,0,0,0,2,1,9,5,17.0,0,0,16.0,1,1,1,1,19992,8580,15732,1384,10050,15492,10050,10700,13563,1,6679,6220,7025,7958,9505,11946,7678,1,10698,12544,11331,7183,13676,2167,47,13525,1.0,13:41,
2593,2593,2013-14,201965,Jeff Ayres,Jeff,1610612759,SAS,San Antonio Spurs,21301102,2014-03-31T00:00:00,SAS @ IND,W,3.6166666666666663,2,2,1.0,0,0,0.0,2,3,0.667,2,0,2,0,0,1,0,0,1,2,6,4,11.4,0,0,10.0,1,1,1,1,24371,14748,21008,1,10050,15492,10050,6578,6831,9299,3410,21674,15412,17694,16962,4715,7678,1,4560,8067,14829,7995,17527,2167,47,17886,1.0,3:37,
2863,2863,2013-14,201965,Jeff Ayres,Jeff,1610612759,SAS,San Antonio Spurs,21301092,2014-03-29T00:00:00,SAS vs. NOP,W,17.083333333333332,4,6,0.667,0,0,0.0,1,2,0.5,2,1,3,2,1,0,1,1,3,1,9,-4,17.6,0,0,16.0,1,1,1,1,17820,8580,13930,2791,10050,15492,10050,10700,8189,10714,3410,16983,12106,7958,9505,11946,2516,17134,16774,12544,11331,16201,13276,2167,47,13525,1.0,17:05,
