,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
275,275,2013-14,2744,Al Jefferson,Al,1610612766,CHA,Charlotte Bobcats,21301223,2014-04-16T00:00:00,CHA vs. CHI,W,41.7,4,14,0.286,0,1,0.0,2,4,0.5,6,12,18,3,2,1,2,1,1,2,10,9,43.1,1,0,37.0,1,1,1,1,664,8580,3386,18765,10050,11917,10050,6578,4290,10714,200,152,76,5378,4624,4715,884,17134,4560,8067,10132,4523,1654,1,47,2366,1.0,41:42,
539,539,2013-14,2744,Al Jefferson,Al,1610612766,CHA,Charlotte Bobcats,21301207,2014-04-14T00:00:00,CHA @ ATL,W,34.766666666666666,11,17,0.647,0,1,0.0,5,7,0.714,4,11,15,1,2,1,0,1,4,4,27,-3,47.5,1,0,45.0,1,1,1,1,4404,408,1598,3996,10050,11917,10050,1912,1609,9084,846,272,262,11823,4624,4715,7678,17134,21355,2985,746,15132,996,1,47,864,1.0,34:46,
797,797,2013-14,2744,Al Jefferson,Al,1610612766,CHA,Charlotte Bobcats,21301190,2014-04-12T00:00:00,CHA vs. PHI,W,36.03333333333333,13,19,0.684,0,0,0.0,3,5,0.6,2,10,12,3,3,0,2,0,3,3,29,3,50.9,1,0,48.0,1,1,1,1,3448,123,881,2774,10050,15492,10050,4525,3366,10328,3410,441,797,5378,2074,11946,884,1,16774,4967,535,8824,626,1,47,586,1.0,36:02,
1092,1092,2013-14,2744,Al Jefferson,Al,1610612766,CHA,Charlotte Bobcats,21301178,2014-04-11T00:00:00,CHA @ BOS,L,39.333333333333336,16,26,0.615,0,0,0.0,0,0,0.0,2,8,10,4,3,1,0,1,2,0,32,-4,50.0,1,0,48.0,1,12875,12875,12875,1439,11,90,4627,10050,15492,10050,13990,14885,13990,3410,1209,1615,3686,2074,4715,7678,17134,10698,18504,271,16201,714,1,47,586,1.0,39:20,
1213,1213,2013-14,2744,Al Jefferson,Al,1610612766,CHA,Charlotte Bobcats,21301165,2014-04-09T00:00:00,CHA @ WAS,W,42.8,9,20,0.45,0,0,0.0,2,2,1.0,5,13,18,2,3,1,0,0,2,1,20,5,44.6,1,0,42.0,1,1,1,1,420,1173,667,11937,10050,15492,10050,6578,8189,1,428,88,76,7958,2074,4715,7678,1,10698,12544,2637,7183,1396,1,47,1320,1.0,42:48,
1699,1699,2013-14,2744,Al Jefferson,Al,1610612766,CHA,Charlotte Bobcats,21301145,2014-04-05T00:00:00,CHA @ CLE,W,40.93666666666667,9,21,0.429,0,0,0.0,6,8,0.75,3,12,15,4,2,1,2,1,2,4,24,-3,55.0,1,0,49.0,1,1,1,1,864,1173,501,12594,10050,15492,10050,1194,1005,7844,1734,152,262,3686,4624,4715,884,17134,10698,2985,1324,15132,378,1,47,510,1.0,40:56,
1868,1868,2013-14,2744,Al Jefferson,Al,1610612766,CHA,Charlotte Bobcats,21301130,2014-04-04T00:00:00,CHA vs. ORL,W,36.75,13,24,0.542,0,1,0.0,3,3,1.0,4,12,16,0,2,0,1,3,1,4,29,7,49.2,1,0,47.0,1,1,1,1,2947,123,166,7161,10050,11917,10050,4525,6831,1,846,152,172,17694,4624,11946,2516,25052,4560,2985,535,5756,794,1,47,655,1.0,36:45,
2192,2192,2013-14,2744,Al Jefferson,Al,1610612766,CHA,Charlotte Bobcats,21301117,2014-04-02T00:00:00,CHA @ PHI,W,30.583333333333332,9,17,0.529,0,0,0.0,7,10,0.7,1,9,10,0,1,0,0,0,0,6,25,12,36.0,1,0,35.0,1,1,1,1,7747,1173,1598,7493,10050,15492,10050,776,474,9236,6679,741,1615,17694,9505,11946,7678,1,1,976,1101,3089,3463,1,47,2998,1.0,30:35,
2502,2502,2013-14,2744,Al Jefferson,Al,1610612766,CHA,Charlotte Bobcats,21301101,2014-03-31T00:00:00,CHA vs. WAS,W,40.05,8,19,0.421,0,0,0.0,3,3,1.0,3,8,11,0,0,0,2,1,3,2,19,-2,38.2,1,0,34.0,1,1,1,1,1153,1826,881,13338,10050,15492,10050,4525,6831,1,1734,1209,1136,17694,16962,11946,884,17134,16774,8067,3127,14040,2826,1,47,3338,1.0,40:03,
2993,2993,2013-14,2744,Al Jefferson,Al,1610612766,CHA,Charlotte Bobcats,21301075,2014-03-28T00:00:00,CHA @ ORL,L,41.6,10,16,0.625,0,1,0.0,0,0,0.0,2,6,8,2,1,4,0,1,4,1,20,7,43.6,0,0,38.0,1,12875,12875,12875,689,699,2080,4271,10050,11917,10050,13990,14885,13990,3410,2820,2927,7958,9505,137,7678,17134,21355,12544,2637,5756,1571,2167,47,2119,1.0,41:36,
3487,3487,2013-14,2744,Al Jefferson,Al,1610612766,CHA,Charlotte Bobcats,21301061,2014-03-26T00:00:00,CHA vs. BKN,W,41.165,15,27,0.556,0,0,0.0,5,7,0.714,3,12,15,1,1,0,0,1,2,6,35,3,53.5,1,0,51.0,1,1,1,1,807,29,64,6468,10050,15492,10050,1912,1609,9084,1734,152,262,11823,9505,11946,7678,17134,10698,976,149,8824,444,1,47,390,1.0,41:10,
