,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
146,146,2013-14,2406,Caron Butler,Caron,1610612760,OKC,Oklahoma City Thunder,21301220,2014-04-16T00:00:00,OKC vs. DET,W,17.956666666666667,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,0,1,1,0,-8,3.9,0,0,3.0,1,1,1,1,17173,21905,22690,21905,10050,15492,10050,13990,14885,13990,13390,12561,15412,11823,16962,11946,7678,1,4560,12544,22621,19736,22572,2167,47,22793,1.0,17:57,
383,383,2013-14,2406,Caron Butler,Caron,1610612760,OKC,Oklahoma City Thunder,21301210,2014-04-14T00:00:00,OKC @ NOP,L,27.133333333333333,6,9,0.667,3,5,0.6,4,4,1.0,0,3,3,1,2,2,0,0,4,2,19,-5,28.1,0,0,30.0,1,12875,12875,12875,10374,4280,9044,2791,984,2631,2548,2882,4290,1,13390,8948,12106,11823,4624,1559,7678,1,21355,8067,3127,17192,6716,2167,47,4867,1.0,27:08,
667,667,2013-14,2406,Caron Butler,Caron,1610612760,OKC,Oklahoma City Thunder,21301200,2014-04-13T00:00:00,OKC @ IND,L,30.133333333333333,6,10,0.6,1,3,0.333,0,0,0.0,0,1,1,0,0,3,0,0,3,1,13,4,23.2,0,0,21.0,1,12875,12875,12875,8106,4280,7669,4790,5024,6256,6480,13990,14885,13990,13390,16983,19088,17694,16962,486,7678,1,16774,12544,7181,7995,9589,2167,47,10051,1.0,30:08,
865,865,2013-14,2406,Caron Butler,Caron,1610612760,OKC,Oklahoma City Thunder,21301184,2014-04-11T00:00:00,OKC vs. NOP,W,19.881666666666668,2,5,0.4,1,2,0.5,0,0,0.0,0,4,4,2,0,2,0,0,1,1,5,14,18.8,0,0,16.0,1,1,1,1,15830,14748,15732,13750,5024,8839,3087,13990,14885,13990,13390,6220,9295,7958,16962,1559,7678,1,4560,12544,16382,2304,12470,2167,47,13525,1.0,19:53,
1271,1271,2013-14,2406,Caron Butler,Caron,1610612760,OKC,Oklahoma City Thunder,21301173,2014-04-09T00:00:00,OKC @ LAC,W,19.883333333333333,2,5,0.4,0,1,0.0,0,0,0.0,1,2,3,1,1,0,1,0,3,1,4,-19,11.1,0,0,10.0,1,1,1,1,15823,14748,15732,13750,10050,11917,10050,13990,14885,13990,6679,12561,12106,11823,9505,11946,2516,1,16774,12544,17506,24664,17751,2167,47,17886,1.0,19:53,
1473,1473,2013-14,2406,Caron Butler,Caron,1610612760,OKC,Oklahoma City Thunder,21301160,2014-04-08T00:00:00,OKC @ SAC,W,26.45,8,10,0.8,6,6,1.0,1,2,0.5,0,5,5,2,0,1,0,0,2,1,23,28,35.0,0,0,38.0,1,1,1,1,10909,1826,7669,1384,51,1629,1,10700,8189,10714,13390,4234,7025,7958,16962,4715,7678,1,10698,12544,1592,181,3780,2167,47,2119,1.0,26:27,
1558,1558,2013-14,2406,Caron Butler,Caron,1610612760,OKC,Oklahoma City Thunder,21301156,2014-04-06T00:00:00,OKC @ PHX,L,26.333333333333332,1,6,0.167,1,3,0.333,2,2,1.0,0,1,1,0,0,0,1,0,3,1,5,2,9.2,0,0,9.0,1,12875,12875,12875,11008,18183,13930,21196,5024,6256,6480,6578,8189,1,13390,16983,19088,17694,16962,11946,2516,1,16774,12544,16382,9778,19027,2167,47,18603,1.0,26:20,
1954,1954,2013-14,2406,Caron Butler,Caron,1610612760,OKC,Oklahoma City Thunder,21301139,2014-04-04T00:00:00,OKC @ HOU,L,35.37166666666667,4,10,0.4,3,5,0.6,2,2,1.0,0,4,4,2,0,0,0,1,4,1,13,-9,20.8,0,0,22.0,1,12875,12875,12875,3953,8580,7669,13750,984,2631,2548,6578,8189,1,13390,6220,9295,7958,16962,11946,7678,17134,21355,12544,7181,20510,11129,2167,47,9405,1.0,35:22,
2130,2130,2013-14,2406,Caron Butler,Caron,1610612760,OKC,Oklahoma City Thunder,21301127,2014-04-03T00:00:00,OKC vs. SAS,W,30.30666666666667,1,5,0.2,1,4,0.25,1,2,0.5,0,2,2,2,0,5,0,0,1,1,4,10,24.4,0,0,19.0,1,1,1,1,7987,18183,15732,20589,5024,4189,8282,10700,8189,10714,13390,12561,15412,7958,16962,46,7678,1,4560,12544,17506,3965,8832,2167,47,11395,1.0,30:18,
2848,2848,2013-14,2406,Caron Butler,Caron,1610612760,OKC,Oklahoma City Thunder,21301093,2014-03-30T00:00:00,OKC vs. UTA,W,26.1,5,8,0.625,5,5,1.0,0,0,0.0,0,2,2,1,0,0,0,0,2,0,15,1,18.9,0,0,23.0,1,1,1,1,11188,6209,10581,4271,163,2631,1,13990,14885,13990,13390,12561,15412,11823,16962,11946,7678,1,10698,18504,5541,10829,12392,2167,47,8722,1.0,26:06,
3069,3069,2013-14,2406,Caron Butler,Caron,1610612760,OKC,Oklahoma City Thunder,21301083,2014-03-28T00:00:00,OKC vs. SAC,W,26.166666666666668,2,10,0.2,2,6,0.333,0,0,0.0,0,3,3,3,1,0,0,0,1,0,6,-2,13.1,0,0,14.0,1,1,1,1,11140,14748,7669,20589,2352,1629,6480,13990,14885,13990,13390,8948,12106,5378,9505,11946,7678,1,4560,18504,14829,14040,16390,2167,47,14946,1.0,26:10,
3521,3521,2013-14,2406,Caron Butler,Caron,1610612760,OKC,Oklahoma City Thunder,21301059,2014-03-25T00:00:00,OKC @ DAL,L,33.75,4,10,0.4,2,6,0.333,0,0,0.0,0,4,4,1,0,2,1,1,2,1,10,0,25.3,0,0,23.0,1,12875,12875,12875,5236,8580,7669,13750,2352,1629,6480,13990,14885,13990,13390,6220,9295,11823,16962,1559,2516,17134,10698,12544,10132,11846,8290,2167,47,8722,1.0,33:45,
3652,3652,2013-14,2406,Caron Butler,Caron,1610612760,OKC,Oklahoma City Thunder,21301053,2014-03-24T00:00:00,OKC vs. DEN,W,29.05,10,19,0.526,3,7,0.429,0,0,0.0,0,4,4,0,0,0,0,0,4,2,23,21,27.8,0,0,30.0,1,1,1,1,8907,699,881,7558,984,919,5547,13990,14885,13990,13390,6220,9295,17694,16962,11946,7678,1,21355,8067,1592,684,6885,2167,47,4867,1.0,29:03,
