,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
49,49,2008-09,101113,Ike Diogu,Ike,1610612758,SAC,Sacramento Kings,20801224,2009-04-15T00:00:00,SAC @ MIN,W,39.5,10,17,0.588,0,1,0.0,8,11,0.727,3,10,13,0,3,1,0,0,4,7,28,-3,43.6,1,0,43.0,1,1,1,1,2291,799,1799,5480,8803,10281,8803,654,432,9327,1781,396,481,16830,1996,4331,7638,1,19887,679,738,14650,1611,1,31,1168,,39:30,
459,459,2008-09,101113,Ike Diogu,Ike,1610612758,SAC,Sacramento Kings,20801209,2009-04-13T00:00:00,SAC @ DEN,L,40.6,14,20,0.7,0,0,0.0,4,7,0.571,4,7,11,1,2,0,0,3,4,7,32,-25,44.7,1,0,44.0,1,12323,12323,12323,1686,78,750,2475,8803,13730,8803,3309,1883,10807,870,1737,1046,11321,4491,11430,7638,24006,19887,679,298,24370,1422,1,31,1027,,40:36,
674,674,2008-09,101113,Ike Diogu,Ike,1610612758,SAC,Sacramento Kings,20801200,2009-04-12T00:00:00,SAC vs. SAS,L,16.31833333333333,2,3,0.667,0,0,0.0,4,4,1.0,1,1,2,1,0,0,0,1,3,2,8,7,11.9,0,0,11.0,1,12323,12323,12323,17716,14098,18403,2687,8803,13730,8803,3309,4651,1,6924,16109,14863,11321,16335,11430,7638,16075,15269,8184,12025,5374,16513,2108,31,16405,,16:19,
949,949,2008-09,101113,Ike Diogu,Ike,1610612758,SAC,Sacramento Kings,20801188,2009-04-10T00:00:00,SAC @ LAC,L,19.916666666666668,4,8,0.5,1,1,1.0,4,6,0.667,5,0,5,0,1,0,1,1,2,3,13,-5,21.0,0,0,21.0,1,12323,12323,12323,15475,8549,10319,7637,4359,10281,1,3309,2473,9592,410,20650,6907,16830,9034,11430,2657,16075,9685,5224,7317,16616,10753,2108,31,9774,,19:55,
1415,1415,2008-09,101113,Ike Diogu,Ike,1610612758,SAC,Sacramento Kings,20801160,2009-04-07T00:00:00,SAC vs. LAL,L,2.9833333333333334,1,1,1.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,0,0,1,4,4,4.0,0,0,4.0,1,12323,12323,12323,23799,17439,21806,1,8803,13730,8803,6984,8469,1,13351,20650,21779,16830,16335,11430,7638,1,1,12394,16765,7514,21625,2108,31,21263,,2:59,
1609,1609,2008-09,101113,Ike Diogu,Ike,1610612758,SAC,Sacramento Kings,20801151,2009-04-05T00:00:00,SAC vs. GSW,L,2.7,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,-7,0.0,0,0,0.0,1,12323,12323,12323,23909,21055,20173,21055,8803,13730,8803,14058,14866,14058,13351,20650,21779,16830,16335,11430,7638,16075,1,18113,21787,18391,23722,2108,31,23770,,2:42,
2089,2089,2008-09,101113,Ike Diogu,Ike,1610612758,SAC,Sacramento Kings,20801132,2009-04-03T00:00:00,SAC @ PHX,L,4.633333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,0,0,-6,2.4,0,0,2.0,1,12323,12323,12323,23140,21055,23392,21055,8803,13730,8803,14058,14866,14058,13351,11959,14863,16830,16335,11430,7638,1,1,18113,21787,17518,22542,2108,31,22546,,4:38,
4004,4004,2008-09,101113,Ike Diogu,Ike,1610612758,SAC,Sacramento Kings,20801026,2009-03-20T00:00:00,SAC @ NYK,W,6.783333333333333,1,2,0.5,0,0,0.0,2,2,1.0,1,3,4,1,0,0,0,1,1,2,4,4,10.3,0,0,9.0,1,1,1,1,22171,17439,20173,7637,8803,13730,8803,6984,8469,1,6924,8563,9093,11321,16335,11430,7638,16075,4092,8184,16765,7514,17570,2108,31,17817,,6:47,
4417,4417,2008-09,101113,Ike Diogu,Ike,1610612758,SAC,Sacramento Kings,20801010,2009-03-18T00:00:00,SAC @ CHA,L,2.8833333333333333,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0,0,0,1,0,0,0,2,3,1,6.0,0,0,5.0,1,12323,12323,12323,23845,17439,21806,1,8803,13730,8803,10875,13578,1,13351,20650,21779,16830,16335,4331,7638,1,1,8184,18417,10267,20337,2108,31,20592,,2:53,
7181,7181,2008-09,101113,Ike Diogu,Ike,1610612758,SAC,Sacramento Kings,20800874,2009-02-27T00:00:00,SAC vs. LAC,W,5.783333333333333,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,0,0,-12,2.4,0,0,2.0,1,1,1,1,22629,21055,21806,21055,8803,13730,8803,14058,14866,14058,13351,11959,14863,16830,16335,11430,7638,1,1,18113,21787,21650,22542,2108,31,22546,,5:47,
10516,10516,2008-09,101113,Ike Diogu,Ike,1610612757,POR,Portland Trail Blazers,20800701,2009-01-31T00:00:00,POR vs. UTA,W,3.1,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,1,0,0,0,0,1,2,-8,1.0,0,0,2.0,1,1,1,1,23761,21055,23392,21055,8803,13730,8803,6984,8469,1,13351,20650,21779,16830,9034,11430,7638,1,1,12394,19389,19146,23529,2108,31,22546,,3:06,
11300,11300,2008-09,101113,Ike Diogu,Ike,1610612757,POR,Portland Trail Blazers,20800661,2009-01-26T00:00:00,POR @ LAC,W,1.3833333333333333,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1.2,0,0,1.0,1,1,1,1,24314,21055,20173,21055,8803,13730,8803,14058,14866,14058,6924,20650,18359,16830,16335,11430,7638,16075,1,18113,21787,11260,23213,2108,31,23234,,1:23,
13138,13138,2008-09,101113,Ike Diogu,Ike,1610612757,POR,Portland Trail Blazers,20800567,2009-01-14T00:00:00,POR @ PHI,L,2.033333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-5,0.0,0,0,0.0,1,12323,12323,12323,24137,21055,23392,21055,8803,13730,8803,14058,14866,14058,13351,20650,21779,16830,16335,11430,7638,1,1,18113,21787,16616,23722,2108,31,23770,,2:02,
14499,14499,2008-09,101113,Ike Diogu,Ike,1610612757,POR,Portland Trail Blazers,20800500,2009-01-04T00:00:00,POR @ LAL,L,1.8833333333333333,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,1,12323,12323,12323,24182,21055,21806,21055,8803,13730,8803,14058,14866,14058,13351,20650,21779,16830,16335,11430,7638,1,1,18113,21787,10267,23722,2108,31,23770,,1:53,
14839,14839,2008-09,101113,Ike Diogu,Ike,1610612757,POR,Portland Trail Blazers,20800486,2009-01-02T00:00:00,POR vs. NOH,L,7.475,1,2,0.5,0,0,0.0,0,0,0.0,1,0,1,0,2,1,0,0,0,0,2,-6,4.2,0,0,5.0,1,12323,12323,12323,21889,17439,20173,7637,8803,13730,8803,14058,14866,14058,6924,20650,18359,16830,4491,4331,7638,1,1,18113,19389,17518,21452,2108,31,20592,,7:29,
15305,15305,2008-09,101113,Ike Diogu,Ike,1610612757,POR,Portland Trail Blazers,20800465,2008-12-30T00:00:00,POR vs. BOS,W,6.05,1,1,1.0,0,0,0.0,2,2,1.0,1,0,1,0,0,0,0,0,2,1,4,-2,5.2,0,0,5.0,1,1,1,1,22523,17439,21806,1,8803,13730,8803,6984,8469,1,6924,20650,18359,16830,16335,11430,7638,1,9685,12394,16765,13502,20850,2108,31,20592,,6:03,
16419,16419,2008-09,101113,Ike Diogu,Ike,1610612757,POR,Portland Trail Blazers,20800407,2008-12-22T00:00:00,POR @ DEN,L,9.27,1,3,0.333,0,0,0.0,1,2,0.5,2,1,3,0,2,0,1,2,2,1,3,-5,7.6,0,0,8.0,1,12323,12323,12323,21200,17439,18403,15791,8803,13730,8803,10875,8469,10951,3512,16109,11781,16830,4491,11430,2657,22167,9685,12394,18417,16616,19307,2108,31,18519,,9:16,
17011,17011,2008-09,101113,Ike Diogu,Ike,1610612757,POR,Portland Trail Blazers,20800376,2008-12-18T00:00:00,POR vs. PHX,W,6.25,0,2,0.0,0,0,0.0,1,2,0.5,2,2,4,0,0,0,0,0,1,1,1,-13,5.8,0,0,5.0,1,1,1,1,22412,21055,20173,21055,8803,13730,8803,10875,8469,10951,3512,11959,9093,16830,16335,11430,7638,1,4092,12394,21516,22098,20490,2108,31,20592,,6:15,
17208,17208,2008-09,101113,Ike Diogu,Ike,1610612757,POR,Portland Trail Blazers,20800364,2008-12-16T00:00:00,POR vs. SAC,W,6.283333333333333,0,1,0.0,0,0,0.0,4,6,0.667,2,1,3,0,0,0,0,0,1,3,4,-1,7.6,0,0,7.0,1,1,1,1,22393,21055,21806,21055,8803,13730,8803,3309,2473,9592,3512,16109,11781,16830,16335,11430,7638,1,4092,5224,16765,12453,19307,2108,31,19203,,6:17,
18970,18970,2008-09,101113,Ike Diogu,Ike,1610612757,POR,Portland Trail Blazers,20800281,2008-12-05T00:00:00,POR @ BOS,L,3.7666666666666666,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,1,0,1,1,2,-4,5.0,0,0,4.0,1,12323,12323,12323,23514,21055,23392,21055,8803,13730,8803,6984,8469,1,13351,20650,21779,16830,16335,11430,2657,1,4092,12394,19389,15695,20984,2108,31,21263,,3:46,
19954,19954,2008-09,101113,Ike Diogu,Ike,1610612757,POR,Portland Trail Blazers,20800234,2008-11-28T00:00:00,POR vs. NOH,W,0.66,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,1,1,1,24480,21055,23392,21055,8803,13730,8803,14058,14866,14058,13351,20650,21779,16830,16335,11430,7638,1,1,18113,21787,11260,23722,2108,31,23770,,0:40,
20235,20235,2008-09,101113,Ike Diogu,Ike,1610612757,POR,Portland Trail Blazers,20800220,2008-11-26T00:00:00,POR vs. MIA,W,2.4,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,24025,21055,20173,21055,8803,13730,8803,14058,14866,14058,13351,20650,21779,16830,16335,11430,7638,16075,1,18113,21787,11260,23722,2108,31,23770,,2:24,
20997,20997,2008-09,101113,Ike Diogu,Ike,1610612757,POR,Portland Trail Blazers,20800181,2008-11-21T00:00:00,POR @ SAC,W,4.033333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,-1,0.0,0,0,0.0,1,1,1,1,23390,21055,23392,21055,8803,13730,8803,14058,14866,14058,13351,20650,21779,16830,16335,11430,7638,1,1,12394,21787,12453,23722,2108,31,23770,,4:02,
21351,21351,2008-09,101113,Ike Diogu,Ike,1610612757,POR,Portland Trail Blazers,20800168,2008-11-19T00:00:00,POR vs. CHI,W,7.183333333333334,3,3,1.0,0,0,0.0,1,2,0.5,1,0,1,0,0,0,0,0,0,1,7,-1,8.2,0,0,8.0,1,1,1,1,22002,11160,18403,1,8803,13730,8803,10875,8469,10951,6924,20650,18359,16830,16335,11430,7638,1,1,12394,13335,12453,18886,2108,31,18519,,7:11,
21804,21804,2008-09,101113,Ike Diogu,Ike,1610612757,POR,Portland Trail Blazers,20800136,2008-11-15T00:00:00,POR @ MIN,W,0.1916666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0.0,1,1,1,1,24580,21055,23392,21055,8803,13730,8803,14058,14866,14058,13351,20650,21779,16830,16335,11430,7638,1,1,18113,21787,13502,23722,2108,31,23770,,0:12,
22983,22983,2008-09,101113,Ike Diogu,Ike,1610612757,POR,Portland Trail Blazers,20800084,2008-11-08T00:00:00,POR vs. MIN,W,4.133333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,2,0,0,0,-1.0,0,0,0.0,1,1,1,1,23339,21055,23392,21055,8803,13730,8803,14058,14866,14058,13351,20650,21779,16830,9034,11430,7638,1,9685,18113,21787,11260,24457,2108,31,23770,,4:08,
23338,23338,2008-09,101113,Ike Diogu,Ike,1610612757,POR,Portland Trail Blazers,20800065,2008-11-06T00:00:00,POR vs. HOU,W,2.3783333333333334,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,-2,1.2,0,0,1.0,1,1,1,1,24032,21055,23392,21055,8803,13730,8803,14058,14866,14058,6924,20650,18359,16830,16335,11430,7638,1,1,18113,21787,13502,23213,2108,31,23234,,2:23,
23993,23993,2008-09,101113,Ike Diogu,Ike,1610612757,POR,Portland Trail Blazers,20800039,2008-11-01T00:00:00,POR @ PHX,L,1.2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,1,12323,12323,12323,24358,21055,23392,21055,8803,13730,8803,14058,14866,14058,13351,20650,21779,16830,16335,11430,7638,1,1,18113,21787,10267,23722,2108,31,23770,,1:12,
24573,24573,2008-09,101113,Ike Diogu,Ike,1610612757,POR,Portland Trail Blazers,20800003,2008-10-28T00:00:00,POR @ LAL,L,3.533333333333333,0,2,0.0,0,0,0.0,2,2,1.0,1,1,2,0,0,0,0,1,0,1,2,-3,4.4,0,0,4.0,1,12323,12323,12323,23612,21055,20173,21055,8803,13730,8803,6984,8469,1,6924,16109,14863,16830,16335,11430,7638,16075,1,12394,19389,14650,21324,2108,31,21263,,3:32,
