,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
61,61,2008-09,101122,Danny Granger,Danny,1610612754,IND,Indiana Pacers,20801221,2009-04-15T00:00:00,IND vs. MIL,W,41.68333333333333,10,16,0.625,5,7,0.714,10,11,0.909,2,7,9,4,6,3,3,1,2,7,35,12,63.8,0,0,65.0,1,1,1,1,1164,799,2305,4170,89,663,1646,275,432,6459,3512,1737,2120,3478,81,458,358,16075,9685,679,160,2825,100,2108,31,40,,41:41,
447,447,2008-09,101122,Danny Granger,Danny,1610612754,IND,Indiana Pacers,20801202,2009-04-13T00:00:00,IND vs. CLE,L,44.568333333333335,12,28,0.429,4,10,0.4,10,11,0.909,1,4,5,1,1,2,2,0,1,6,38,-3,56.5,0,0,56.0,1,12323,12323,12323,337,280,55,12428,303,83,5325,275,432,6459,6924,5941,6907,11321,9034,1490,981,1,4092,1173,96,14650,277,2108,31,160,,44:34,
765,765,2008-09,101122,Danny Granger,Danny,1610612754,IND,Indiana Pacers,20801189,2009-04-11T00:00:00,IND vs. DET,W,37.68666666666667,8,22,0.364,1,3,0.333,7,9,0.778,0,3,3,0,1,1,0,1,1,6,24,-1,29.6,0,0,30.0,1,1,1,1,3544,2044,400,15336,4359,5161,5922,1012,903,8082,13351,8563,11781,16830,9034,4331,7638,16075,4092,1173,1541,12453,6233,2108,31,5116,,37:41,
853,853,2008-09,101122,Danny Granger,Danny,1610612754,IND,Indiana Pacers,20801178,2009-04-10T00:00:00,IND @ ATL,L,38.06666666666667,12,22,0.545,4,11,0.364,7,11,0.636,0,4,4,0,0,3,1,0,4,8,35,-8,51.8,0,0,51.0,1,12323,12323,12323,3287,280,400,6837,303,33,5907,1012,432,10432,13351,5941,9093,16830,16335,458,2657,1,19887,384,160,19146,561,2108,31,342,,38:04,
1227,1227,2008-09,101122,Danny Granger,Danny,1610612754,IND,Indiana Pacers,20801163,2009-04-08T00:00:00,IND vs. TOR,W,27.716666666666665,10,16,0.625,0,3,0.0,9,9,1.0,0,4,4,1,1,0,1,0,1,5,29,32,37.3,0,0,36.0,1,1,1,1,10421,799,2305,4170,8803,5161,8803,443,903,1,13351,5941,9093,11321,9034,11430,2657,1,4092,1961,601,61,3227,2108,31,2828,,27:43,
1602,1602,2008-09,101122,Danny Granger,Danny,1610612754,IND,Indiana Pacers,20801149,2009-04-05T00:00:00,IND @ OKC,W,33.555,9,18,0.5,0,5,0.0,6,7,0.857,0,4,4,1,4,1,1,1,2,5,24,15,32.3,0,0,33.0,1,1,1,1,6477,1307,1382,7637,8803,2064,8803,1487,1883,6871,13351,5941,9093,11321,811,4331,2657,16075,9685,1961,1541,1866,5086,2108,31,3861,,33:33,
1972,1972,2008-09,101122,Danny Granger,Danny,1610612754,IND,Indiana Pacers,20801126,2009-04-03T00:00:00,IND vs. SAS,L,37.416666666666664,15,24,0.625,3,4,0.75,2,3,0.667,1,3,4,1,2,1,0,1,5,3,35,6,42.3,0,0,45.0,1,12323,12323,12323,3720,46,183,4170,831,3386,1423,6984,7192,9592,6924,8563,9093,11321,4491,4331,7638,16075,22828,5224,160,6011,1863,2108,31,893,,37:25,
2372,2372,2008-09,101122,Danny Granger,Danny,1610612754,IND,Indiana Pacers,20801106,2009-03-31T00:00:00,IND vs. CHI,W,36.68333333333333,11,19,0.579,4,10,0.4,5,6,0.833,2,2,4,1,3,1,2,0,2,5,31,6,43.3,0,0,46.0,1,1,1,1,4205,473,1043,5710,303,83,5325,2267,2473,7102,3512,11959,9093,11321,1996,4331,981,1,9685,1961,382,6011,1680,2108,31,753,,36:41,
2756,2756,2008-09,101122,Danny Granger,Danny,1610612754,IND,Indiana Pacers,20801097,2009-03-29T00:00:00,IND vs. WAS,W,41.55,10,16,0.625,4,6,0.667,7,8,0.875,1,5,6,3,5,0,1,0,3,4,31,15,40.7,0,0,46.0,1,1,1,1,1226,799,2305,4170,303,1181,1690,1012,1211,6674,6924,4084,5228,5103,277,11430,2657,1,15269,3240,382,1866,2243,2108,31,753,,41:33,
2771,2771,2008-09,101122,Danny Granger,Danny,1610612754,IND,Indiana Pacers,20801083,2009-03-28T00:00:00,IND @ CHI,L,41.085,10,24,0.417,4,9,0.444,8,8,1.0,0,4,4,2,1,3,0,4,2,5,32,-3,47.8,0,0,48.0,1,12323,12323,12323,1447,799,183,13117,303,179,5119,654,1211,1,13351,5941,9093,7531,9034,458,7638,24490,9685,1961,298,14650,958,2108,31,551,,41:05,
