,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
219,219,2008-09,101181,Jose Calderon,Jose,1610612761,TOR,Toronto Raptors,20801218,2009-04-15T00:00:00,TOR @ CHI,W,35.95,6,12,0.5,0,0,0.0,2,2,1.0,0,5,5,14,2,2,0,2,4,2,14,5,45.0,1,0,37.0,1,1,1,1,4748,4471,5370,7637,8803,13730,8803,6984,8469,1,13351,4084,6907,54,4491,1490,7638,22167,19887,8184,6463,6724,1369,1,31,2512,,35:57,
553,553,2008-09,101181,Jose Calderon,Jose,1610612761,TOR,Toronto Raptors,20801203,2009-04-13T00:00:00,TOR @ WAS,W,36.666666666666664,2,8,0.25,0,2,0.0,0,0,0.0,0,2,2,12,1,3,0,0,1,1,4,12,32.4,0,0,24.0,1,1,1,1,4217,14098,10319,18695,8803,7462,8803,14058,14866,14058,13351,11959,14863,128,9034,458,7638,1,4092,12394,16765,2825,5038,2108,31,8035,,36:40,
617,617,2008-09,101181,Jose Calderon,Jose,1610612761,TOR,Toronto Raptors,20801199,2009-04-12T00:00:00,TOR vs. PHI,W,31.833333333333332,3,5,0.6,1,2,0.5,4,4,1.0,0,2,2,11,3,1,0,1,4,2,11,9,29.9,1,0,27.0,1,1,1,1,7634,11160,14976,4670,4359,7462,2875,3309,4651,1,13351,11959,14863,213,1996,4331,7638,16075,19887,8184,9029,4243,6121,1,31,6482,,31:50,
1059,1059,2008-09,101181,Jose Calderon,Jose,1610612761,TOR,Toronto Raptors,20801183,2009-04-10T00:00:00,TOR vs. WAS,L,33.5,5,9,0.556,1,3,0.333,4,4,1.0,0,1,1,11,0,2,0,0,1,3,15,3,38.7,1,0,32.0,1,12323,12323,12323,6518,6290,8852,6410,4359,5161,5922,3309,4651,1,13351,16109,18359,213,16335,1490,7638,1,4092,5224,5783,8341,2820,1,31,4267,,33:30,
1249,1249,2008-09,101181,Jose Calderon,Jose,1610612761,TOR,Toronto Raptors,20801163,2009-04-08T00:00:00,TOR @ IND,L,24.616666666666667,2,9,0.222,0,2,0.0,0,0,0.0,0,2,2,6,2,0,0,0,2,0,4,-17,13.4,0,0,12.0,1,12323,12323,12323,12452,14098,8852,19692,8803,7462,8803,14058,14866,14058,13351,11959,14863,1655,4491,11430,7638,1,9685,18113,16765,23316,15528,2108,31,15733,,24:37,
1534,1534,2008-09,101181,Jose Calderon,Jose,1610612761,TOR,Toronto Raptors,20801154,2009-04-07T00:00:00,TOR vs. ATL,L,35.0,6,11,0.545,3,5,0.6,1,1,1.0,0,2,2,13,2,3,2,1,1,0,16,-2,50.9,1,0,44.0,1,12323,12323,12323,5459,4471,6437,6837,831,2064,2421,10875,13578,1,13351,11959,14863,81,4491,458,981,16075,4092,18113,5079,13502,633,1,31,1027,,35:00,
1638,1638,2008-09,101181,Jose Calderon,Jose,1610612761,TOR,Toronto Raptors,20801145,2009-04-05T00:00:00,TOR vs. NYK,L,34.75,6,13,0.462,0,1,0.0,0,0,0.0,0,1,1,6,2,1,0,0,2,0,12,-9,23.2,0,0,21.0,1,12323,12323,12323,5639,4471,4445,11254,8803,10281,8803,14058,14866,14058,13351,16109,18359,1655,4491,4331,7638,1,9685,18113,8124,19856,9470,2108,31,9774,,34:45,
1899,1899,2008-09,101181,Jose Calderon,Jose,1610612761,TOR,Toronto Raptors,20801135,2009-04-04T00:00:00,TOR @ NYK,W,35.3,5,11,0.455,3,7,0.429,2,2,1.0,2,3,5,7,1,1,0,0,1,3,15,8,33.5,0,0,32.0,1,1,1,1,5239,6290,6437,11484,831,663,5174,6984,8469,1,3512,8563,6907,1110,9034,4331,7638,1,4092,5224,5783,4780,4573,2108,31,4267,,35:18,
2214,2214,2008-09,101181,Jose Calderon,Jose,1610612761,TOR,Toronto Raptors,20801113,2009-04-01T00:00:00,TOR @ ORL,W,39.166666666666664,8,13,0.615,2,3,0.667,3,3,1.0,0,3,3,9,3,1,0,0,3,4,21,9,38.1,0,0,37.0,1,1,1,1,2513,2044,4445,4508,1935,5161,1690,5068,7192,1,13351,8563,11781,509,1996,4331,7638,1,15269,3240,2501,4243,2998,2108,31,2512,,39:10,
2738,2738,2008-09,101181,Jose Calderon,Jose,1610612761,TOR,Toronto Raptors,20801094,2009-03-29T00:00:00,TOR vs. CHI,W,40.0,8,11,0.727,2,3,0.667,4,4,1.0,0,1,1,19,4,3,0,0,3,2,22,-5,56.7,1,0,50.0,1,1,1,1,2005,2044,6437,2165,1935,5161,1690,3309,4651,1,13351,16109,18359,8,811,458,7638,1,15269,8184,2138,16616,272,1,31,409,,40:00,
