GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,Unnamed: 0
21501130,1610612752,NYK,New York,1626170,Jerian Grant,Jerian,G,,28.000000:50,111.4,110.7,98.8,107.1,12.6,3.6,0.222,2.0,21.1,0.04,0.049,0.045,10.5,0.538,0.538,0.246,0.247,96.85,93.23,77.69,56,0.088,16.0
21500400,1610612752,NYK,New York,1626170,Jerian Grant,Jerian,,,13.000000:54,85.3,76.7,94.3,100.0,-9.0,-23.3,0.0,0.0,0.0,0.0,0.067,0.032,11.1,0.286,0.381,0.257,0.291,99.66,101.87,84.89,30,0.025,22.0
21501086,1610612752,NYK,New York,1626170,Jerian Grant,Jerian,,,8.000000:23,65.4,64.3,149.2,147.1,-83.8,-82.8,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.347,0.25,0.254,87.39,88.77,73.97,14,-0.041,18.0
21500987,1610612752,NYK,New York,1626170,Jerian Grant,Jerian,,,12.000000:50,54.7,54.2,70.3,66.7,-15.6,-12.5,0.333,0.0,12.5,0.067,0.059,0.063,0.0,0.333,0.436,0.269,0.283,87.0,89.77,74.81,24,0.243,6.0
21500946,1610612752,NYK,New York,1626170,Jerian Grant,Jerian,,,22.000000:20,88.0,85.1,100.3,106.4,-12.4,-21.3,0.167,1.0,22.2,0.0,0.233,0.132,22.2,0.5,0.754,0.135,0.141,102.42,101.0,84.17,47,0.116,8.0
21500615,1610612752,NYK,New York,1626170,Jerian Grant,Jerian,,,7.000000:00,136.6,142.9,123.1,126.7,13.6,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.068,103.13,99.43,82.86,14,-0.024,20.0
21500204,1610612752,NYK,New York,1626170,Jerian Grant,Jerian,,,11.000000:45,75.1,73.9,105.6,100.0,-30.5,-26.1,0.0,0.0,0.0,0.05,0.0,0.031,0.0,0.0,0.0,0.138,0.14,88.81,91.91,76.6,23,-0.173,10.0
21500562,1610612752,NYK,New York,1626170,Jerian Grant,Jerian,,,16.000000:14,60.2,62.1,115.0,119.4,-54.8,-57.3,0.0,0.0,0.0,0.056,0.111,0.083,16.7,0.0,0.205,0.182,0.182,91.77,88.75,73.96,29,-0.012,20.0
21500012,1610612752,NYK,New York,1626170,Jerian Grant,Jerian,,,24.000000:11,153.4,157.4,114.0,110.2,39.4,47.2,0.227,0.0,38.5,0.0,0.048,0.024,0.0,0.571,0.635,0.138,0.137,94.85,95.25,79.37,47,0.139,8.0
21500770,1610612752,NYK,New York,1626170,Jerian Grant,Jerian,,,11.000000:25,97.6,91.3,106.6,100.0,-9.0,-8.7,0.5,3.0,60.0,0.0,0.0,0.0,20.0,1.0,1.0,0.08,0.085,88.68,94.65,78.88,23,0.138,22.0
21500412,1610612752,NYK,New York,1626170,Jerian Grant,Jerian,,,14.000000:29,131.8,125.0,127.5,137.5,4.3,-12.5,0.1,0.0,14.3,0.167,0.111,0.133,0.0,0.4,0.51,0.231,0.242,80.6,79.54,66.28,24,0.124,22.0
21501042,1610612752,NYK,New York,1626170,Jerian Grant,Jerian,,,27.000000:28,97.2,98.1,99.3,100.0,-2.1,-1.9,0.133,0.67,10.0,0.0,0.033,0.016,15.0,0.467,0.467,0.281,0.283,96.05,95.24,79.37,54,0.073,20.0
21500162,1610612752,NYK,New York,1626170,Jerian Grant,Jerian,,,12.000000:44,101.5,100.0,131.1,128.0,-29.6,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.41,0.185,0.188,90.55,92.36,76.96,24,0.0,19.0
21500375,1610612752,NYK,New York,1626170,Jerian Grant,Jerian,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,25.0
21500956,1610612752,NYK,New York,1626170,Jerian Grant,Jerian,,,27.000000:48,133.7,130.5,100.4,100.0,33.3,30.5,0.182,2.0,25.0,0.0,0.086,0.052,12.5,0.667,0.709,0.194,0.201,100.45,101.87,84.89,59,0.115,8.0
21500571,1610612752,NYK,New York,1626170,Jerian Grant,Jerian,,,23.000000:24,124.9,121.7,111.8,112.8,13.1,9.0,0.471,0.0,47.1,0.0,0.04,0.024,0.0,0.917,0.926,0.191,0.196,94.61,95.38,79.49,46,0.206,19.0
21500388,1610612752,NYK,New York,1626170,Jerian Grant,Jerian,,,22.000000:22,100.4,95.7,105.0,102.1,-4.6,-6.5,0.133,2.0,22.2,0.0,0.105,0.045,11.1,0.333,0.333,0.132,0.138,96.1,99.79,83.16,46,0.024,8.0
