,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0,0022100071,1610612753,ORL,Orlando,1630532,Franz Wagner,Franz,F,,33.000000:41,108.0,113.2,113.7,111.8,-5.7,1.5,0.083,1.0,12.5,0.083,0.029,0.057,12.5,0.375,0.402,0.171,0.17,98.41,96.9,80.75,68,0.011
1,0022100071,1610612753,ORL,Orlando,1628976,Wendell Carter Jr.,Wendell,F,,33.000000:24,120.1,127.5,113.9,113.4,6.2,14.1,0.12,1.5,17.6,0.111,0.258,0.179,11.8,0.708,0.683,0.169,0.166,100.6,97.72,81.44,69,0.126
2,0022100071,1610612753,ORL,Orlando,1628964,Mo Bamba,Mo,C,,39.000000:26,120.1,125.6,109.6,112.8,10.5,12.8,0.167,1.67,21.7,0.077,0.395,0.234,13.0,0.5,0.47,0.2,0.199,98.52,94.95,79.12,78,0.145
3,0022100071,1610612753,ORL,Orlando,1630175,Cole Anthony,Cole,G,,33.000000:55,126.9,133.8,107.4,111.9,19.5,21.9,0.185,2.5,23.8,0.03,0.121,0.076,9.5,0.731,0.767,0.203,0.198,100.17,95.53,79.61,68,0.135
4,0022100071,1610612753,ORL,Orlando,1630591,Jalen Suggs,Jalen,G,,29.000000:48,106.5,114.8,106.7,101.6,-0.2,13.1,0.211,1.33,17.4,0.0,0.065,0.03,13.0,0.571,0.648,0.253,0.254,100.48,99.06,82.55,61,0.107
5,0022100071,1610612753,ORL,Orlando,203082,Terrence Ross,Terrence,,,21.000000:31,95.8,100.0,134.2,129.3,-38.5,-29.3,0.083,0.0,12.5,0.0,0.167,0.077,0.0,0.643,0.605,0.146,0.153,90.62,90.35,75.29,40,0.106
6,0022100071,1610612753,ORL,Orlando,203914,Gary Harris,Gary,,,26.000000:30,102.7,106.1,135.6,136.0,-32.9,-29.9,0.188,3.0,20.0,0.04,0.0,0.022,6.7,0.5,0.5,0.207,0.212,91.29,89.66,74.72,49,0.066
7,0022100071,1610612753,ORL,Orlando,201577,Robin Lopez,Robin,,,7.000000:29,75.0,69.2,133.8,146.2,-58.8,-76.9,0.25,1.0,33.3,0.0,0.0,0.0,33.3,0.0,0.0,0.143,0.154,84.03,83.39,69.49,13,-0.161
8,0022100071,1610612753,ORL,Orlando,1630181,R.J. Hampton,R.J.,,,5.000000:47,50.0,45.5,135.7,140.0,-85.7,-94.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.75,0.75,0.364,0.4,84.33,87.15,72.62,11,-0.19
9,0022100071,1610612753,ORL,Orlando,1629021,Moritz Wagner,Moritz,,,8.000000:29,87.2,93.8,109.0,105.9,-21.7,-12.1,0.0,0.0,0.0,0.0,0.143,0.063,50.0,0.0,0.0,0.111,0.116,95.4,93.36,77.8,16,-0.048
10,0022100071,1610612753,ORL,Orlando,1629649,Ignas Brazdeikis,Ignas,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
11,0022100071,1610612761,TOR,Toronto,1630567,Scottie Barnes,Scottie,F,,36.000000:46,110.8,113.9,120.0,128.4,-9.3,-14.5,0.043,1.0,5.9,0.054,0.179,0.118,5.9,0.679,0.706,0.203,0.202,99.99,95.3,79.41,72,0.162
12,0022100071,1610612761,TOR,Toronto,1628384,OG Anunoby,OG,F,,40.000000:33,115.2,117.7,108.2,113.9,7.0,3.8,0.097,1.5,12.5,0.0,0.119,0.062,8.3,0.421,0.421,0.239,0.239,96.99,93.51,77.93,79,0.032
13,0022100071,1610612761,TOR,Toronto,1630173,Precious Achiuwa,Precious,C,,21.000000:26,100.5,100.0,109.3,115.9,-8.8,-15.9,0.067,0.5,8.3,0.042,0.2,0.122,16.7,0.444,0.424,0.229,0.235,101.23,98.54,82.12,44,0.05
14,0022100071,1610612761,TOR,Toronto,1629018,Gary Trent Jr.,Gary,G,,31.000000:56,103.1,106.3,114.2,121.9,-11.1,-15.5,0.1,0.0,12.5,0.0,0.081,0.042,0.0,0.615,0.663,0.203,0.203,100.14,95.45,79.54,63,0.151
15,0022100071,1610612761,TOR,Toronto,1627832,Fred VanVleet,Fred,G,,39.000000:30,115.1,114.3,109.0,114.3,6.0,0.0,0.214,6.0,25.0,0.0,0.024,0.012,4.2,0.531,0.548,0.209,0.213,95.51,93.57,77.97,77,0.083
16,0022100071,1610612761,TOR,Toronto,203920,Khem Birch,Khem,,,23.000000:14,136.6,139.5,105.2,104.7,31.4,34.9,0.143,3.0,33.3,0.176,0.158,0.167,11.1,0.333,0.577,0.12,0.12,89.54,88.84,74.03,43,0.095
17,0022100071,1610612761,TOR,Toronto,1630625,Dalano Banton,Dalano,,,22.000000:48,123.9,120.0,107.8,111.1,16.1,8.9,0.133,0.0,20.0,0.048,0.19,0.119,0.0,0.667,0.644,0.154,0.161,94.74,94.74,78.95,45,0.164
18,0022100071,1610612761,TOR,Toronto,1628449,Chris Boucher,Chris,,,17.000000:40,137.5,132.4,83.5,79.4,54.0,52.9,0.0,0.0,0.0,0.133,0.125,0.129,0.0,0.7,0.666,0.175,0.181,88.37,92.39,77.0,34,0.18
19,0022100071,1610612761,TOR,Toronto,1629004,Svi Mykhailiuk,Svi,,,6.000000:07,128.8,130.8,133.2,150.0,-4.5,-19.2,0.0,0.0,0.0,0.0,0.25,0.125,0.0,1.0,1.0,0.077,0.076,113.63,105.94,88.28,13,0.133
20,0022100071,1610612761,TOR,Toronto,1629067,Isaac Bonga,Isaac,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
21,0022100071,1610612761,TOR,Toronto,1630551,Justin Champagnie,Justin,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
22,0022100071,1610612761,TOR,Toronto,1626155,Sam Dekker,Sam,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
23,0022100071,1610612761,TOR,Toronto,201609,Goran Dragic,Goran,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
24,0022100071,1610612761,TOR,Toronto,1630201,Malachi Flynn,Malachi,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
25,0022100071,1610612761,TOR,Toronto,1630525,David Johnson,David,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
