,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0,0022100862,1610612757,POR,Portland,1629604,CJ Elleby,CJ,F,,34.000000:30,129.6,134.2,94.7,93.2,34.9,41.0,0.125,4.0,28.6,0.029,0.081,0.056,7.1,0.5,0.571,0.118,0.117,103.26,102.26,85.22,73,0.057
1,0022100862,1610612757,POR,Portland,1626159,Justise Winslow,Justise,F,,32.000000:19,127.9,130.9,96.1,95.7,31.8,35.2,0.154,4.0,22.2,0.129,0.171,0.152,5.6,0.542,0.505,0.182,0.18,103.47,102.49,85.4,68,0.118
2,0022100862,1610612757,POR,Portland,203994,Jusuf Nurkić,Jusuf,C,,29.000000:45,131.3,135.9,92.9,93.7,38.4,42.3,0.167,1.33,15.4,0.125,0.387,0.254,11.5,0.5,0.589,0.289,0.288,104.71,102.45,85.38,64,0.207
3,0022100862,1610612757,POR,Portland,1628404,Josh Hart,Josh,G,,35.000000:56,112.0,109.6,99.4,97.6,12.6,12.1,0.217,1.67,20.0,0.022,0.146,0.081,12.0,0.781,0.8,0.208,0.214,108.04,110.2,91.84,83,0.182
4,0022100862,1610612757,POR,Portland,1629014,Anfernee Simons,Anfernee,G,,35.000000:03,126.5,130.7,94.9,96.0,31.5,34.7,0.261,3.0,18.8,0.0,0.051,0.026,6.3,0.646,0.646,0.299,0.297,104.98,102.71,85.59,75,0.16
5,0022100862,1610612757,POR,Portland,203463,Ben McLemore,Ben,,,19.000000:46,91.1,87.5,116.9,114.6,-25.8,-27.1,0.125,0.0,20.0,0.0,0.042,0.019,0.0,0.214,0.3,0.148,0.157,113.06,116.56,97.13,48,0.0
6,0022100862,1610612757,POR,Portland,1630570,Trendon Watford,Trendon,,,22.000000:43,88.5,85.2,109.5,103.6,-21.0,-18.5,0.357,2.5,35.7,0.065,0.276,0.167,14.3,0.643,0.643,0.148,0.155,109.88,115.16,95.96,54,0.171
7,0022100862,1610612757,POR,Portland,1630535,Greg Brown III,Greg,,,14.000000:28,79.4,74.3,112.7,105.4,-33.4,-31.1,0.0,0.0,0.0,0.048,0.222,0.128,0.0,0.333,0.333,0.077,0.082,111.75,119.45,99.54,35,0.073
8,0022100862,1610612757,POR,Portland,1630190,Elijah Hughes,Elijah,,,15.000000:30,92.3,89.2,100.8,92.5,-8.5,-3.3,0.0,0.0,0.0,0.048,0.095,0.071,12.5,0.143,0.143,0.19,0.196,112.23,119.23,99.35,37,-0.047
9,0022100862,1610612757,POR,Portland,202339,Eric Bledsoe,Eric,,DND - Injury/Illness,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
