GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,Unnamed: 0
21301182,1610612763,MEM,Memphis,202334,Ed Davis,Ed,,,17.000000:06,105.5,105.4,115.8,121.1,-10.3,-15.6,0.067,1.0,20.0,0.077,0.133,0.107,20.0,0.5,0.347,0.103,0.103,107.62,105.26,87.72,37,-0.027,19.0
21300908,1610612763,MEM,Memphis,202334,Ed Davis,Ed,F,,12.000000:54,89.7,88.5,116.5,115.4,-26.8,-26.9,0.0,0.0,0.0,0.0,0.1,0.05,33.3,0.0,0.0,0.111,0.117,95.63,96.74,80.62,26,-0.051,1.0
21300049,1610612763,MEM,Memphis,202334,Ed Davis,Ed,,,7.000000:43,51.8,47.1,122.1,123.5,-70.3,-76.5,0.0,0.0,0.0,0.154,0.167,0.158,25.0,0.333,0.333,0.4,0.434,101.52,105.75,88.12,17,-0.093,20.0
21300868,1610612763,MEM,Memphis,202334,Ed Davis,Ed,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,10.0
21301035,1610612763,MEM,Memphis,202334,Ed Davis,Ed,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,25.0
21300672,1610612763,MEM,Memphis,202334,Ed Davis,Ed,,,12.000000:29,120.4,120.8,74.5,88.0,45.9,32.8,0.0,0.0,0.0,0.0,0.111,0.063,0.0,0.0,0.0,0.034,0.036,103.05,94.21,78.5,24,-0.031,7.0
21300114,1610612763,MEM,Memphis,202334,Ed Davis,Ed,,,23.000000:53,73.7,76.6,126.0,119.1,-52.3,-42.6,0.182,0.0,25.0,0.033,0.182,0.096,0.0,0.4,0.425,0.103,0.107,93.77,94.49,78.74,47,0.073,22.0
21301154,1610612763,MEM,Memphis,202334,Ed Davis,Ed,,,21.000000:55,120.6,123.9,103.0,102.2,17.5,21.7,0.05,1.0,10.0,0.048,0.1,0.073,10.0,0.6,0.589,0.173,0.176,100.64,99.64,83.03,46,0.083,7.0
21300857,1610612763,MEM,Memphis,202334,Ed Davis,Ed,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,23.0
21300498,1610612763,MEM,Memphis,202334,Ed Davis,Ed,,,17.000000:11,130.4,136.4,62.4,61.8,67.9,74.6,0.0,0.0,0.0,0.278,0.3,0.289,20.0,0.636,0.644,0.366,0.353,95.18,93.56,77.97,33,0.288,5.0
21300265,1610612763,MEM,Memphis,202334,Ed Davis,Ed,F,,32.000000:31,120.1,127.9,90.7,91.9,29.4,35.9,0.042,1.0,5.9,0.1,0.231,0.174,5.9,0.727,0.663,0.222,0.219,94.29,90.77,75.65,61,0.183,14.0
21300649,1610612763,MEM,Memphis,202334,Ed Davis,Ed,,,17.000000:08,113.3,108.1,104.6,108.3,8.6,-0.2,0.0,0.0,0.0,0.125,0.25,0.188,16.7,0.2,0.2,0.14,0.153,101.66,102.22,85.18,37,0.0,22.0
21301027,1610612763,MEM,Memphis,202334,Ed Davis,Ed,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,10.0
21300890,1610612763,MEM,Memphis,202334,Ed Davis,Ed,,,4.000000:50,50.0,50.0,100.0,90.0,-50.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.667,0.375,0.375,84.41,89.38,74.48,8,0.308,6.0
21300099,1610612763,MEM,Memphis,202334,Ed Davis,Ed,,,17.000000:17,77.2,75.0,110.4,119.4,-33.2,-44.4,0.0,0.0,0.0,0.105,0.278,0.189,0.0,0.25,0.282,0.243,0.264,89.73,87.51,72.92,32,0.069,9.0
21300514,1610612763,MEM,Memphis,202334,Ed Davis,Ed,,,22.000000:23,106.5,108.7,94.2,93.9,12.3,14.8,0.056,1.0,16.7,0.091,0.105,0.098,16.7,0.667,0.773,0.094,0.098,102.72,101.86,84.88,46,0.07,20.0
21300702,1610612763,MEM,Memphis,202334,Ed Davis,Ed,,,6.000000:36,114.9,109.1,121.5,127.3,-6.6,-18.2,0.0,0.0,0.0,0.167,0.667,0.417,0.0,0.0,0.0,0.077,0.08,79.85,80.0,66.67,11,0.073,22.0
21300716,1610612763,MEM,Memphis,202334,Ed Davis,Ed,,,6.000000:12,100.0,107.7,106.6,108.3,-6.6,-0.6,0.333,0.0,66.7,0.0,0.143,0.083,0.0,1.0,1.0,0.059,0.063,101.42,96.77,80.65,13,0.294,8.0
21300879,1610612763,MEM,Memphis,202334,Ed Davis,Ed,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,23.0
21300307,1610612763,MEM,Memphis,202334,Ed Davis,Ed,,DND - Left ankle sprain,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,23.0
21300065,1610612763,MEM,Memphis,202334,Ed Davis,Ed,,,24.000000:16,105.7,100.0,96.8,97.7,8.9,2.3,0.133,0.0,28.6,0.105,0.107,0.106,0.0,0.75,0.717,0.104,0.11,84.09,86.03,71.69,44,0.124,23.0
21300930,1610612763,MEM,Memphis,202334,Ed Davis,Ed,,,3.000000:44,155.6,140.0,139.5,144.4,16.1,-4.4,0.0,0.0,0.0,0.333,0.0,0.2,0.0,1.0,1.0,0.083,0.091,117.77,122.14,101.79,10,0.104,25.0
21301122,1610612763,MEM,Memphis,202334,Ed Davis,Ed,,,16.000000:48,100.7,102.9,96.8,97.1,3.9,5.9,0.0,0.0,0.0,0.158,0.167,0.162,11.1,0.625,0.625,0.231,0.232,98.34,97.14,80.95,34,0.185,9.0
