GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,Unnamed: 0
21300317,1610612756,PHX,Phoenix,200782,P.J. Tucker,P.J.,F,,31.000000:19,115.3,116.9,119.8,120.0,-4.5,-3.1,0.074,2.0,22.2,0.067,0.346,0.196,11.1,0.2,0.34,0.095,0.096,100.44,99.64,83.04,65,0.082,0.0
21300459,1610612756,PHX,Phoenix,200782,P.J. Tucker,P.J.,F,,23.000000:33,110.5,118.8,85.9,91.5,24.5,27.3,0.167,0.0,25.0,0.037,0.25,0.137,0.0,0.583,0.694,0.158,0.159,103.57,96.8,80.67,48,0.229,0.0
21300706,1610612756,PHX,Phoenix,200782,P.J. Tucker,P.J.,F,,17.000000:31,130.9,127.3,100.1,100.0,30.8,27.3,0.077,0.0,16.7,0.0,0.105,0.063,0.0,0.75,0.82,0.135,0.139,87.74,89.06,74.22,33,0.164,13.0
21301140,1610612756,PHX,Phoenix,200782,P.J. Tucker,P.J.,F,,23.000000:01,93.3,97.9,116.6,112.0,-23.3,-14.1,0.0,0.0,0.0,0.083,0.095,0.088,0.0,0.167,0.167,0.097,0.096,102.65,102.19,85.16,48,0.017,0.0
21301195,1610612756,PHX,Phoenix,200782,P.J. Tucker,P.J.,F,,31.000000:19,102.6,97.0,113.6,112.5,-11.0,-15.5,0.043,0.33,8.3,0.071,0.12,0.094,25.0,0.286,0.361,0.153,0.161,96.39,99.61,83.01,66,0.016,0.0
21301156,1610612756,PHX,Phoenix,200782,P.J. Tucker,P.J.,F,,40.000000:18,130.2,130.9,111.5,116.9,18.7,14.0,0.097,0.0,20.0,0.029,0.162,0.099,0.0,1.0,0.945,0.136,0.139,100.33,97.68,81.4,81,0.162,13.0
21300513,1610612756,PHX,Phoenix,200782,P.J. Tucker,P.J.,F,,19.000000:31,79.6,82.1,114.2,115.0,-34.6,-32.9,0.083,1.0,20.0,0.0,0.143,0.065,20.0,0.5,0.694,0.091,0.09,98.98,97.16,80.97,39,0.063,0.0
21300271,1610612756,PHX,Phoenix,200782,P.J. Tucker,P.J.,F,,40.000000:25,107.0,109.6,87.6,89.0,19.4,20.6,0.154,4.0,21.1,0.105,0.043,0.071,5.3,0.692,0.648,0.16,0.161,100.0,97.98,81.65,83,0.154,0.0
21300265,1610612756,PHX,Phoenix,200782,P.J. Tucker,P.J.,F,,22.000000:20,93.1,97.6,117.1,126.8,-24.0,-29.3,0.067,1.0,12.5,0.077,0.0,0.044,12.5,0.333,0.388,0.137,0.137,93.88,88.12,73.43,41,0.041,0.0
21300729,1610612756,PHX,Phoenix,200782,P.J. Tucker,P.J.,F,,36.000000:07,104.7,107.7,132.1,132.0,-27.4,-24.3,0.08,0.0,15.4,0.095,0.036,0.071,0.0,0.6,0.597,0.122,0.123,103.13,101.67,84.73,78,0.08,0.0
21300851,1610612756,PHX,Phoenix,200782,P.J. Tucker,P.J.,F,,38.000000:10,91.8,96.3,111.0,113.6,-19.2,-17.3,0.0,0.0,0.0,0.149,0.222,0.181,13.3,0.182,0.235,0.15,0.15,104.89,101.24,84.37,80,0.029,13.0
21300662,1610612756,PHX,Phoenix,200782,P.J. Tucker,P.J.,F,,28.000000:57,139.1,136.9,112.1,112.7,27.0,24.2,0.037,0.5,5.9,0.182,0.167,0.174,11.8,0.455,0.55,0.205,0.211,105.59,106.12,88.43,65,0.102,0.0
21301186,1610612756,PHX,Phoenix,200782,P.J. Tucker,P.J.,F,,36.000000:51,102.1,105.3,110.2,111.8,-8.1,-6.6,0.074,2.0,18.2,0.081,0.048,0.063,9.1,0.188,0.188,0.102,0.102,101.29,99.0,82.5,76,-0.003,0.0
21300176,1610612756,PHX,Phoenix,200782,P.J. Tucker,P.J.,F,,24.000000:48,89.1,90.0,112.8,113.7,-23.6,-23.7,0.182,0.67,16.7,0.16,0.038,0.098,25.0,1.25,1.161,0.175,0.177,98.62,97.73,81.44,50,0.199,0.0
21300605,1610612756,PHX,Phoenix,200782,P.J. Tucker,P.J.,F,,29.000000:27,112.8,116.7,102.0,103.3,10.9,13.3,0.077,0.0,25.0,0.031,0.211,0.129,0.0,0.375,0.521,0.087,0.087,100.11,97.79,81.49,60,0.111,13.0
