PLAYER_ID,TEAM_ID,GAME_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,DD2_RANK,TD3_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID.1,TEAM_CITY,PLAYER_ID.1,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,WL_Win,MATCHUP_Away,MATCHUP_Home
200780,1610612752,21201196,2013-04-14,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,0,1,0,1,0,2,1,0,2,0,0,1,1,1,1,19994,21824,22773,21824,9384,14765,9384,13640,14598,13640,6926,16597,15130,17625,9398,12214,2824,1,11426,12140,22571,9721,2116,43,1,13:45,,1610612752,New York,200780,C,,13.000000:45,101.0,104.2,85.6,92.0,15.4,12.2,0.0,0.0,0.0,0.059,0.067,0.063,50.0,0.0,0.0,0.071,0.07,90.14,85.53,71.27,24,-0.055,1.0,0.0,1.0
200780,1610612752,21201182,2013-04-12,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,2,0,0,0,1,1,0,-1,0,0,1,1,1,1,20813,21824,24381,21824,9384,14765,9384,13640,14598,13640,13334,16597,18821,17625,4582,12214,8116,1,5116,12140,22571,12930,2116,43,1,12:18,,1610612752,New York,200780,,,12.000000:18,99.7,100.0,111.5,104.0,-11.8,-4.0,0.0,0.0,0.0,0.0,0.1,0.05,100.0,0.0,0.0,0.074,0.077,94.44,97.56,81.3,25,-0.047,1.0,1.0,0.0
