,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
1136,1136,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21201170,2013-04-10T00:00:00,NOH @ SAC,L,31.75,4,9,0.444,0,0,0.0,5,5,1.0,4,6,10,2,1,0,2,1,2,6,13,-10,33.0,1,0,29.0,1,12899,12899,12899,6581,8441,8933,11897,9384,14765,9384,1606,2957,1,913,2686,1554,8007,9398,12214,1045,16703,11426,806,6910,21458,4484,1,43,5243,1,31:45,
1536,1536,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21201162,2013-04-09T00:00:00,NOH @ LAL,L,37.68333333333333,7,14,0.5,0,0,0.0,4,4,1.0,2,12,14,2,0,4,1,2,4,2,18,0,52.8,1,0,44.0,1,12899,12899,12899,2498,2744,3183,7600,9384,14765,9384,2537,3853,1,3638,138,366,8007,16968,147,2824,23125,21818,7687,3330,11738,431,1,43,886,1,37:41,
1560,1560,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21201152,2013-04-07T00:00:00,NOH @ PHX,W,30.6,6,10,0.6,0,0,0.0,8,8,1.0,2,1,3,1,3,3,2,0,5,4,20,-5,37.1,0,0,34.0,1,1,1,1,7409,4183,7539,4720,9384,14765,9384,389,815,1,3638,16597,11835,11776,2063,482,1045,1,24356,2730,2321,17373,3061,2116,43,3150,1,30:36,
2011,2011,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21201133,2013-04-05T00:00:00,NOH @ UTA,L,30.866666666666667,10,16,0.625,0,0,0.0,4,5,0.8,4,8,12,0,0,0,3,2,1,6,24,10,47.4,1,0,42.0,1,12899,12899,12899,7193,614,1925,4187,9384,14765,9384,2537,2957,7230,913,1108,769,17625,16968,12214,405,23125,5116,806,1105,3906,926,1,43,1197,1,30:52,
2367,2367,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21201122,2013-04-03T00:00:00,NOH @ GSW,L,31.566666666666663,2,11,0.182,0,0,0.0,2,2,1.0,3,6,9,0,1,1,1,0,5,2,6,-8,21.8,0,0,19.0,1,12899,12899,12899,6717,14598,6223,21063,9384,14765,9384,6184,7809,1,1841,2686,2164,17625,9398,4671,2824,1,24356,7687,14670,19993,10237,2116,43,11085,1,31:34,
2659,2659,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21201096,2013-03-31T00:00:00,NOH vs. CLE,W,37.17666666666667,5,11,0.455,0,0,0.0,7,11,0.636,3,10,13,2,0,1,2,0,1,7,17,8,44.6,1,0,38.0,1,1,1,1,2800,6037,6223,11509,9384,14765,9384,632,247,9895,1841,425,522,8007,16968,4671,1045,1,5116,420,3921,4983,1318,1,43,1983,1,37:11,
3154,3154,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21201080,2013-03-29T00:00:00,NOH vs. MIA,L,28.466666666666665,5,10,0.5,0,0,0.0,1,2,0.5,3,2,5,0,2,4,2,2,5,2,11,-16,33.0,0,0,28.0,1,12899,12899,12899,9051,6037,7539,7600,9384,14765,9384,10224,7809,10320,1841,12197,6916,17625,4582,147,1045,23125,24356,7687,8816,24150,4484,2116,43,5723,1,28:28,
3267,3267,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21201063,2013-03-27T00:00:00,NOH vs. LAC,L,39.266666666666666,9,13,0.692,0,0,0.0,1,3,0.333,2,7,9,2,1,1,0,1,4,4,19,-21,34.8,0,0,32.0,1,12899,12899,12899,1618,1068,4047,2630,9384,14765,9384,10224,6487,13120,3638,1756,2164,8007,9398,4671,8116,16703,21818,2730,2827,25150,3853,2116,43,3915,1,39:16,
3716,3716,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21201051,2013-03-25T00:00:00,NOH vs. DEN,W,22.933333333333337,5,8,0.625,0,0,0.0,4,4,1.0,3,3,6,2,0,0,1,1,4,2,14,4,27.2,0,0,24.0,1,1,1,1,13410,6037,10464,4187,9384,14765,9384,2537,3853,1,1841,8602,5224,8007,16968,12214,2824,16703,21818,7687,6004,7904,7157,2116,43,7844,1,22:56,
4239,4239,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21201027,2013-03-22T00:00:00,NOH vs. MEM,W,36.93333333333333,8,14,0.571,0,0,0.0,2,3,0.667,5,10,15,2,1,0,2,0,2,3,18,5,44.0,1,0,39.0,1,1,1,1,2932,1740,3183,5809,9384,14765,9384,6184,6487,9075,446,425,246,8007,9398,12214,1045,1,11426,4675,3330,7088,1426,1,43,1766,1,36:56,
4541,4541,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21201013,2013-03-20T00:00:00,NOH vs. BOS,W,28.005,4,7,0.571,0,0,0.0,1,2,0.5,2,6,8,1,4,1,2,0,1,2,9,4,25.1,0,0,24.0,1,1,1,1,9415,8441,12079,5809,9384,14765,9384,10224,7809,10320,3638,2686,2895,11776,834,4671,1045,1,5116,7687,11054,7904,8314,2116,43,7844,1,28:00,
4783,4783,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21201001,2013-03-18T00:00:00,NOH vs. GSW,L,31.9,7,12,0.583,0,0,0.0,2,2,1.0,4,3,7,0,3,2,1,0,1,2,16,-25,30.4,0,0,29.0,1,12899,12899,12899,6483,2744,5083,5580,9384,14765,9384,6184,7809,1,913,8602,3868,17625,2063,1623,2824,1,5116,7687,4526,25530,5595,2116,43,5243,1,31:54,
4896,4896,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21200989,2013-03-17T00:00:00,NOH @ MIN,L,32.99666666666667,7,13,0.538,0,0,0.0,3,3,1.0,3,6,9,2,2,3,1,2,3,3,17,4,40.8,0,0,36.0,1,12899,12899,12899,5703,2744,4047,7116,9384,14765,9384,4198,6487,1,1841,2686,2164,8007,4582,482,2824,23125,17562,4675,3921,7904,2073,2116,43,2540,1,32:60,
5320,5320,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21200970,2013-03-15T00:00:00,NOH @ WAS,L,16.4,4,8,0.5,0,0,0.0,8,8,1.0,2,5,7,0,1,0,0,1,5,5,16,5,23.4,0,0,23.0,1,12899,12899,12899,18267,8441,10464,7600,9384,14765,9384,389,815,1,3638,4034,3868,17625,9398,12214,8116,16703,24356,1539,4526,7088,9299,2116,43,8461,1,16:24,
5659,5659,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21200951,2013-03-12T00:00:00,NOH @ BKN,L,37.233333333333334,9,14,0.643,0,0,0.0,1,3,0.333,4,7,11,2,1,1,5,0,3,2,19,0,52.2,1,0,44.0,1,12899,12899,12899,2749,1068,3183,3943,9384,14765,9384,10224,6487,13120,913,1756,1113,8007,9398,4671,48,1,17562,7687,2827,11738,469,1,43,886,1,37:14,
6014,6014,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21200939,2013-03-10T00:00:00,NOH vs. POR,W,33.215,8,14,0.571,0,0,0.0,2,3,0.667,6,4,10,1,1,1,1,1,2,2,18,-7,36.5,1,0,33.0,1,1,1,1,5568,1740,3183,5809,9384,14765,9384,6184,6487,9075,208,5971,1554,11776,9398,4671,2824,16703,11426,7687,3330,19174,3251,1,43,3524,1,33:13,
6173,6173,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21200930,2013-03-09T00:00:00,NOH @ MEM,L,37.93333333333333,9,20,0.45,0,0,0.0,2,2,1.0,4,14,18,2,2,0,0,3,2,3,20,-10,42.6,1,0,40.0,1,12899,12899,12899,2329,1068,537,11858,9384,14765,9384,6184,7809,1,913,52,72,8007,4582,12214,8116,25041,11426,4675,2321,21458,1668,1,43,1558,1,37:56,
6697,6697,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21200906,2013-03-06T00:00:00,NOH vs. LAL,L,16.531666666666666,5,8,0.625,0,0,0.0,3,5,0.6,1,5,6,1,2,0,2,0,2,3,13,6,25.7,0,0,24.0,1,12899,12899,12899,18195,6037,10464,4187,9384,14765,9384,4198,2957,9990,6926,4034,5224,11776,4582,12214,1045,1,11426,4675,6910,6323,7983,2116,43,7844,1,16:32,
6961,6961,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21200891,2013-03-04T00:00:00,NOH vs. ORL,L,38.61666666666667,6,13,0.462,0,0,0.0,5,9,0.556,5,10,15,0,3,0,4,0,3,5,17,-1,44.0,1,0,40.0,1,12899,12899,12899,1941,4183,4047,11276,9384,14765,9384,1606,566,10286,446,425,246,17625,2063,12214,157,1,17562,1539,3921,12930,1426,1,43,1558,1,38:37,
7857,7857,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21200847,2013-02-26T00:00:00,NOH vs. BKN,L,21.4,2,4,0.5,0,0,0.0,2,2,1.0,2,2,4,0,0,1,2,1,1,1,6,3,19.8,0,0,16.0,1,12899,12899,12899,14603,14598,17526,7600,9384,14765,9384,6184,7809,1,3638,12197,9089,17625,16968,4671,1045,16703,5116,12140,14670,8803,11557,2116,43,13323,1,21:24,
8218,8218,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21200834,2013-02-24T00:00:00,NOH vs. SAC,W,27.75,9,14,0.643,0,0,0.0,2,2,1.0,3,5,8,1,0,0,0,1,1,2,20,13,31.1,0,0,29.0,1,1,1,1,9621,1068,3183,3943,9384,14765,9384,6184,7809,1,1841,4034,2895,11776,16968,12214,8116,16703,5116,7687,2321,2599,5288,2116,43,5243,1,27:45,
8582,8582,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21200818,2013-02-22T00:00:00,NOH vs. DAL,L,23.483333333333334,4,12,0.333,0,1,0.0,2,2,1.0,4,7,11,0,1,1,0,2,1,2,10,4,25.2,1,0,23.0,1,12899,12899,12899,12978,8441,5083,16157,9384,11074,9384,6184,7809,1,913,1756,1113,17625,9398,4671,8116,23125,5116,7687,9826,7904,8262,1,43,8461,1,23:29,
8885,8885,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21200800,2013-02-20T00:00:00,NOH @ CLE,L,29.216666666666665,2,7,0.286,0,0,0.0,8,8,1.0,2,2,4,1,1,0,2,0,4,6,12,-4,23.3,0,0,21.0,1,12899,12899,12899,8433,14598,12079,18570,9384,14765,9384,389,815,1,3638,12197,9089,11776,9398,12214,1045,1,21818,806,7730,16316,9370,2116,43,9776,1,29:13,
8959,8959,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21200793,2013-02-19T00:00:00,NOH vs. CHI,L,32.733333333333334,6,13,0.462,0,0,0.0,3,3,1.0,1,9,10,3,1,4,1,0,2,2,15,0,45.5,1,0,38.0,1,12899,12899,12899,5918,4183,4047,11276,9384,14765,9384,4198,6487,1,6926,713,1554,5433,9398,147,2824,1,11426,7687,5232,11738,1183,1,43,1983,1,32:44,
9410,9410,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21200783,2013-02-13T00:00:00,NOH vs. POR,W,27.6,10,17,0.588,0,0,0.0,1,2,0.5,4,7,11,3,2,1,2,2,4,1,21,24,45.7,1,0,41.0,1,1,1,1,9736,614,1424,5520,9384,14765,9384,10224,7809,10320,913,1756,1113,5433,4582,4671,1045,23125,21818,12140,1953,376,1161,1,43,1378,1,27:36,
9647,9647,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21200765,2013-02-11T00:00:00,NOH @ DET,W,17.333333333333332,0,7,0.0,0,1,0.0,1,2,0.5,0,8,8,1,1,1,4,1,3,2,1,11,26.1,0,0,20.0,1,1,1,1,17600,21824,12079,21824,9384,11074,9384,10224,7809,10320,13334,1108,2895,11776,9398,4671,157,16703,17562,7687,22271,3405,7748,2116,43,10400,1,17:20,
9764,9764,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21200755,2013-02-10T00:00:00,NOH @ TOR,L,19.533333333333335,1,6,0.167,0,0,0.0,0,0,0.0,2,4,6,1,1,1,2,1,1,0,2,-12,18.7,0,0,15.0,1,12899,12899,12899,16025,18126,13876,21138,9384,14765,9384,13640,14598,13640,3638,5971,5224,11776,9398,4671,1045,16703,5116,18329,20041,22614,12285,2116,43,14083,1,19:32,
10180,10180,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21200738,2013-02-08T00:00:00,NOH @ ATL,W,25.675,4,11,0.364,0,0,0.0,0,0,0.0,1,6,7,1,1,2,1,2,0,3,8,8,25.9,0,0,22.0,1,1,1,1,11287,8441,6223,15657,9384,14765,9384,13640,14598,13640,6926,2686,3868,11776,9398,1623,2824,23125,1,4675,12119,4983,7868,2116,43,9110,1,25:41,
10457,10457,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21200728,2013-02-06T00:00:00,NOH vs. PHX,W,19.916666666666668,4,7,0.571,0,0,0.0,0,2,0.0,0,1,1,1,2,1,3,0,2,1,8,-1,20.7,0,0,18.0,1,1,1,1,15766,8441,12079,5809,9384,14765,9384,13640,7809,13640,13334,16597,18821,11776,4582,4671,405,1,11426,12140,12119,12930,10957,2116,43,11807,1,19:55,
11011,11011,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21200700,2013-02-02T00:00:00,NOH @ MIN,L,28.983333333333334,6,12,0.5,0,0,0.0,6,7,0.857,4,0,4,1,1,2,1,1,5,8,18,-11,32.3,0,0,29.0,1,12899,12899,12899,8640,4183,5083,7600,9384,14765,9384,993,1353,6585,913,21450,9089,11776,9398,1623,2824,16703,24356,207,3330,22062,4759,2116,43,5243,1,28:59,
11266,11266,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21200692,2013-02-01T00:00:00,NOH @ DEN,L,32.766666666666666,6,12,0.5,0,0,0.0,1,3,0.333,2,8,10,2,2,0,3,2,3,3,13,-19,35.0,1,0,31.0,1,12899,12899,12899,5892,4183,5083,7600,9384,14765,9384,10224,6487,13120,3638,1108,1554,8007,4582,12214,405,23125,17562,4675,6910,24871,3778,1,43,4341,1,32:46,
11409,11409,2012-13,203076,Anthony Davis,Anthony,1610612740,NOH,New Orleans Hornets,21200680,2013-01-30T00:00:00,NOH @ UTA,L,21.7,7,9,0.778,0,0,0.0,0,0,0.0,1,6,7,1,1,0,2,0,5,1,14,7,28.9,0,0,26.0,1,12899,12899,12899,14366,2744,8933,1588,9384,14765,9384,13640,14598,13640,6926,2686,3868,11776,9398,12214,1045,1,24356,12140,6004,5627,6328,2116,43,6710,1,21:42,
