,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
131,131,2012-13,201580,JaVale McGee,JaVale,1610612743,DEN,Denver Nuggets,21201227,2013-04-17T00:00:00,DEN vs. PHX,W,11.35,1,3,0.333,0,0,0.0,0,0,0.0,0,3,3,0,2,0,1,0,2,1,2,8,6.6,0,0,7.0,1,1,1,1,21324,18126,19288,16157,9384,14765,9384,13640,14598,13640,13334,8602,11835,17625,4582,12214,2824,1,11426,12140,20041,4983,20772,2116,43,19986,1,11:21,
550,550,2012-13,201580,JaVale McGee,JaVale,1610612743,DEN,Denver Nuggets,21201207,2013-04-15T00:00:00,DEN @ MIL,W,24.5,4,8,0.5,0,0,0.0,2,5,0.4,8,9,17,0,2,0,2,0,5,2,10,-13,34.4,1,0,31.0,1,1,1,1,12170,8441,10464,7600,9384,14765,9384,6184,2957,13028,40,713,120,17625,4582,12214,1045,1,24356,7687,9826,23067,4005,1,43,4341,1,24:30,
674,674,2012-13,201580,JaVale McGee,JaVale,1610612743,DEN,Denver Nuggets,21201198,2013-04-14T00:00:00,DEN vs. POR,W,16.55,5,7,0.714,0,0,0.0,0,0,0.0,0,2,2,0,3,0,3,0,2,0,10,3,18.4,0,0,18.0,1,1,1,1,18180,6037,12079,2243,9384,14765,9384,13640,14598,13640,13334,12197,15130,17625,2063,12214,405,1,11426,18329,9826,8803,12487,2116,43,11807,1,16:33,
993,993,2012-13,201580,JaVale McGee,JaVale,1610612743,DEN,Denver Nuggets,21201185,2013-04-12T00:00:00,DEN @ DAL,L,27.675,5,6,0.833,0,0,0.0,1,1,1.0,6,3,9,1,2,1,4,0,3,1,11,9,36.3,0,0,31.0,1,12899,12899,12899,9682,6037,13876,1180,9384,14765,9384,10224,13208,1,208,8602,2164,11776,4582,4671,157,1,17562,12140,8816,4410,3330,2116,43,4341,1,27:41,
1280,1280,2012-13,201580,JaVale McGee,JaVale,1610612743,DEN,Denver Nuggets,21201172,2013-04-10T00:00:00,DEN vs. SAS,W,16.416666666666668,1,4,0.25,0,0,0.0,0,0,0.0,2,8,10,1,0,2,4,0,1,0,2,18,33.5,0,0,25.0,1,1,1,1,18258,18126,17526,19308,9384,14765,9384,13640,14598,13640,3638,1108,1554,11776,16968,1623,157,1,5116,18329,20041,1205,4323,2116,43,7266,1,16:25,
1845,1845,2012-13,201580,JaVale McGee,JaVale,1610612743,DEN,Denver Nuggets,21201144,2013-04-06T00:00:00,DEN vs. HOU,W,8.55,3,4,0.75,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,0,1,0,6,11,9.6,0,0,9.0,1,1,1,1,22419,11236,17526,1677,9384,14765,9384,13640,14598,13640,13334,8602,11835,17625,16968,12214,8116,1,5116,18329,14670,3405,18696,2116,43,18517,1,8:33,
2140,2140,2012-13,201580,JaVale McGee,JaVale,1610612743,DEN,Denver Nuggets,21201124,2013-04-04T00:00:00,DEN vs. DAL,W,14.816666666666666,2,5,0.4,0,0,0.0,0,0,0.0,1,3,4,1,0,0,1,0,1,0,4,-3,13.3,0,0,11.0,1,1,1,1,19355,14598,15704,13640,9384,14765,9384,13640,14598,13640,6926,8602,9089,11776,16968,12214,2824,1,5116,18329,17383,15224,16136,2116,43,17006,1,14:49,
2195,2195,2012-13,201580,JaVale McGee,JaVale,1610612743,DEN,Denver Nuggets,21201118,2013-04-03T00:00:00,DEN @ UTA,W,18.483333333333334,1,3,0.333,0,0,0.0,0,0,0.0,1,2,3,0,2,0,2,0,1,0,2,10,9.6,0,0,9.0,1,1,1,1,16775,18126,19288,16157,9384,14765,9384,13640,14598,13640,6926,12197,11835,17625,4582,12214,1045,1,5116,18329,20041,3906,18696,2116,43,18517,1,18:29,
3110,3110,2012-13,201580,JaVale McGee,JaVale,1610612743,DEN,Denver Nuggets,21201083,2013-03-29T00:00:00,DEN vs. BKN,W,17.341666666666665,4,7,0.571,0,0,0.0,0,0,0.0,2,2,4,0,0,0,1,1,5,2,8,3,15.8,0,0,14.0,1,1,1,1,17593,8441,12079,5809,9384,14765,9384,13640,14598,13640,3638,12197,9089,17625,16968,12214,2824,16703,24356,7687,12119,8803,14342,2116,43,14837,1,17:21,
3331,3331,2012-13,201580,JaVale McGee,JaVale,1610612743,DEN,Denver Nuggets,21201067,2013-03-27T00:00:00,DEN @ SAS,L,25.98,10,11,0.909,0,0,0.0,1,1,1.0,5,6,11,0,1,2,3,0,3,1,21,14,48.2,1,0,42.0,1,12899,12899,12899,11041,614,6223,1040,9384,14765,9384,10224,13208,1,446,2686,1113,17625,9398,1623,405,1,17562,12140,1953,2276,820,1,43,1197,1,25:59,
