PLAYER_ID,TEAM_ID,GAME_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,DD2_RANK,TD3_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID.1,TEAM_CITY,PLAYER_ID.1,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,WL_Loss,WL_Win,MATCHUP_Away,MATCHUP_Home
1628425,1610612749,21701223,2018-04-11,2,10,0.2,1,5,0.2,0,0,0.0,1,3,4,1,1,0,2,2,2,1,5,-15,0,0,1,13054,13054,13054,4884,15444,7776,21382,6911,4175,11622,13731,14642,13731,5905,9682,9561,12861,9095,12224,803,23707,11691,12172,17225,23882,2016,109,1.0,32:47,,1610612749,Milwaukee,1628425,,,32.000000:47,98.2,98.6,119.5,118.3,-21.3,-19.7,0.04,1.0,8.3,0.029,0.079,0.056,8.3,0.25,0.25,0.138,0.141,102.9,103.22,86.02,70,-0.003,1.0,0.0,1.0,0.0
1628425,1610612749,21701208,2018-04-09,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,-2,0,0,1,1,1,1,25496,22697,23497,22697,12784,18958,12784,13731,14642,13731,12711,17844,19703,18867,16820,12224,8133,1,1,18674,23334,14288,2016,109,1.0,2:07,,1610612749,Milwaukee,1628425,,,2.000000:07,66.7,50.0,84.0,100.0,-17.4,-50.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.2,0.25,87.99,90.71,75.59,4,0.0,0.0,1.0,0.0,1.0
1628425,1610612749,21701178,2018-04-05,2,3,0.667,1,2,0.5,0,0,0.0,0,3,3,0,0,0,0,0,2,0,5,7,0,0,1,13054,13054,13054,20737,15444,20118,3072,6911,11647,3791,13731,14642,13731,12711,9682,12541,18867,16820,12224,8133,1,11691,18674,17225,5918,2016,109,1.0,13:49,,1610612749,Milwaukee,1628425,,,13.000000:49,151.9,157.1,129.2,132.1,22.7,25.0,0.0,0.0,0.0,0.0,0.3,0.143,0.0,0.833,0.833,0.094,0.094,100.05,97.27,81.06,28,0.061,1.0,0.0,0.0,1.0
1628425,1610612749,21701162,2018-04-03,0,2,0.0,0,1,0.0,0,0,0.0,1,2,3,2,1,0,0,0,5,0,0,8,0,0,1,1,1,1,20205,22697,21901,22697,12784,15030,12784,13731,14642,13731,5905,13412,12541,8497,9095,12224,8133,1,24852,18674,23334,5309,2016,109,1.0,14:38,,1610612749,Milwaukee,1628425,,,14.000000:38,126.5,121.4,98.0,92.9,28.4,28.6,0.133,2.0,40.0,0.1,0.143,0.125,20.0,0.0,0.0,0.097,0.1,87.58,91.85,76.54,28,-0.064,0.0,1.0,0.0,1.0
1628425,1610612749,21701152,2018-04-01,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,-5,0,0,1,13054,13054,13054,23463,22697,23497,22697,12784,18958,12784,13731,14642,13731,12711,22415,23339,12861,16820,12224,8133,1,5153,18674,23334,17397,2016,109,1.0,7:37,,1610612749,Milwaukee,1628425,,,7.000000:37,94.5,92.9,113.6,112.5,-19.2,-19.6,0.25,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.063,93.25,94.51,78.76,14,-0.074,1.0,0.0,1.0,0.0
1628425,1610612749,21701136,2018-03-30,0,1,0.0,0,1,0.0,2,2,1.0,0,0,0,0,0,0,0,0,1,1,2,-4,0,0,1,1,1,1,24707,22697,23497,22697,12784,15030,12784,5999,7582,1,12711,22415,23339,18867,16820,12224,8133,1,5153,12172,21168,16409,2016,109,1.0,4:11,,1610612749,Milwaukee,1628425,,,4.000000:11,67.6,60.0,111.1,100.0,-43.5,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.532,0.2,0.225,102.58,114.74,95.62,10,0.0,0.0,1.0,1.0,0.0
1628425,1610612749,21701115,2018-03-27,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,13054,13054,13054,22841,22697,23497,22697,12784,15030,12784,13731,14642,13731,12711,22415,23339,18867,16820,12224,8133,1,5153,18674,23334,7404,2016,109,1.0,9:26,,1610612749,Milwaukee,1628425,,,9.000000:26,107.7,105.6,78.8,82.4,28.9,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.048,90.03,89.01,74.18,18,-0.108,1.0,0.0,1.0,0.0
1628425,1610612749,21701083,2018-03-23,1,5,0.2,0,3,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1,1,2,-14,0,0,1,1,1,1,23418,19115,16430,21382,12784,8645,12784,13731,14642,13731,12711,17844,19703,18867,16820,12224,8133,1,5153,12172,21168,23492,2016,109,1.0,7:44,,1610612749,Milwaukee,1628425,G,,7.000000:44,76.9,66.7,147.1,160.0,-70.1,-93.3,0.0,0.0,0.0,0.0,0.111,0.056,0.0,0.2,0.2,0.313,0.357,90.99,93.1,77.59,15,-0.067,0.0,1.0,1.0,0.0
1628425,1610612749,21701070,2018-03-21,3,4,0.75,1,1,1.0,0,0,0.0,2,1,3,1,1,0,0,0,3,0,7,-4,0,0,1,13054,13054,13054,21614,12053,18324,1914,6911,15030,1,13731,14642,13731,2736,17844,12541,12861,9095,12224,8133,1,17900,18674,14463,16409,2016,109,1.0,12:16,,1610612749,Milwaukee,1628425,,,12.000000:16,113.5,111.1,114.7,130.8,-1.2,-19.7,0.091,1.0,16.7,0.182,0.071,0.12,16.7,0.875,0.875,0.156,0.164,109.72,103.7,86.41,27,0.083,1.0,0.0,0.0,1.0
1628425,1610612749,21701050,2018-03-19,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,0,-2,0,0,1,13054,13054,13054,24146,22697,23497,22697,12784,18958,12784,13731,14642,13731,12711,17844,19703,18867,16820,12224,8133,1,5153,18674,23334,14288,2016,109,1.0,5:42,,1610612749,Milwaukee,1628425,,,5.000000:42,96.2,100.0,98.5,100.0,-2.3,0.0,0.0,0.0,0.0,0.0,0.1,0.067,0.0,0.0,0.0,0.091,0.087,103.75,101.05,84.21,11,-0.063,1.0,0.0,1.0,0.0
