PLAYER_ID,TEAM_ID,GAME_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,DD2_RANK,TD3_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID.1,TEAM_CITY,PLAYER_ID.1,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,WL_Loss,WL_Win,MATCHUP_Away,MATCHUP_Home
1628503,1610612753,21701222,2018-04-11,1,5,0.2,0,0,0.0,1,2,0.5,0,5,5,1,1,0,0,0,3,2,3,-5,0,0,1,1,1,1,14534,19115,16430,21382,12784,18958,12784,10216,7582,10590,12711,4562,7090,12861,9095,12224,8133,1,17900,7539,20013,17397,2016,109,1.0,21:49,,1610612753,Orlando,1628503,,,21.000000:49,90.0,89.4,98.5,102.2,-8.5,-12.8,0.111,1.0,12.5,0.0,0.147,0.089,12.5,0.2,0.255,0.14,0.147,103.85,102.31,85.26,47,0.0,0.0,1.0,0.0,1.0
1628503,1610612753,21701208,2018-04-09,0,5,0.0,0,2,0.0,0,0,0.0,0,2,2,1,0,0,0,0,1,0,0,2,0,0,1,13054,13054,13054,16443,22697,16430,22697,12784,11647,12784,13731,14642,13731,12711,13412,16012,12861,16820,12224,8133,1,5153,18674,23334,10074,2016,109,1.0,19:38,,1610612753,Orlando,1628503,,,19.000000:38,81.5,81.0,79.8,78.0,1.7,2.9,0.083,0.0,16.7,0.0,0.091,0.043,0.0,0.0,0.0,0.111,0.114,99.99,101.46,84.55,42,-0.056,1.0,0.0,1.0,0.0
1628503,1610612753,21701200,2018-04-08,3,7,0.429,0,3,0.0,1,2,0.5,0,3,3,2,2,1,0,1,0,2,7,0,0,0,1,13054,13054,13054,10082,12053,12683,13354,12784,8645,12784,10216,7582,10590,12711,9682,12541,8497,4386,4599,8133,17404,1,7539,14463,12059,2016,109,1.0,26:49,,1610612753,Orlando,1628503,,,26.000000:49,106.7,108.9,112.4,108.9,-5.7,0.0,0.095,1.0,16.7,0.0,0.136,0.063,16.7,0.429,0.444,0.169,0.172,99.73,100.24,83.53,56,0.051,1.0,0.0,1.0,0.0
1628503,1610612753,21701182,2018-04-06,5,12,0.417,2,5,0.4,0,0,0.0,2,4,6,1,2,0,1,0,1,0,12,-24,0,0,1,13054,13054,13054,4512,6480,5302,14125,3481,4175,7111,13731,14642,13731,2736,6671,5255,12861,4386,12224,2512,1,5153,18674,8469,25721,2016,109,1.0,33:14,,1610612753,Orlando,1628503,F,,33.000000:14,104.7,101.4,138.4,138.2,-33.7,-36.8,0.042,0.5,6.7,0.051,0.167,0.095,13.3,0.5,0.5,0.177,0.185,97.32,98.94,82.45,69,0.053,1.0,0.0,0.0,1.0
1628503,1610612753,21701170,2018-04-04,8,13,0.615,1,3,0.333,1,1,1.0,0,0,0,0,2,0,1,0,0,2,18,-9,0,0,1,1,1,1,5826,1983,4341,5082,6911,8645,8071,10216,13052,1,12711,22415,23339,18867,4386,12224,2512,1,1,7539,3848,20674,2016,109,1.0,31:41,,1610612753,Orlando,1628503,,,31.000000:41,101.8,106.3,119.0,120.3,-17.2,-14.1,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.654,0.67,0.203,0.206,99.63,96.96,80.8,64,0.088,0.0,1.0,0.0,1.0
1628503,1610612753,21701159,2018-04-03,6,10,0.6,3,6,0.5,1,2,0.5,0,6,6,2,0,1,0,0,1,1,16,21,0,0,1,1,1,1,5537,4530,7776,5255,1558,2684,3791,10216,7582,10590,12711,3036,5255,8497,16820,4599,8133,1,5153,12172,5058,840,2016,109,1.0,32:01,,1610612753,Orlando,1628503,,,32.000000:01,102.9,104.8,69.3,71.0,33.6,33.9,0.111,0.0,15.4,0.0,0.146,0.074,0.0,0.75,0.735,0.143,0.148,94.95,92.94,77.45,62,0.209,0.0,1.0,1.0,0.0
1628503,1610612753,21701129,2018-03-30,2,4,0.5,2,3,0.667,2,2,1.0,0,4,4,0,1,0,0,0,0,1,8,-10,0,0,1,13054,13054,13054,18668,15444,18324,8363,3481,8645,2049,5999,7582,1,12711,6671,9561,18867,9095,12224,8133,1,1,12172,13058,21382,2016,109,1.0,16:49,,1610612753,Orlando,1628503,,,16.000000:49,76.6,73.5,107.0,102.9,-30.4,-29.4,0.0,0.0,0.0,0.0,0.211,0.105,16.7,0.75,0.82,0.154,0.164,93.28,97.05,80.87,34,0.198,1.0,0.0,0.0,1.0
1628503,1610612753,21701117,2018-03-28,1,3,0.333,0,1,0.0,0,0,0.0,0,0,0,3,0,0,1,1,3,0,2,14,0,0,1,13054,13054,13054,11573,19115,20118,17065,12784,15030,12784,13731,14642,13731,12711,22415,23339,5723,16820,12224,2512,17404,17900,18674,21168,2475,2016,109,1.0,25:11,,1610612753,Orlando,1628503,,,25.000000:11,124.1,134.8,101.3,102.1,22.8,32.7,0.13,0.0,50.0,0.0,0.0,0.0,0.0,0.333,0.333,0.051,0.051,92.76,88.61,73.84,46,0.005,1.0,0.0,0.0,1.0
1628503,1610612753,21701090,2018-03-24,0,1,0.0,0,1,0.0,0,0,0.0,1,1,2,0,0,0,0,0,1,0,0,-7,0,0,1,1,1,1,24594,22697,23497,22697,12784,15030,12784,13731,14642,13731,5905,17844,16012,18867,16820,12224,8133,1,5153,18674,23334,19142,2016,109,1.0,4:33,,1610612753,Orlando,1628503,,,4.000000:33,30.4,33.3,126.9,125.0,-96.5,-91.7,0.0,0.0,0.0,0.2,0.5,0.286,0.0,0.0,0.0,0.091,0.092,93.68,89.67,74.73,9,-0.05,0.0,1.0,0.0,1.0
1628503,1610612753,21701073,2018-03-22,1,2,0.5,0,0,0.0,0,0,0.0,0,3,3,4,0,0,0,0,1,0,2,10,0,0,1,13054,13054,13054,21750,19115,21901,8363,12784,18958,12784,13731,14642,13731,12711,9682,12541,3868,16820,12224,8133,1,5153,18674,21168,4191,2016,109,1.0,12:00,,1610612753,Orlando,1628503,,,12.000000:00,132.2,132.0,88.9,88.5,43.3,43.5,0.364,0.0,66.7,0.0,0.2,0.107,0.0,0.5,0.5,0.069,0.069,101.68,102.0,85.0,25,0.125,1.0,0.0,0.0,1.0
1628503,1610612753,21700483,2017-12-23,1,6,0.167,0,2,0.0,1,2,0.5,0,2,2,1,0,0,0,0,0,1,3,-12,0,0,1,13054,13054,13054,14833,19115,14536,21968,12784,11647,12784,10216,7582,10590,12711,13412,16012,12861,16820,12224,8133,1,1,12172,20013,22571,2016,109,1.0,21:28,,1610612753,Orlando,1628503,,,21.000000:28,103.1,106.5,128.7,129.8,-25.6,-23.3,0.053,0.0,12.5,0.0,0.111,0.048,0.0,0.167,0.218,0.14,0.141,106.12,103.98,86.65,46,0.0,1.0,0.0,1.0,0.0
1628503,1610612753,21700472,2017-12-22,1,2,0.5,0,0,0.0,0,1,0.0,1,0,1,1,0,0,0,0,0,1,2,2,0,0,1,13054,13054,13054,21750,19115,21901,8363,12784,18958,12784,13731,13052,13731,5905,22415,19703,12861,16820,12224,8133,1,1,12172,21168,10074,2016,109,1.0,12:00,,1610612753,Orlando,1628503,,,12.000000:00,108.3,108.7,101.1,95.8,7.3,12.9,0.125,0.0,33.3,0.091,0.0,0.048,0.0,0.5,0.41,0.08,0.08,91.68,94.0,78.33,23,0.041,1.0,0.0,0.0,1.0
1628503,1610612753,21700458,2017-12-20,2,8,0.25,0,3,0.0,0,0,0.0,0,3,3,2,0,0,0,1,0,1,4,9,0,0,1,13054,13054,13054,19734,15444,10961,20170,12784,8645,12784,13731,14642,13731,12711,9682,12541,8497,16820,12224,8133,17404,1,12172,18469,4713,2016,109,1.0,15:22,,1610612753,Orlando,1628503,,,15.000000:22,109.9,120.7,89.0,86.7,20.9,34.0,0.2,0.0,20.0,0.0,0.2,0.097,0.0,0.25,0.25,0.229,0.23,95.33,92.15,76.79,29,0.062,1.0,0.0,1.0,0.0
1628503,1610612753,21700438,2017-12-17,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,1,13054,13054,13054,24247,22697,24957,22697,12784,18958,12784,13731,14642,13731,12711,17844,19703,18867,16820,12224,8133,1,1,18674,23334,9131,2016,109,1.0,5:26,,1610612753,Orlando,1628503,,,5.000000:26,83.3,100.0,78.8,70.0,4.5,30.0,0.0,0.0,0.0,0.0,0.143,0.059,0.0,0.0,0.0,0.0,0.0,92.23,88.34,73.62,10,0.182,1.0,0.0,1.0,0.0
1628503,1610612753,21700405,2017-12-13,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13054,13054,13054,25894,22697,23497,22697,12784,18958,12784,13731,14642,13731,12711,22415,23339,18867,16820,12224,8133,1,1,18674,23334,12059,2016,109,1.0,0:59,,1610612753,Orlando,1628503,,,0.000000:59,82.0,100.0,227.3,100.0,-145.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.41,81.17,97.79,81.49,2,-0.333,1.0,0.0,0.0,1.0
