,Unnamed: 0.1,Unnamed: 0_left,SEASON_YEAR,PLAYER_ID_left,PLAYER_NAME_left,NICKNAME_left,TEAM_ID_left,TEAM_ABBREVIATION_left,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN_left,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,Unnamed: 0
0,34,34,2017-18,202710,Jimmy Butler,Jimmy,1610612750,MIN,Minnesota Timberwolves,21701225,2018-04-11T00:00:00,MIN vs. DEN,W,41.775,10,21,0.476,1,4,0.25,10,13,0.769,2,3,5,5,3,1,1,0,3,8,31,-1,47.5,0,0,46.0,1,1,1,1,224,776,549,11760,6911,6151,10398,170,113,8060,2736,9682,7090,2623,1936,4599,2512,1,17900,260,419,13246,1099,2016,109,988,1.0,41:47,,1610612750,MIN,Minnesota,202710,Jimmy Butler,Jimmy,G,,41.000000:47,113.6,110.0,108.7,112.7,4.8,-2.7,0.208,1.67,14.3,0.054,0.075,0.065,8.6,0.5,0.58,0.345,0.364,91.53,91.35,76.12,80,0.137,16.0
1,576,576,2017-18,202710,Jimmy Butler,Jimmy,1610612750,MIN,Minnesota Timberwolves,21701209,2018-04-09T00:00:00,MIN vs. MEM,W,22.966666666666665,3,8,0.375,0,1,0.0,9,11,0.818,2,0,2,3,1,3,0,0,0,7,15,21,29.9,0,0,26.0,1,1,1,1,13553,12053,10961,15991,12784,15030,12784,263,262,7567,2736,22415,16012,5723,9095,486,8133,1,1,463,5773,840,5975,2016,109,7224,1.0,22:58,,1610612750,MIN,Minnesota,202710,Jimmy Butler,Jimmy,G,,22.000000:58,129.8,133.3,85.9,86.7,43.9,46.7,0.176,3.0,17.6,0.111,0.0,0.05,5.9,0.375,0.584,0.259,0.263,95.76,94.05,78.37,45,0.184,16.0
2,884,884,2017-18,202710,Jimmy Butler,Jimmy,1610612750,MIN,Minnesota Timberwolves,21701190,2018-04-06T00:00:00,MIN @ LAL,W,22.583333333333332,7,10,0.7,0,1,0.0,4,8,0.5,0,2,2,1,1,4,0,1,1,5,18,10,32.9,0,0,29.0,1,1,1,1,13879,3042,7776,2848,12784,15030,12784,2516,832,10590,12711,13412,16012,12861,9095,125,8133,17404,5153,1543,3848,4191,4682,2016,109,5644,1.0,22:35,,1610612750,MIN,Minnesota,202710,Jimmy Butler,Jimmy,F,,22.000000:35,114.8,121.7,95.5,100.0,19.2,21.7,0.077,1.0,6.7,0.0,0.095,0.043,6.7,0.7,0.666,0.264,0.26,103.04,97.77,81.48,46,0.203,0.0
3,7464,7464,2017-18,202710,Jimmy Butler,Jimmy,1610612750,MIN,Minnesota Timberwolves,21700877,2018-02-23T00:00:00,MIN @ HOU,L,25.016666666666666,4,14,0.286,1,4,0.25,1,1,1.0,3,2,5,3,0,1,0,0,1,0,10,-9,23.5,0,0,21.0,1,13054,13054,13054,11719,9019,3550,19431,6911,6151,10398,10216,13052,1,1318,13412,7090,5723,16820,4599,8133,1,5153,18674,10645,20674,9666,2016,109,10404,1.0,25:01,,1610612750,MIN,Minnesota,202710,Jimmy Butler,Jimmy,G,,25.000000:01,120.1,123.4,133.9,139.6,-13.8,-16.2,0.176,0.0,17.6,0.107,0.077,0.093,0.0,0.321,0.346,0.233,0.236,94.32,91.14,75.95,47,0.062,3.0
4,7699,7699,2017-18,202710,Jimmy Butler,Jimmy,1610612750,MIN,Minnesota Timberwolves,21700866,2018-02-15T00:00:00,MIN vs. LAL,W,41.28333333333333,7,20,0.35,0,7,0.0,10,11,0.909,1,4,5,4,1,1,3,0,3,7,24,12,47.0,0,0,41.0,1,1,1,1,289,3042,746,17018,12784,1687,12784,170,262,6732,5905,6671,7090,3868,9095,4599,270,1,17900,463,1508,3240,1165,2016,109,1713,1.0,41:17,,1610612750,MIN,Minnesota,202710,Jimmy Butler,Jimmy,G,,41.000000:17,115.3,116.3,98.1,104.8,17.1,11.5,0.148,4.0,13.3,0.023,0.087,0.056,3.3,0.35,0.483,0.268,0.272,102.57,98.83,82.36,86,0.111,15.0
5,8075,8075,2017-18,202710,Jimmy Butler,Jimmy,1610612750,MIN,Minnesota Timberwolves,21700849,2018-02-13T00:00:00,MIN vs. HOU,L,36.29833333333333,5,13,0.385,0,3,0.0,5,5,1.0,0,7,7,6,0,0,0,0,1,2,15,-9,32.4,0,0,28.0,1,13054,13054,13054,2164,6480,4341,15756,12784,8645,12784,1627,2744,1,12711,2022,3855,1717,16820,12224,8133,1,5153,7539,5773,20674,4877,2016,109,6151,1.0,36:18,,1610612750,MIN,Minnesota,202710,Jimmy Butler,Jimmy,G,,36.000000:18,121.4,124.3,134.8,139.1,-13.4,-14.8,0.231,0.0,28.6,0.0,0.206,0.104,0.0,0.385,0.493,0.192,0.193,94.5,91.91,76.59,70,0.117,15.0
6,8308,8308,2017-18,202710,Jimmy Butler,Jimmy,1610612750,MIN,Minnesota Timberwolves,21700838,2018-02-11T00:00:00,MIN vs. SAC,W,39.1,5,9,0.556,1,1,1.0,7,9,0.778,1,4,5,3,3,2,0,1,1,8,18,11,31.5,0,0,31.0,1,1,1,1,766,6480,9295,7065,6911,15030,1,658,603,8008,5905,6671,7090,5723,1936,1511,8133,17404,5153,260,3848,3691,5270,2016,109,4763,1.0,39:06,,1610612750,MIN,Minnesota,202710,Jimmy Butler,Jimmy,G,,39.000000:06,117.0,114.5,101.5,102.4,15.4,12.0,0.115,1.0,15.8,0.032,0.095,0.068,15.8,0.611,0.694,0.178,0.183,100.62,101.28,84.4,83,0.113,14.0
7,8567,8567,2017-18,202710,Jimmy Butler,Jimmy,1610612750,MIN,Minnesota Timberwolves,21700822,2018-02-09T00:00:00,MIN @ CHI,L,40.833333333333336,11,26,0.423,3,9,0.333,13,15,0.867,1,6,7,5,1,4,0,0,1,8,38,6,64.9,0,0,61.0,1,13054,13054,13054,352,453,101,14053,1558,610,8071,44,42,7030,5905,3036,3855,2623,9095,125,8133,1,5153,260,109,6621,134,2016,109,145,1.0,40:50,,1610612750,MIN,Minnesota,202710,Jimmy Butler,Jimmy,G,,40.000000:50,116.8,121.7,110.8,113.1,6.1,8.6,0.2,5.0,13.2,0.026,0.162,0.092,2.6,0.481,0.583,0.344,0.342,101.21,98.16,81.8,83,0.208,3.0
8,8884,8884,2017-18,202710,Jimmy Butler,Jimmy,1610612750,MIN,Minnesota Timberwolves,21700807,2018-02-07T00:00:00,MIN @ CLE,L,46.46666666666667,14,21,0.667,4,5,0.8,3,3,1.0,0,5,5,6,2,2,0,1,2,6,35,1,54.0,0,0,54.0,1,13054,13054,13054,26,92,549,3072,672,4175,1547,4044,6031,1,12711,4562,7090,1717,4386,1511,8133,17404,11691,852,205,11054,539,2016,109,338,1.0,46:28,,1610612750,MIN,Minnesota,202710,Jimmy Butler,Jimmy,G,,46.000000:28,132.4,133.0,132.8,133.3,-0.4,-0.4,0.171,3.0,20.0,0.0,0.152,0.074,6.7,0.762,0.784,0.242,0.244,96.98,96.59,80.49,94,0.145,3.0
9,9460,9460,2017-18,202710,Jimmy Butler,Jimmy,1610612750,MIN,Minnesota Timberwolves,21700780,2018-02-03T00:00:00,MIN vs. NOP,W,36.73166666666667,11,21,0.524,2,4,0.5,6,9,0.667,1,7,8,7,2,2,0,3,1,4,30,12,54.1,0,0,51.0,1,1,1,1,1881,453,549,8305,3481,6151,3791,1000,603,9308,5905,2022,2792,1126,4386,1511,8133,25519,5153,2633,505,3240,533,2016,109,516,1.0,36:44,,1610612750,MIN,Minnesota,202710,Jimmy Butler,Jimmy,G,,36.000000:44,116.5,117.5,102.7,101.2,13.7,16.3,0.259,3.5,20.6,0.027,0.156,0.098,5.9,0.571,0.601,0.297,0.301,104.91,105.2,87.66,80,0.177,15.0
10,9817,9817,2017-18,202710,Jimmy Butler,Jimmy,1610612750,MIN,Minnesota Timberwolves,21700763,2018-02-01T00:00:00,MIN vs. MIL,W,39.583333333333336,8,15,0.533,2,5,0.4,10,11,0.909,0,4,4,6,3,1,0,0,1,8,28,18,41.8,0,0,42.0,1,1,1,1,627,1983,2788,8019,3481,4175,7111,170,262,6732,12711,6671,9561,1717,1936,4599,8133,1,5153,260,732,1389,2012,2016,109,1536,1.0,39:35,,1610612750,MIN,Minnesota,202710,Jimmy Butler,Jimmy,G,,39.000000:35,109.6,110.3,88.3,88.3,21.3,21.9,0.24,2.0,21.4,0.0,0.091,0.053,10.7,0.6,0.706,0.262,0.27,94.29,93.98,78.32,78,0.2,16.0
11,10119,10119,2017-18,202710,Jimmy Butler,Jimmy,1610612750,MIN,Minnesota Timberwolves,21700746,2018-01-30T00:00:00,MIN @ TOR,L,38.266666666666666,9,17,0.529,2,3,0.667,5,10,0.5,1,4,5,6,0,0,0,2,2,5,25,-2,40.0,0,0,38.0,1,13054,13054,13054,1082,1220,1694,8168,3481,8645,2049,1627,381,10590,5905,6671,7090,1717,16820,12224,8133,23707,11691,1543,1245,14288,2409,2016,109,2381,1.0,38:16,,1610612750,MIN,Minnesota,202710,Jimmy Butler,Jimmy,G,,38.000000:16,111.1,113.9,117.7,118.3,-6.6,-4.4,0.25,0.0,22.2,0.026,0.114,0.068,0.0,0.588,0.584,0.256,0.257,91.04,89.69,74.74,72,0.135,3.0
12,10347,10347,2017-18,202710,Jimmy Butler,Jimmy,1610612750,MIN,Minnesota Timberwolves,21700739,2018-01-29T00:00:00,MIN @ ATL,L,36.31666666666667,7,15,0.467,1,3,0.333,9,9,1.0,2,5,7,3,4,1,1,1,2,10,24,1,38.9,0,0,39.0,1,13054,13054,13054,2151,3042,2788,11946,6911,8645,8071,263,603,1,2736,4562,3855,5723,844,4599,2512,17404,11691,65,1508,11054,2675,2016,109,2131,1.0,36:19,,1610612750,MIN,Minnesota,202710,Jimmy Butler,Jimmy,G,,36.000000:19,103.1,102.7,99.6,102.8,3.5,0.0,0.136,0.75,11.5,0.059,0.167,0.109,15.4,0.5,0.633,0.284,0.289,97.15,95.82,79.85,73,0.145,3.0
13,10658,10658,2017-18,202710,Jimmy Butler,Jimmy,1610612750,MIN,Minnesota Timberwolves,21700729,2018-01-27T00:00:00,MIN vs. BKN,W,35.21666666666667,4,14,0.286,1,3,0.333,12,14,0.857,1,5,6,5,0,2,1,1,3,8,21,10,44.7,0,0,39.0,1,1,1,1,2959,9019,3550,19431,6911,8645,8071,67,71,7039,5905,4562,5255,2623,16820,1511,2512,17404,17900,260,2420,4191,1498,2016,109,2131,1.0,35:13,,1610612750,MIN,Minnesota,202710,Jimmy Butler,Jimmy,G,,35.000000:13,110.7,113.4,101.6,101.5,9.1,11.9,0.208,0.0,20.8,0.024,0.143,0.078,0.0,0.321,0.521,0.224,0.227,91.08,89.96,74.96,67,0.147,16.0
14,11971,11971,2017-18,202710,Jimmy Butler,Jimmy,1610612750,MIN,Minnesota Timberwolves,21700665,2018-01-18T00:00:00,MIN @ HOU,L,42.266666666666666,8,15,0.533,0,1,0.0,7,8,0.875,1,3,4,2,1,2,1,1,1,5,23,-10,38.8,0,0,35.0,1,13054,13054,13054,184,1983,2788,8019,12784,15030,12784,658,832,6890,5905,9682,9561,8497,9095,1511,2512,17404,5153,1543,1759,21382,2703,2016,109,3228,1.0,42:16,,1610612750,MIN,Minnesota,202710,Jimmy Butler,Jimmy,G,,42.000000:16,109.3,108.8,118.9,121.3,-9.6,-12.5,0.074,2.0,9.5,0.023,0.068,0.046,4.8,0.533,0.621,0.213,0.219,91.53,90.85,75.71,80,0.114,3.0
15,12216,12216,2017-18,202710,Jimmy Butler,Jimmy,1610612750,MIN,Minnesota Timberwolves,21700649,2018-01-16T00:00:00,MIN @ ORL,L,39.13333333333333,11,22,0.5,2,5,0.4,4,4,1.0,4,3,7,4,0,5,2,2,3,5,28,-5,63.4,0,0,55.0,1,13054,13054,13054,754,453,394,8363,3481,4175,7111,2516,3694,1,654,9682,3855,3868,16820,32,803,23707,17900,1543,732,17397,163,2016,109,297,1.0,39:08,,1610612750,MIN,Minnesota,202710,Jimmy Butler,Jimmy,G,,39.000000:08,99.5,102.6,105.3,104.9,-5.8,-2.4,0.182,0.0,14.3,0.085,0.077,0.081,0.0,0.545,0.589,0.264,0.265,98.81,97.51,81.26,78,0.193,3.0
16,12526,12526,2017-18,202710,Jimmy Butler,Jimmy,1610612750,MIN,Minnesota Timberwolves,21700637,2018-01-14T00:00:00,MIN vs. POR,W,34.13333333333333,7,11,0.636,1,1,1.0,9,11,0.818,1,4,5,4,0,2,0,0,2,7,24,23,42.0,0,0,38.0,1,1,1,1,3787,3042,6432,4516,6911,15030,1,263,262,7567,5905,6671,7090,3868,16820,1511,8133,1,11691,463,1508,581,1975,2016,109,2381,1.0,34:08,,1610612750,MIN,Minnesota,202710,Jimmy Butler,Jimmy,G,,34.000000:08,137.7,138.6,107.2,104.2,30.5,34.3,0.143,0.0,21.1,0.04,0.133,0.091,0.0,0.682,0.758,0.195,0.196,98.07,99.14,82.62,70,0.178,16.0
17,12922,12922,2017-18,202710,Jimmy Butler,Jimmy,1610612750,MIN,Minnesota Timberwolves,21700623,2018-01-12T00:00:00,MIN vs. NYK,W,33.876666666666665,6,12,0.5,1,3,0.333,0,1,0.0,1,3,4,2,2,3,1,0,1,1,13,0,30.8,0,0,28.0,1,1,1,1,3994,4530,5302,8363,6911,8645,8071,13731,13052,13731,5905,9682,9561,8497,4386,486,2512,1,5153,12172,7521,12059,5570,2016,109,6151,1.0,33:53,,1610612750,MIN,Minnesota,202710,Jimmy Butler,Jimmy,G,,33.000000:53,108.8,113.0,115.9,114.7,-7.1,-1.7,0.074,1.0,12.5,0.026,0.103,0.059,12.5,0.542,0.523,0.165,0.163,98.5,97.06,80.88,69,0.079,16.0
18,13042,13042,2017-18,202710,Jimmy Butler,Jimmy,1610612750,MIN,Minnesota Timberwolves,21700611,2018-01-10T00:00:00,MIN vs. OKC,W,36.083333333333336,7,13,0.538,1,2,0.5,11,12,0.917,1,6,7,8,4,4,2,0,0,6,26,13,60.4,0,0,54.0,1,1,1,1,2311,3042,4341,7816,6911,11647,3791,104,166,6708,5905,3036,3855,714,844,125,803,1,1,852,1035,2851,238,2016,109,338,1.0,36:05,,1610612750,MIN,Minnesota,202710,Jimmy Butler,Jimmy,G,,36.000000:05,115.1,116.7,93.7,98.6,21.4,18.1,0.348,2.0,26.7,0.034,0.14,0.097,13.3,0.577,0.711,0.275,0.278,98.97,95.78,79.82,72,0.299,16.0
19,13349,13349,2017-18,202710,Jimmy Butler,Jimmy,1610612750,MIN,Minnesota Timberwolves,21700594,2018-01-08T00:00:00,MIN vs. CLE,W,27.333333333333332,7,13,0.538,4,6,0.667,3,4,0.75,2,6,8,9,2,3,0,0,1,2,21,39,51.1,0,0,48.0,1,1,1,1,9622,3042,4341,7816,672,2684,2049,4044,3694,8067,2736,3036,2792,466,4386,486,8133,1,5153,7539,2420,12,741,2016,109,771,1.0,27:20,,1610612750,MIN,Minnesota,202710,Jimmy Butler,Jimmy,G,,27.000000:20,137.3,143.6,73.2,72.7,64.1,70.9,0.346,4.5,34.6,0.077,0.188,0.138,7.7,0.692,0.711,0.258,0.256,98.48,96.59,80.49,55,0.255,15.0
20,13638,13638,2017-18,202710,Jimmy Butler,Jimmy,1610612750,MIN,Minnesota Timberwolves,21700584,2018-01-06T00:00:00,MIN vs. NOP,W,32.3,7,15,0.467,2,2,1.0,5,6,0.833,5,2,7,8,2,1,0,2,0,5,21,25,42.4,0,0,40.0,1,1,1,1,5310,3042,2788,11946,3481,11647,1,1627,1743,7212,315,13412,3855,714,4386,4599,8133,23707,1,1543,2420,406,1903,2016,109,1912,1.0,32:18,,1610612750,MIN,Minnesota,202710,Jimmy Butler,Jimmy,G,,32.000000:18,122.5,121.5,83.3,84.4,39.2,37.2,0.364,4.0,28.6,0.161,0.061,0.109,7.1,0.533,0.595,0.267,0.272,96.09,95.85,79.88,65,0.193,15.0
21,13896,13896,2017-18,202710,Jimmy Butler,Jimmy,1610612750,MIN,Minnesota Timberwolves,21700570,2018-01-05T00:00:00,MIN @ BOS,L,34.733333333333334,3,12,0.25,0,3,0.0,8,10,0.8,2,0,2,6,4,3,0,1,1,7,14,-2,30.4,0,0,28.0,1,13054,13054,13054,3303,12053,5302,20170,12784,8645,12784,429,381,7608,2736,22415,16012,1717,844,486,8133,17404,5153,463,6634,14288,5739,2016,109,6151,1.0,34:44,,1610612750,MIN,Minnesota,202710,Jimmy Butler,Jimmy,G,,34.000000:44,97.7,98.4,101.1,101.6,-3.5,-3.2,0.316,1.5,22.2,0.061,0.0,0.027,14.8,0.25,0.427,0.3,0.302,87.59,87.06,72.55,63,0.076,3.0
22,14068,14068,2017-18,202710,Jimmy Butler,Jimmy,1610612750,MIN,Minnesota Timberwolves,21700557,2018-01-03T00:00:00,MIN @ BKN,L,38.75,7,17,0.412,0,2,0.0,16,18,0.889,2,1,3,4,2,2,1,0,1,10,30,2,46.6,0,0,43.0,1,13054,13054,13054,884,3042,1694,14399,12784,11647,12784,9,12,6821,2736,17844,12541,3868,4386,1511,2512,1,5153,65,505,10074,1214,2016,109,1359,1.0,38:45,,1610612750,MIN,Minnesota,202710,Jimmy Butler,Jimmy,G,,38.000000:45,106.8,105.3,106.9,105.4,-0.1,-0.1,0.182,2.0,12.5,0.054,0.034,0.045,6.3,0.412,0.602,0.329,0.342,91.57,92.9,77.42,76,0.186,3.0
23,14422,14422,2017-18,202710,Jimmy Butler,Jimmy,1610612750,MIN,Minnesota Timberwolves,21700548,2018-01-01T00:00:00,MIN vs. LAL,W,37.11666666666667,8,14,0.571,1,1,1.0,11,11,1.0,1,2,3,9,7,3,1,0,2,6,28,16,50.1,0,0,49.0,1,1,1,1,1646,1983,3550,6384,6911,15030,1,104,262,1,5905,13412,12541,466,47,486,2512,1,11691,852,732,1859,826,2016,109,677,1.0,37:07,,1610612750,MIN,Minnesota,202710,Jimmy Butler,Jimmy,G,,37.000000:07,110.7,112.5,94.1,93.7,16.6,18.8,0.409,1.29,25.7,0.032,0.053,0.043,20.0,0.607,0.743,0.292,0.294,103.46,102.81,85.68,80,0.219,16.0
24,14499,14499,2017-18,202710,Jimmy Butler,Jimmy,1610612750,MIN,Minnesota Timberwolves,21700538,2017-12-31T00:00:00,MIN @ IND,W,26.983333333333334,8,11,0.727,0,0,0.0,10,11,0.909,2,4,6,5,1,3,0,1,0,6,26,31,48.7,0,0,43.0,1,1,1,1,9926,1983,6432,2520,12784,18958,12784,170,262,6732,2736,6671,5255,2623,9095,486,8133,17404,1,852,1035,126,980,2016,109,1359,1.0,26:59,,1610612750,MIN,Minnesota,202710,Jimmy Butler,Jimmy,G,,26.000000:59,136.4,142.3,76.5,81.1,59.9,61.2,0.278,5.0,23.8,0.1,0.138,0.122,4.8,0.727,0.821,0.267,0.266,98.23,93.39,77.83,52,0.316,3.0
25,15018,15018,2017-18,202710,Jimmy Butler,Jimmy,1610612750,MIN,Minnesota Timberwolves,21700518,2017-12-28T00:00:00,MIN @ MIL,L,43.05,6,16,0.375,1,6,0.167,7,7,1.0,2,3,5,7,4,2,0,0,2,4,20,-2,38.5,0,0,37.0,1,13054,13054,13054,117,4530,2186,15991,6911,2684,12270,658,1293,1,2736,9682,7090,1126,844,1511,8133,1,11691,2633,2855,14288,2788,2016,109,2651,1.0,43:03,,1610612750,MIN,Minnesota,202710,Jimmy Butler,Jimmy,F,,43.000000:03,98.5,102.5,102.9,105.0,-4.4,-2.5,0.304,1.75,23.3,0.05,0.091,0.068,13.3,0.406,0.524,0.258,0.261,91.9,89.2,74.33,80,0.115,0.0
26,15122,15122,2017-18,202710,Jimmy Butler,Jimmy,1610612750,MIN,Minnesota Timberwolves,21700510,2017-12-27T00:00:00,MIN vs. DEN,W,42.4,10,20,0.5,3,6,0.5,16,18,0.889,0,4,4,5,1,1,0,0,0,11,39,5,53.3,0,0,53.0,1,1,1,1,167,776,746,8363,1558,2684,3791,9,12,6821,12711,6671,9561,2623,9095,4599,8133,1,1,28,92,7404,594,2016,109,388,1.0,42:24,,1610612750,MIN,Minnesota,202710,Jimmy Butler,Jimmy,G,,42.000000:24,130.5,129.6,126.8,128.2,3.8,1.4,0.185,5.0,14.7,0.0,0.103,0.055,2.9,0.575,0.698,0.333,0.343,90.18,90.0,75.0,81,0.199,16.0
27,15500,15500,2017-18,202710,Jimmy Butler,Jimmy,1610612750,MIN,Minnesota Timberwolves,21700497,2017-12-25T00:00:00,MIN @ LAL,W,41.05,11,20,0.55,1,7,0.143,0,0,0.0,1,4,5,8,2,2,0,0,0,1,23,17,45.0,0,0,41.0,1,1,1,1,324,453,746,7488,6911,1687,12572,13731,14642,13731,5905,6671,7090,714,4386,1511,8133,1,1,12172,1759,1606,1442,2016,109,1713,1.0,41:03,,1610612750,MIN,Minnesota,202710,Jimmy Butler,Jimmy,G,,41.000000:03,125.2,127.7,105.8,107.2,19.5,20.5,0.229,4.0,26.7,0.036,0.087,0.068,6.7,0.575,0.575,0.239,0.243,98.69,97.05,80.88,83,0.134,3.0
