GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,Unnamed: 0
20700356,1610612754,IND,Indiana,979,Jermaine O'Neal,Jermaine,F,,27.000000:08,108.5,108.5,86.5,85.5,21.9,23.0,0.111,0.67,9.5,0.105,0.067,0.082,14.3,0.688,0.688,0.306,0.306,106.35,107.03,89.19,59,0.132,1.0
20701100,1610612754,IND,Indiana,979,Jermaine O'Neal,Jermaine,,,17.000000:56,110.3,111.1,70.4,66.7,39.8,44.4,0.2,1.0,20.0,0.0,0.154,0.063,20.0,0.75,0.781,0.174,0.181,94.16,96.36,80.3,36,0.183,18.0
20700545,1610612754,IND,Indiana,979,Jermaine O'Neal,Jermaine,C,,36.000000:46,96.6,95.2,94.5,95.1,2.1,0.1,0.056,0.25,3.7,0.031,0.143,0.102,14.8,0.579,0.611,0.302,0.307,107.29,107.71,89.76,83,0.174,2.0
20700343,1610612754,IND,Indiana,979,Jermaine O'Neal,Jermaine,F,,29.000000:16,108.3,106.6,100.5,101.6,7.8,5.0,0.133,0.0,11.8,0.16,0.12,0.14,0.0,0.75,0.796,0.221,0.224,101.46,101.69,84.74,61,0.263,1.0
20700425,1610612754,IND,Indiana,979,Jermaine O'Neal,Jermaine,F,,30.000000:22,113.0,113.1,136.5,140.0,-23.5,-26.9,0.2,4.0,16.7,0.048,0.208,0.133,4.2,0.615,0.684,0.299,0.303,96.86,95.63,79.69,61,0.159,1.0
20700234,1610612754,IND,Indiana,979,Jermaine O'Neal,Jermaine,F,,27.000000:19,78.7,77.6,95.9,98.2,-17.2,-20.7,0.182,2.0,13.3,0.103,0.231,0.154,6.7,0.4,0.51,0.188,0.194,101.53,101.04,84.2,58,0.141,1.0
20701116,1610612754,IND,Indiana,979,Jermaine O'Neal,Jermaine,,,20.000000:12,81.7,78.9,85.8,87.2,-4.1,-8.2,0.0,0.0,0.0,0.0,0.143,0.079,23.1,0.5,0.63,0.325,0.336,90.72,91.49,76.24,38,0.092,5.0
20700368,1610612754,IND,Indiana,979,Jermaine O'Neal,Jermaine,F,,36.000000:54,96.2,100.0,95.7,97.3,0.5,2.7,0.167,2.0,16.7,0.023,0.216,0.113,8.3,0.471,0.519,0.244,0.238,99.64,96.91,80.76,75,0.16,13.0
20700387,1610612754,IND,Indiana,979,Jermaine O'Neal,Jermaine,F,,33.000000:59,105.8,108.8,126.3,133.3,-20.5,-24.5,0.25,6.0,31.6,0.024,0.114,0.066,5.3,0.273,0.337,0.167,0.167,100.82,96.75,80.63,68,0.055,1.0
20700152,1610612754,IND,Indiana,979,Jermaine O'Neal,Jermaine,F,,26.000000:54,95.6,94.7,145.6,141.8,-50.0,-47.1,0.125,2.0,10.0,0.081,0.0,0.058,5.0,0.308,0.413,0.277,0.279,98.18,99.93,83.27,57,0.013,16.0
20700437,1610612754,IND,Indiana,979,Jermaine O'Neal,Jermaine,F,,37.000000:26,104.5,102.9,102.5,102.9,2.0,0.0,0.263,2.5,17.9,0.061,0.3,0.175,7.1,0.389,0.484,0.291,0.303,89.21,89.75,74.79,70,0.177,13.0
20700030,1610612754,IND,Indiana,979,Jermaine O'Neal,Jermaine,F,,25.000000:03,115.7,111.1,75.1,75.5,40.7,35.6,0.053,0.5,5.6,0.08,0.13,0.104,11.1,0.429,0.437,0.283,0.294,100.71,102.51,85.42,54,0.083,1.0
20700391,1610612754,IND,Indiana,979,Jermaine O'Neal,Jermaine,F,,34.000000:04,97.4,101.5,96.6,95.5,0.8,6.0,0.167,3.0,12.0,0.091,0.125,0.105,4.0,0.333,0.427,0.289,0.286,95.12,93.68,78.07,66,0.124,13.0
20700057,1610612754,IND,Indiana,979,Jermaine O'Neal,Jermaine,F,,27.000000:56,89.1,91.5,117.2,120.0,-28.1,-28.5,0.385,2.5,23.8,0.032,0.143,0.085,9.5,0.429,0.45,0.242,0.244,104.86,102.24,85.2,59,0.103,13.0
20700080,1610612754,IND,Indiana,979,Jermaine O'Neal,Jermaine,F,,35.000000:54,90.9,90.5,100.2,98.8,-9.3,-8.3,0.16,1.0,15.4,0.067,0.257,0.15,15.4,0.357,0.428,0.232,0.233,111.24,112.31,93.59,84,0.079,13.0
20701177,1610612754,IND,Indiana,979,Jermaine O'Neal,Jermaine,,,20.000000:59,81.4,82.2,59.4,60.5,22.0,21.8,0.2,1.5,25.0,0.0,0.241,0.13,16.7,0.286,0.286,0.18,0.186,102.02,100.65,83.88,45,0.102,5.0
20700308,1610612754,IND,Indiana,979,Jermaine O'Neal,Jermaine,F,,25.000000:56,117.6,114.8,120.6,120.0,-3.0,-5.2,0.063,1.0,5.9,0.091,0.1,0.095,5.9,0.571,0.587,0.276,0.282,99.43,100.87,84.06,54,0.11,1.0
20700119,1610612754,IND,Indiana,979,Jermaine O'Neal,Jermaine,F,,33.000000:43,113.6,112.5,106.7,112.5,6.9,0.0,0.35,1.0,25.9,0.091,0.107,0.098,25.9,0.5,0.543,0.256,0.259,93.12,91.1,75.92,64,0.083,1.0
20700497,1610612754,IND,Indiana,979,Jermaine O'Neal,Jermaine,F,,30.000000:39,74.5,71.0,106.9,110.4,-32.4,-39.4,0.0,0.0,0.0,0.023,0.1,0.055,11.8,0.429,0.437,0.221,0.23,105.71,106.49,88.74,69,0.024,1.0
20700244,1610612754,IND,Indiana,979,Jermaine O'Neal,Jermaine,F,,28.000000:18,105.1,104.9,70.6,66.1,34.4,38.8,0.143,0.0,8.7,0.114,0.333,0.221,0.0,0.389,0.484,0.284,0.292,100.88,104.31,86.93,61,0.27,1.0
