,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0,0021200639,1610612759,SAS,San Antonio,202695,Kawhi Leonard,Kawhi,F,,28.000000:16,125.2,125.0,94.3,90.0,30.9,35.0,0.08,2.0,15.4,0.0,0.25,0.133,7.7,0.375,0.512,0.167,0.167,99.52,101.9,84.92,60,0.139
1,0021200639,1610612759,SAS,San Antonio,2564,Boris Diaw,Boris,F,,29.000000:31,118.0,116.1,101.2,98.4,16.8,17.7,0.182,0.0,26.7,0.067,0.129,0.098,0.0,0.455,0.455,0.159,0.162,98.65,100.82,84.02,62,0.082
2,0021200639,1610612759,SAS,San Antonio,201168,Tiago Splitter,Tiago,C,,29.000000:01,109.0,106.3,101.2,100.0,7.8,6.3,0.0,0.0,0.0,0.133,0.242,0.19,27.3,0.833,0.793,0.162,0.165,101.54,103.39,86.16,63,0.113
3,0021200639,1610612759,SAS,San Antonio,201980,Danny Green,Danny,G,,26.000000:38,132.8,129.6,105.7,103.8,27.1,25.9,0.182,0.0,30.8,0.0,0.143,0.065,0.0,0.611,0.611,0.148,0.151,94.43,96.44,80.37,54,0.119
4,0021200639,1610612759,SAS,San Antonio,2225,Tony Parker,Tony,G,,29.000000:57,112.4,114.1,94.5,92.1,18.0,22.0,0.556,2.0,29.4,0.0,0.129,0.063,14.7,0.563,0.603,0.338,0.338,101.22,101.77,84.81,64,0.165
5,0021200639,1610612759,SAS,San Antonio,202390,Gary Neal,Gary,,,29.000000:07,108.5,110.6,122.9,121.5,-14.4,-10.9,0.273,3.0,28.6,0.0,0.069,0.036,9.5,0.615,0.648,0.214,0.213,108.44,107.98,89.98,66,0.122
6,0021200639,1610612759,SAS,San Antonio,201971,DeJuan Blair,DeJuan,,,18.000000:59,102.0,107.0,108.1,104.7,-6.0,2.3,0.0,0.0,0.0,0.05,0.176,0.108,6.7,0.769,0.745,0.313,0.312,109.64,108.73,90.61,43,0.181
7,0021200639,1610612759,SAS,San Antonio,1536,Stephen Jackson,Stephen,,,11.000000:59,72.8,78.6,85.2,85.2,-12.3,-6.6,0.0,0.0,0.0,0.0,0.125,0.061,16.7,0.0,0.0,0.194,0.192,114.56,110.15,91.79,28,-0.095
8,0021200639,1610612759,SAS,San Antonio,1938,Manu Ginobili,Manu,,,8.000000:11,56.9,61.1,72.2,68.4,-15.3,-7.3,0.2,1.0,25.0,0.0,0.182,0.087,25.0,0.0,0.0,0.158,0.155,109.45,108.51,90.43,18,0.047
9,0021200639,1610612759,SAS,San Antonio,2588,Matt Bonner,Matt,,,17.000000:50,91.7,93.0,110.5,107.0,-18.8,-14.0,0.063,0.0,25.0,0.053,0.0,0.027,0.0,0.333,0.333,0.067,0.067,114.77,115.74,96.45,43,0.031
10,0021200639,1610612759,SAS,San Antonio,201986,Nando De Colo,Nando,,,9.000000:50,66.1,61.5,120.3,124.0,-54.2,-62.5,0.2,0.0,20.0,0.0,0.2,0.095,0.0,0.333,0.515,0.148,0.159,121.94,124.47,103.73,26,0.079
