PLAYER_ID,TEAM_ID,GAME_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,DD2_RANK,TD3_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID.1,TEAM_CITY,PLAYER_ID.1,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,WL_Loss,MATCHUP_Away,MATCHUP_Home
200829,1610612755,20600335,2006-12-15,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,12467,12467,12467,24613,20848,23507,20848,7913,12853,7913,14315,15277,14315,13399,15940,18259,16786,17006,11383,7149,1,1,18405,21732,9348,2110,33,,1:13,,1610612755,Philadelphia,200829,,,1.000000:13,100.0,66.7,0.0,0.0,100.0,66.7,0.0,0.0,0.0,0.0,0.5,0.333,0.0,0.0,0.0,0.0,0.0,78.9,118.36,98.63,3,1.0,1.0,1.0,0.0
200829,1610612755,20600313,2006-12-13,0,2,0.0,0,0,0.0,1,2,0.5,2,0,2,0,0,0,0,0,1,1,1,-14,0,0,1,12467,12467,12467,23030,20848,19961,20848,7913,12853,7913,11094,8848,10900,3553,20642,14677,16786,17006,11383,7149,1,4150,12889,21390,22880,2110,33,,5:02,,1610612755,Philadelphia,200829,,,5.000000:02,22.8,16.7,152.1,133.3,-129.3,-116.7,0.0,0.0,0.0,0.286,0.0,0.167,0.0,0.0,0.174,0.214,0.279,91.93,114.44,95.36,12,-0.182,1.0,0.0,1.0
200829,1610612755,20600278,2006-12-08,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12467,12467,12467,24519,20848,23507,20848,7913,12853,7913,14315,15277,14315,13399,20642,21832,16786,17006,11383,7149,1,4150,18405,21732,11511,2110,33,,1:28,,1610612755,Philadelphia,200829,,,1.000000:28,133.3,133.3,172.4,133.3,-39.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.05,98.18,81.82,3,-0.167,1.0,0.0,1.0
200829,1610612755,20600268,2006-12-06,1,1,1.0,0,0,0.0,2,2,1.0,0,2,2,0,0,0,0,0,1,1,4,6,0,0,1,12467,12467,12467,21357,17157,21749,1,7913,12853,7913,7129,8848,1,13399,11788,14677,16786,17006,11383,7149,1,4150,12889,16506,6038,2110,33,,8:40,,1610612755,Philadelphia,200829,,,8.000000:40,137.0,141.2,121.0,105.9,16.0,35.3,0.0,0.0,0.0,0.0,0.286,0.182,0.0,1.0,1.064,0.118,0.114,89.72,94.15,78.46,17,0.108,1.0,1.0,0.0
200829,1610612755,20600244,2006-12-03,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,1,1,0,-5,0,0,1,12467,12467,12467,23733,20848,23507,20848,7913,12853,7913,14315,15277,14315,13399,20642,21832,16786,9671,11383,7149,1,4150,12889,21732,17099,2110,33,,3:28,,1610612755,Philadelphia,200829,,,3.000000:28,58.1,57.1,128.6,128.6,-70.4,-71.4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.125,0.127,96.09,96.92,80.77,7,-0.571,1.0,0.0,1.0
200829,1610612755,20600200,2006-11-27,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,12467,12467,12467,24748,17157,19961,7647,7913,9386,7913,14315,15277,14315,13399,20642,21832,16786,17006,11383,7149,1,1,18405,19134,11511,2110,33,,0:55,,1610612755,Philadelphia,200829,,,0.000000:55,66.7,66.7,100.0,100.0,-33.3,-33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.667,0.667,129.96,129.96,108.3,3,0.286,1.0,1.0,0.0
200829,1610612755,20600188,2006-11-25,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,1,12467,12467,12467,24912,20848,23507,20848,7913,12853,7913,14315,15277,14315,13399,20642,21832,16786,17006,11383,7149,1,1,18405,21732,13842,2110,33,,0:26,,1610612755,Philadelphia,200829,,,0.000000:26,0.0,0.0,200.0,100.0,-200.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.34,165.52,137.93,1,0.0,1.0,1.0,0.0
200829,1610612755,20600163,2006-11-22,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0,0,2,-2,0,0,1,12467,12467,12467,24338,17157,21749,1,7913,12853,7913,14315,15277,14315,6978,15940,14677,16786,17006,11383,7149,1,1,18405,19134,13842,2110,33,,2:06,,1610612755,Philadelphia,200829,,,2.000000:06,77.3,75.0,102.5,100.0,-25.1,-25.0,0.0,0.0,0.0,0.333,0.5,0.4,0.0,1.0,1.0,0.2,0.205,100.27,103.02,85.85,4,1.4,1.0,1.0,0.0
200829,1610612755,20600151,2006-11-21,0,3,0.0,0,0,0.0,0,0,0.0,2,0,2,1,0,0,0,1,0,0,0,-1,0,0,1,12467,12467,12467,22957,20848,18204,20848,7913,12853,7913,14315,15277,14315,3553,20642,14677,11213,17006,11383,7149,16867,1,18405,21732,12749,2110,33,,5:11,,1610612755,Philadelphia,200829,,,5.000000:11,91.1,90.0,100.0,100.0,-8.9,-10.0,0.333,0.0,25.0,0.222,0.0,0.167,0.0,0.0,0.0,0.231,0.233,92.05,92.6,77.17,10,-0.051,1.0,0.0,1.0
200829,1610612755,20600140,2006-11-18,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,-2,0,0,1,12467,12467,12467,22722,20848,21749,20848,7913,12853,7913,14315,15277,14315,6978,20642,18259,16786,17006,11383,7149,1,4150,18405,21732,13842,2110,33,,5:42,,1610612755,Philadelphia,200829,,,5.000000:42,69.9,72.7,107.3,90.9,-37.4,-18.2,0.0,0.0,0.0,0.111,0.0,0.071,0.0,0.0,0.0,0.071,0.074,87.41,92.63,77.19,11,-0.143,1.0,1.0,0.0
200829,1610612755,20600053,2006-11-07,2,3,0.667,0,0,0.0,2,3,0.667,1,0,1,0,0,0,0,0,3,2,6,9,0,0,1,12467,12467,12467,21997,13865,18204,2857,7913,12853,7913,7129,7495,9468,6978,20642,18259,16786,17006,11383,7149,1,14974,8655,14046,4201,2110,33,,7:07,,1610612755,Philadelphia,200829,,,7.000000:07,135.8,146.7,96.2,86.7,39.6,60.0,0.0,0.0,0.0,0.143,0.0,0.077,0.0,0.667,0.694,0.211,0.208,100.23,101.17,84.31,15,0.071,1.0,1.0,0.0
