,Unnamed: 0.1,Unnamed: 0_left,SEASON_YEAR,PLAYER_ID_left,PLAYER_NAME_left,NICKNAME_left,TEAM_ID_left,TEAM_ABBREVIATION_left,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN_left,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,Unnamed: 0
0,230,230,2006-07,467,Jason Kidd,Jason,1610612751,NJN,New Jersey Nets,20601222,2007-04-18T00:00:00,NJN vs. CHI,W,40.75,1,8,0.125,1,5,0.2,2,2,1.0,6,5,11,11,1,2,1,2,2,4,5,10,42.7,1,0,34.0,1,1,1,1,1903,17157,9950,20648,3925,1976,7327,7129,8848,1,216,3866,1112,220,9671,1479,2498,22752,9414,3643,15505,3687,1927,1,33,3438,,40:45,,1610612751,NJN,New Jersey,467,Jason Kidd,Jason,G,,40.000000:45,107.4,104.8,93.8,92.9,13.5,11.9,0.407,11.0,52.4,0.146,0.114,0.129,4.8,0.188,0.282,0.101,0.104,97.23,98.94,82.45,84,0.153,16.0
1,474,474,2006-07,467,Jason Kidd,Jason,1610612751,NJN,New Jersey Nets,20601203,2007-04-16T00:00:00,NJN @ NYK,W,36.1,3,12,0.25,3,10,0.3,2,2,1.0,0,8,8,6,0,0,0,0,2,2,11,4,29.6,0,0,28.0,1,1,1,1,4802,10910,5174,18516,776,123,6448,7129,8848,1,13399,1153,2881,1713,17006,11383,7149,1,9414,8655,8804,7567,5922,2110,33,5767,,36:06,,1610612751,NJN,New Jersey,467,Jason Kidd,Jason,G,,36.000000:06,111.5,110.0,102.6,105.8,8.8,4.2,0.353,0.0,31.6,0.0,0.216,0.114,0.0,0.375,0.427,0.169,0.173,93.21,92.41,77.01,70,0.125,4.0
2,683,683,2006-07,467,Jason Kidd,Jason,1610612751,NJN,New Jersey Nets,20601196,2007-04-15T00:00:00,NJN @ IND,W,35.51833333333333,4,9,0.444,2,6,0.333,2,2,1.0,1,7,8,10,2,0,0,1,1,1,12,9,34.6,1,0,32.0,1,1,1,1,5180,8223,8489,11764,1814,1204,5256,7129,8848,1,6978,1727,2881,341,5018,11383,7149,16867,4150,12889,7838,4201,3967,1,33,4122,,35:31,,1610612751,NJN,New Jersey,467,Jason Kidd,Jason,G,,35.000000:31,122.4,122.9,110.1,113.2,12.3,9.6,0.4,5.0,45.5,0.036,0.206,0.129,9.1,0.556,0.607,0.158,0.159,94.71,93.25,77.71,70,0.155,4.0
3,878,878,2006-07,467,Jason Kidd,Jason,1610612751,NJN,New Jersey Nets,20601177,2007-04-13T00:00:00,NJN vs. NYK,W,36.776666666666664,5,12,0.417,3,8,0.375,0,0,0.0,5,9,14,11,3,0,0,0,2,1,13,18,43.3,1,1,41.0,1,1,1,1,4375,6053,5174,13067,776,411,5159,14315,15277,14315,437,711,365,220,2385,11383,7149,1,9414,12889,7031,1139,1811,1,1,1716,,36:47,,1610612751,NJN,New Jersey,467,Jason Kidd,Jason,G,,36.000000:47,127.6,126.9,103.6,104.7,24.0,22.2,0.44,3.67,42.3,0.179,0.29,0.237,11.5,0.542,0.542,0.205,0.207,85.67,85.49,71.24,67,0.174,16.0
4,1124,1124,2006-07,467,Jason Kidd,Jason,1610612751,NJN,New Jersey Nets,20601173,2007-04-12T00:00:00,NJN @ CLE,L,31.083333333333332,2,9,0.222,2,4,0.5,2,2,1.0,1,10,11,8,4,1,0,0,0,1,8,-14,32.2,0,0,31.0,1,12467,12467,12467,8063,13865,8489,19492,1814,3134,2568,7129,8848,1,6978,431,1112,801,1012,4311,7149,1,1,12889,11777,22880,4815,2110,33,4508,,31:05,,1610612751,NJN,New Jersey,467,Jason Kidd,Jason,G,,31.000000:05,88.1,86.9,113.5,109.8,-25.4,-23.0,0.471,2.0,36.4,0.031,0.4,0.193,18.2,0.333,0.405,0.215,0.218,92.04,94.2,78.5,61,0.163,4.0
5,1331,1331,2006-07,467,Jason Kidd,Jason,1610612751,NJN,New Jersey Nets,20601158,2007-04-10T00:00:00,NJN @ WAS,W,37.833333333333336,1,8,0.125,0,3,0.0,2,2,1.0,2,12,14,11,2,0,0,0,3,1,4,5,35.3,1,0,29.0,1,1,1,1,3670,17157,9950,20648,7913,4736,7913,7129,8848,1,3553,156,365,220,5018,11383,7149,1,14974,12889,16506,6772,3761,1,33,5326,,37:50,,1610612751,NJN,New Jersey,467,Jason Kidd,Jason,G,,37.000000:50,111.0,110.8,103.5,105.5,7.5,5.3,0.423,5.5,50.0,0.067,0.333,0.212,9.1,0.125,0.225,0.138,0.139,94.06,93.25,77.71,74,0.14,4.0
6,1748,1748,2006-07,467,Jason Kidd,Jason,1610612751,NJN,New Jersey Nets,20601136,2007-04-07T00:00:00,NJN vs. WAS,W,40.38333333333333,4,12,0.333,1,6,0.167,1,2,0.5,6,10,16,18,9,4,0,0,1,4,10,14,59.2,1,1,53.0,1,1,1,1,2077,8223,5174,15687,3925,1204,7665,11094,8848,10900,216,431,147,6,7,134,7149,1,4150,3643,9703,2165,250,1,1,347,,40:23,,1610612751,NJN,New Jersey,467,Jason Kidd,Jason,G,,40.000000:23,127.2,124.1,110.3,107.2,16.8,16.9,0.563,2.0,45.0,0.176,0.238,0.211,22.5,0.375,0.388,0.229,0.237,96.09,98.65,82.21,83,0.149,16.0
7,2035,2035,2006-07,467,Jason Kidd,Jason,1610612751,NJN,New Jersey Nets,20601129,2007-04-06T00:00:00,NJN @ CHI,L,30.23,3,6,0.5,3,5,0.6,0,0,0.0,1,5,6,6,3,1,0,0,0,0,9,-16,25.2,0,0,26.0,1,12467,12467,12467,8617,10910,13023,7647,776,1976,2172,14315,15277,14315,6978,3866,5105,1713,2385,4311,7149,1,1,18405,10791,23501,8027,2110,33,6718,,30:14,,1610612751,NJN,New Jersey,467,Jason Kidd,Jason,G,,30.000000:14,91.3,93.1,118.6,120.7,-27.3,-27.6,0.375,2.0,40.0,0.032,0.156,0.095,20.0,0.75,0.75,0.141,0.14,93.84,92.09,76.74,58,0.15,3.0
8,2282,2282,2006-07,467,Jason Kidd,Jason,1610612751,NJN,New Jersey Nets,20601110,2007-04-04T00:00:00,NJN vs. ATL,W,27.333333333333332,4,5,0.8,1,2,0.5,0,0,0.0,0,6,6,10,1,2,0,0,0,0,9,15,36.2,0,0,30.0,1,1,1,1,10550,8223,14684,1503,3925,6789,2568,14315,15277,14315,13399,2610,5105,341,9671,1479,7149,1,1,18405,10791,1850,3489,2110,33,4894,,27:20,,1610612751,NJN,New Jersey,467,Jason Kidd,Jason,G,,27.000000:20,113.6,111.3,84.9,84.6,28.8,26.7,0.625,10.0,62.5,0.0,0.214,0.128,6.3,0.9,0.9,0.107,0.109,91.11,92.2,76.83,53,0.291,16.0
9,2909,2909,2006-07,467,Jason Kidd,Jason,1610612751,NJN,New Jersey Nets,20601085,2007-03-31T00:00:00,NJN vs. PHI,W,37.221666666666664,4,13,0.308,1,6,0.167,3,3,1.0,0,2,2,8,4,5,0,0,2,3,12,6,37.4,0,0,33.0,1,1,1,1,4093,8223,4282,17560,3925,1204,7665,5108,7495,1,13399,11788,14677,801,1012,29,7149,1,9414,5639,7838,6038,3166,2110,33,3796,,37:13,,1610612751,NJN,New Jersey,467,Jason Kidd,Jason,G,,37.000000:13,101.6,106.1,98.4,100.0,3.2,6.1,0.381,2.0,30.8,0.0,0.061,0.03,15.4,0.346,0.419,0.243,0.24,86.38,83.82,69.85,66,0.118,16.0
