,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
305,305,2021-22,1627780,Gary Payton II,Gary,1610612744,GSW,Golden State Warriors,22101225,2022-04-10T00:00:00,GSW @ NOP,W,17.76,4,4,1.0,0,0,0.0,0,0,0.0,2,1,3,0,0,0,0,0,0,1,8,-3,11.6,0,0,11.0,1,1,1,1,17727,9264,18068,1,14232,20469,14232,13659,14456,13659,3074,17946,12968,18990,16136,12287,8184,1,1,11915,13258,15346,18376,2151,131,18173,1,17:46,
368,368,2021-22,1627780,Gary Payton II,Gary,1610612744,GSW,Golden State Warriors,22101215,2022-04-09T00:00:00,GSW @ SAS,W,23.22,3,5,0.6,0,2,0.0,0,0,0.0,1,5,6,0,0,1,0,0,3,0,6,-6,16.2,0,0,14.0,1,1,1,1,13451,12092,16241,5259,14232,13609,14232,13659,14456,13659,6346,4619,5450,18990,16136,4518,8184,1,17825,18239,15707,18065,15224,2151,131,16046,1,23:13,
595,595,2021-22,1627780,Gary Payton II,Gary,1610612744,GSW,Golden State Warriors,22101202,2022-04-07T00:00:00,GSW vs. LAL,W,24.661666666666665,4,7,0.571,0,0,0.0,2,2,1.0,1,4,5,2,1,2,1,0,2,2,10,20,27.0,0,0,23.0,1,1,1,1,12243,9264,12670,6408,14232,20469,14232,6073,7614,1,6346,6842,7407,9105,8493,1427,2399,1,11965,7362,10974,1125,8240,2151,131,9767,1,24:40,
1242,1242,2021-22,1627780,Gary Payton II,Gary,1610612744,GSW,Golden State Warriors,22101176,2022-04-03T00:00:00,GSW @ SAC,W,19.083333333333332,1,4,0.25,0,1,0.0,0,0,0.0,1,2,3,1,1,3,0,0,4,0,2,10,15.1,0,0,12.0,1,1,1,1,16684,18993,18068,19950,14232,16850,14232,13659,14456,13659,6346,13666,12968,13245,8493,406,8184,1,22177,18239,21059,4494,16005,2151,131,17471,1,19:05,
1380,1380,2021-22,1627780,Gary Payton II,Gary,1610612744,GSW,Golden State Warriors,22101165,2022-04-02T00:00:00,GSW vs. UTA,W,21.798333333333332,4,8,0.5,2,5,0.4,0,0,0.0,0,3,3,5,0,1,1,0,1,1,10,5,27.1,0,0,24.0,1,1,1,1,14598,9264,11062,8341,4334,5764,7284,13659,14456,13659,13184,9837,12968,2964,16136,4518,2399,1,5520,11915,10974,7652,8179,2151,131,9141,1,21:48,
1841,1841,2021-22,1627780,Gary Payton II,Gary,1610612744,GSW,Golden State Warriors,22101145,2022-03-30T00:00:00,GSW vs. PHX,L,21.3,5,8,0.625,0,1,0.0,0,0,0.0,1,1,2,1,1,1,0,0,2,0,10,-2,15.9,0,0,15.0,1,13121,13121,13121,15009,6861,11062,4738,14232,16850,14232,13659,14456,13659,6346,17946,16419,13245,8493,4518,8184,1,11965,18239,10974,14276,15420,2151,131,15283,1,21:18,
2181,2181,2021-22,1627780,Gary Payton II,Gary,1610612744,GSW,Golden State Warriors,22101129,2022-03-28T00:00:00,GSW @ MEM,L,13.85,1,1,1.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,1,0,3,2,2,-14,8.6,0,0,7.0,1,13121,13121,13121,20336,18993,23284,1,14232,20469,14232,13659,14456,13659,13184,9837,12968,18990,16136,12287,2399,1,17825,7362,21059,23146,20404,2151,131,20989,1,13:51,
2353,2353,2021-22,1627780,Gary Payton II,Gary,1610612744,GSW,Golden State Warriors,22101117,2022-03-27T00:00:00,GSW @ WAS,L,21.01,2,3,0.667,1,1,1.0,0,0,0.0,1,1,2,2,1,1,1,0,3,1,5,4,15.4,0,0,14.0,1,13121,13121,13121,15239,15413,19932,3194,8144,16850,1,13659,14456,13659,6346,17946,16419,9105,8493,4518,2399,1,17825,11915,17245,8480,15771,2151,131,16046,1,21:01,
2658,2658,2021-22,1627780,Gary Payton II,Gary,1610612744,GSW,Golden State Warriors,22101102,2022-03-25T00:00:00,GSW @ ATL,L,29.601666666666667,6,7,0.857,0,1,0.0,2,2,1.0,4,2,6,2,2,2,0,0,3,1,14,3,28.2,0,0,26.0,1,13121,13121,13121,8175,4963,12670,1353,14232,16850,14232,6073,7614,1,704,13666,5450,9105,4151,1427,8184,1,17825,11915,7184,9319,7550,2151,131,7935,1,29:36,
2979,2979,2021-22,1627780,Gary Payton II,Gary,1610612744,GSW,Golden State Warriors,22101088,2022-03-23T00:00:00,GSW @ MIA,W,26.76,5,6,0.833,1,2,0.5,0,0,0.0,1,4,5,1,1,1,0,0,4,0,11,-1,20.5,0,0,20.0,1,1,1,1,10572,6861,14372,1444,8144,13609,3792,13659,14456,13659,6346,6842,7407,13245,8493,4518,8184,1,22177,18239,9927,13253,12226,2151,131,11648,1,26:46,
3082,3082,2021-22,1627780,Gary Payton II,Gary,1610612744,GSW,Golden State Warriors,22101080,2022-03-22T00:00:00,GSW @ ORL,L,5.933333333333334,0,2,0.0,0,0,0.0,0,0,0.0,3,1,4,0,1,0,0,0,1,0,0,-4,3.8,0,0,4.0,1,13121,13121,13121,23573,22477,21680,22477,14232,20469,14232,13659,14456,13659,1507,17946,9918,18990,8493,12287,8184,1,5520,18239,23122,16281,23226,2151,131,22753,1,5:56,
6068,6068,2021-22,1627780,Gary Payton II,Gary,1610612744,GSW,Golden State Warriors,22100943,2022-03-03T00:00:00,GSW @ DAL,L,21.241666666666667,3,4,0.75,0,1,0.0,0,0,0.0,1,2,3,1,0,1,0,0,1,1,6,1,14.1,0,0,12.0,1,13121,13121,13121,15056,12092,18068,2016,14232,16850,14232,13659,14456,13659,6346,13666,12968,13245,16136,4518,8184,1,5520,11915,15707,11173,16688,2151,131,17471,1,21:15,
6303,6303,2021-22,1627780,Gary Payton II,Gary,1610612744,GSW,Golden State Warriors,22100930,2022-03-01T00:00:00,GSW @ MIN,L,27.108333333333334,5,10,0.5,2,5,0.4,2,4,0.5,1,3,4,1,2,0,0,0,4,3,14,15,18.3,0,0,21.0,1,13121,13121,13121,10281,6861,8192,8341,4334,5764,7284,6073,3790,10631,6346,9837,9918,13245,4151,12287,8184,1,22177,4544,7184,2414,13776,2151,131,11016,1,27:07,
6688,6688,2021-22,1627780,Gary Payton II,Gary,1610612744,GSW,Golden State Warriors,22100917,2022-02-27T00:00:00,GSW vs. DAL,L,26.733333333333334,6,11,0.545,1,5,0.2,0,0,0.0,1,1,2,3,1,3,0,0,4,0,13,9,27.9,0,0,25.0,1,13121,13121,13121,10583,4963,6941,7531,8144,5764,12651,13659,14456,13659,6346,17946,16419,6215,8493,406,8184,1,22177,18239,8057,5015,7727,2151,131,8557,1,26:44,
7152,7152,2021-22,1627780,Gary Payton II,Gary,1610612744,GSW,Golden State Warriors,22100894,2022-02-24T00:00:00,GSW @ POR,W,19.231666666666666,4,7,0.571,2,2,1.0,0,0,0.0,0,0,0,1,0,2,0,1,5,0,10,5,17.5,0,0,17.0,1,1,1,1,16591,9264,12670,6408,4334,13609,1,13659,14456,13659,13184,22354,23308,13245,16136,1427,8184,17438,24672,18239,10974,7652,14346,2151,131,13837,1,19:14,
7412,7412,2021-22,1627780,Gary Payton II,Gary,1610612744,GSW,Golden State Warriors,22100883,2022-02-16T00:00:00,GSW vs. DEN,L,25.12,5,8,0.625,1,4,0.25,1,2,0.5,0,4,4,0,2,6,1,0,2,2,12,13,35.8,0,0,31.0,1,13121,13121,13121,11867,6861,11062,4738,8144,7950,11214,10221,7614,10631,13184,6842,9918,18990,4151,4,2399,1,11965,7362,8935,3107,4256,2151,131,5470,1,25:07,
