,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
52,52,2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22101216,2022-04-10T00:00:00,IND @ BKN,L,35.788333333333334,10,20,0.5,5,10,0.5,3,4,0.75,3,5,8,3,0,1,0,2,5,2,28,-9,45.1,0,0,46.0,1,13121,13121,13121,2857,1023,1059,8341,453,700,3792,4143,3790,8109,1507,4619,2921,6215,16136,4518,8184,23744,24672,7362,1024,20351,1710,2151,131,1258,1,35:47,
363,363,2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22101214,2022-04-09T00:00:00,IND @ PHI,L,28.578333333333333,6,10,0.6,3,5,0.6,5,9,0.556,2,5,7,1,0,1,0,0,3,5,20,-10,32.9,0,0,33.0,1,13121,13121,13121,9082,4963,8192,5259,2174,5764,2934,1788,637,10600,3074,4619,4003,13245,16136,4518,8184,1,17825,1601,3410,21069,5368,2151,131,4663,1,28:35,
1043,1043,2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22101178,2022-04-05T00:00:00,IND vs. PHI,L,30.385,1,9,0.111,0,6,0.0,2,2,1.0,2,5,7,4,2,0,0,0,1,1,4,-5,16.4,0,0,15.0,1,13121,13121,13121,7477,18993,9508,22383,14232,3994,14232,6073,7614,1,3074,4619,4003,4299,4151,12287,8184,1,5520,11915,18560,17172,15069,2151,131,15283,1,30:23,
1182,1182,2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22101169,2022-04-03T00:00:00,IND vs. DET,L,34.3,7,14,0.5,4,6,0.667,2,2,1.0,3,7,10,5,5,1,0,0,3,2,20,1,37.5,1,0,41.0,1,13121,13121,13121,4078,3477,4053,8341,993,3994,1954,6073,7614,1,1507,2042,1514,2964,380,4518,8184,1,17825,7362,3410,11173,3641,1,131,2157,1,34:18,
1650,1650,2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22101153,2022-04-01T00:00:00,IND @ BOS,L,33.943333333333335,4,12,0.333,4,7,0.571,5,6,0.833,0,6,6,1,1,2,0,1,2,4,17,-3,30.7,0,0,32.0,1,13121,13121,13121,4401,9264,5848,16922,993,2729,3385,1788,1887,7247,13184,3087,5450,13245,8493,1427,8184,17438,11965,2687,5033,15346,6310,2151,131,5053,1,33:57,
2556,2556,2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22101109,2022-03-26T00:00:00,IND @ TOR,L,38.38333333333333,9,16,0.563,1,5,0.2,2,5,0.4,0,8,8,2,1,4,0,0,1,4,21,-24,44.6,0,0,40.0,1,13121,13121,13121,1213,1550,2764,7005,8144,5764,12651,6073,2899,13155,13184,1315,2921,9105,8493,106,8184,1,5520,2687,2954,25517,1811,2151,131,2406,1,38:23,
2781,2781,2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22101096,2022-03-24T00:00:00,IND @ MEM,L,34.166666666666664,5,14,0.357,1,7,0.143,2,2,1.0,0,2,2,2,0,1,2,2,3,6,13,-17,27.4,0,0,24.0,1,13121,13121,13121,4216,6861,4053,16678,8144,2729,13866,6073,7614,1,13184,13666,16419,9105,16136,4518,702,23744,17825,909,8057,24160,7980,2151,131,9141,1,34:10,
2857,2857,2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22101086,2022-03-23T00:00:00,IND vs. SAC,L,33.001666666666665,3,9,0.333,2,6,0.333,2,2,1.0,2,8,10,1,3,0,0,0,4,1,10,5,20.5,1,0,23.0,1,13121,13121,13121,5176,12092,9508,16922,4334,3994,8533,6073,7614,1,3074,1315,1514,13245,1921,12287,8184,1,22177,11915,10974,7652,12226,1,131,9767,1,33:00,
3387,3387,2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22101062,2022-03-20T00:00:00,IND vs. POR,W,25.35,8,10,0.8,2,3,0.667,6,6,1.0,4,5,9,1,1,1,0,0,2,4,24,20,38.3,0,0,38.0,1,1,1,1,11666,2352,8192,1634,4334,10639,1954,1140,1887,1,704,4619,2116,13245,8493,4518,8184,1,11965,2687,1936,1125,3389,2151,131,2946,1,25:21,
3667,3667,2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22101053,2022-03-18T00:00:00,IND @ HOU,W,30.766666666666666,4,13,0.308,2,7,0.286,4,4,1.0,4,4,8,4,0,0,1,0,2,2,14,-4,32.6,0,0,30.0,1,1,1,1,7146,9264,4902,18855,4334,2729,10782,2651,3790,1,704,6842,2921,4299,16136,12287,2399,1,11965,7362,7184,16281,5500,2151,131,5928,1,30:46,
4128,4128,2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22101029,2022-03-15T00:00:00,IND vs. MEM,L,21.183333333333337,3,12,0.25,1,6,0.167,0,0,0.0,2,2,4,0,0,0,0,0,3,0,7,-22,11.8,0,0,12.0,1,13121,13121,13121,15107,12092,5848,19950,8144,3994,13415,13659,14456,13659,3074,13666,9918,18990,16136,12287,8184,1,17825,18239,14596,25227,18247,2151,131,17471,1,21:11,
4498,4498,2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22101016,2022-03-13T00:00:00,IND @ ATL,L,28.966666666666665,5,8,0.625,3,5,0.6,2,4,0.5,1,3,4,2,2,1,0,0,4,2,15,5,23.8,0,0,26.0,1,13121,13121,13121,8741,6861,11062,4738,2174,5764,2934,6073,3790,10631,6346,9837,9918,9105,4151,4518,8184,1,22177,7362,6399,7652,10161,2151,131,7935,1,28:58,
4561,4561,2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22101007,2022-03-12T00:00:00,IND @ SAS,W,27.266666666666666,3,4,0.75,1,1,1.0,2,2,1.0,1,6,7,0,0,1,0,0,1,1,9,10,20.4,0,0,19.0,1,1,1,1,10128,12092,18068,2016,8144,16850,1,6073,7614,1,6346,3087,4003,18990,16136,4518,8184,1,5520,11915,12093,4494,12289,2151,131,12388,1,27:16,
5281,5281,2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22100976,2022-03-08T00:00:00,IND vs. CLE,L,23.488333333333333,2,8,0.25,1,3,0.333,0,0,0.0,1,3,4,0,0,0,0,1,1,1,5,-9,9.8,0,0,10.0,1,13121,13121,13121,13221,15413,11062,19950,8144,10639,8533,13659,14456,13659,6346,9837,9918,18990,16136,12287,8184,17438,5520,11915,17245,20351,19591,2151,131,18903,1,23:29,
5597,5597,2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22100963,2022-03-06T00:00:00,IND @ WAS,L,27.206666666666667,2,9,0.222,0,4,0.0,4,4,1.0,0,2,2,0,0,0,2,1,4,2,8,-10,16.4,0,0,14.0,1,13121,13121,13121,10184,15413,9508,20974,14232,7950,14232,2651,3790,1,13184,13666,16419,18990,16136,12287,702,17438,22177,7362,13258,21069,15069,2151,131,16046,1,27:12,
5828,5828,2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22100946,2022-03-04T00:00:00,IND @ DET,L,28.675,2,5,0.4,1,3,0.333,5,5,1.0,4,4,8,2,2,0,1,0,1,3,10,-14,23.6,0,0,23.0,1,13121,13121,13121,8997,15413,16241,14448,8144,10639,8533,1788,2899,1,704,6842,2921,9105,4151,12287,2399,1,5520,4544,10974,23146,10293,2151,131,9767,1,28:41,
6169,6169,2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22100933,2022-03-02T00:00:00,IND @ ORL,W,28.326666666666668,1,7,0.143,1,3,0.333,3,4,0.75,2,5,7,2,0,1,1,1,1,4,6,-9,23.4,0,0,20.0,1,1,1,1,9276,18993,12670,22160,8144,10639,8533,4143,3790,8109,3074,4619,4003,9105,16136,4518,2399,17438,5520,2687,15707,20351,10410,2151,131,11648,1,28:20,
6514,6514,2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22100921,2022-02-28T00:00:00,IND @ ORL,L,31.066666666666663,1,6,0.167,1,4,0.25,3,4,0.75,0,6,6,2,0,0,1,1,1,2,6,-20,19.2,0,0,17.0,1,13121,13121,13121,6891,18993,14372,21822,8144,7950,11214,4143,3790,8109,13184,3087,5450,9105,16136,12287,2399,17438,5520,7362,15707,24871,13116,2151,131,13837,1,31:04,
6587,6587,2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22100914,2022-02-27T00:00:00,IND vs. BOS,W,33.53333333333333,9,14,0.643,6,9,0.667,3,5,0.6,2,4,6,0,0,0,0,0,2,3,27,25,34.2,0,0,39.0,1,1,1,1,4741,1550,4053,4495,177,1120,1954,4143,2899,10300,3074,6842,5450,18990,16136,12287,8184,1,11965,4544,1195,490,4836,2151,131,2645,1,33:32,
7022,7022,2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22100897,2022-02-25T00:00:00,IND vs. OKC,L,37.06666666666667,5,17,0.294,0,5,0.0,0,1,0.0,5,10,15,1,1,3,2,1,4,3,10,-13,43.5,1,0,36.0,1,13121,13121,13121,1932,6861,2205,19210,14232,5764,14232,13659,12877,13659,352,546,261,13245,8493,406,702,17438,22177,4544,10974,22696,2029,1,131,3601,1,37:04,
7357,7357,2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22100876,2022-02-16T00:00:00,IND vs. WAS,W,29.08,6,13,0.462,1,5,0.2,4,8,0.5,3,3,6,2,1,2,1,1,0,5,17,0,35.2,0,0,32.0,1,1,1,1,8659,4963,4902,12052,8144,5764,12651,2651,901,10631,1507,9837,5450,9105,8493,1427,2399,17438,1,1601,5033,12132,4484,2151,131,5053,1,29:05,
7642,7642,2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22100870,2022-02-15T00:00:00,IND @ MIL,L,27.033333333333335,2,8,0.25,1,5,0.2,1,3,0.333,1,1,2,1,1,0,1,0,2,3,6,-10,11.9,0,0,12.0,1,13121,13121,13121,10355,15413,11062,19950,8144,5764,12651,10221,6104,13247,6346,17946,16419,13245,8493,12287,2399,1,11965,4544,15707,21069,18182,2151,131,17471,1,27:02,
7901,7901,2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22100857,2022-02-13T00:00:00,IND vs. MIN,L,36.78333333333333,9,18,0.5,3,6,0.5,1,3,0.333,7,6,13,2,2,0,2,2,3,3,22,4,44.6,1,0,44.0,1,13121,13121,13121,2136,1550,1762,8341,2174,3994,3792,10221,6104,13247,66,3087,549,9105,4151,12287,702,23744,17825,4544,2553,8480,1811,1,131,1569,1,36:47,
8160,8160,2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22100839,2022-02-11T00:00:00,IND vs. CLE,L,38.135,5,12,0.417,3,8,0.375,5,6,0.833,3,8,11,3,1,0,2,0,3,3,18,-3,40.7,1,0,39.0,1,13121,13121,13121,1324,6861,5848,14018,2174,1795,8152,1788,1887,7247,1507,1315,1085,6215,8493,12287,702,1,17825,4544,4414,15346,2663,1,131,2645,1,38:08,
8615,8615,2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22100816,2022-02-08T00:00:00,IND @ ATL,L,29.06,3,7,0.429,1,2,0.5,8,10,0.8,4,2,6,2,2,2,0,1,3,7,15,-11,29.2,0,0,28.0,1,13121,13121,13121,8676,12092,12670,13304,8144,13609,3792,477,412,7659,704,13666,5450,9105,4151,1427,8184,17438,17825,507,6399,21642,7045,2151,131,6905,1,29:04,
8904,8904,2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22100805,2022-02-06T00:00:00,IND @ CLE,L,17.25,1,5,0.2,1,2,0.5,0,0,0.0,2,5,7,1,2,1,0,0,1,0,3,-20,13.9,0,0,14.0,1,13121,13121,13121,18104,18993,16241,21224,8144,13609,3792,13659,14456,13659,3074,4619,4003,13245,4151,4518,8184,1,5520,18239,19908,24871,16811,2151,131,16046,1,17:15,
9268,9268,2021-22,1629052,Oshae Brissett,Oshae,1610612754,IND,Indiana Pacers,22100789,2022-02-04T00:00:00,IND vs. CHI,L,9.723333333333333,0,1,0.0,0,0,0.0,2,2,1.0,0,1,1,0,0,0,0,0,0,1,2,-1,3.2,0,0,3.0,1,13121,13121,13121,22310,22477,23284,22477,14232,20469,14232,6073,7614,1,13184,17946,19929,18990,16136,12287,8184,1,1,11915,21059,13253,23420,2151,131,23348,1,9:43,
