,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
3,3,2021-22,1630193,Immanuel Quickley,Immanuel,1610612752,NYK,New York Knicks,22101226,2022-04-10T00:00:00,NYK vs. TOR,W,41.733333333333334,12,26,0.462,4,11,0.364,6,8,0.75,1,9,10,12,3,0,0,1,2,5,34,23,61.0,1,1,60.0,1,1,1,1,296,370,135,12052,993,416,8443,1140,901,8109,6346,853,1514,140,1921,12287,8184,17438,11965,1601,322,682,285,1,1,219,1,41:44,
476,476,2021-22,1630193,Immanuel Quickley,Immanuel,1610612752,NYK,New York Knicks,22101204,2022-04-08T00:00:00,NYK @ WAS,W,36.35,9,18,0.5,4,9,0.444,1,1,1.0,1,5,6,10,2,2,0,0,1,4,23,23,49.2,1,0,47.0,1,1,1,1,2443,1550,1762,8341,993,1120,6700,10221,12877,1,6346,4619,5450,390,4151,1427,8184,1,5520,2687,2217,682,1112,1,131,1129,1,36:21,
819,819,2021-22,1630193,Immanuel Quickley,Immanuel,1610612752,NYK,New York Knicks,22101191,2022-04-06T00:00:00,NYK vs. BKN,L,26.266666666666666,1,8,0.125,1,6,0.167,3,4,0.75,0,3,3,5,1,1,0,1,2,2,6,-15,19.1,0,0,17.0,1,13121,13121,13121,10951,18993,11062,22306,8144,3994,13415,4143,3790,8109,13184,9837,12968,2964,8493,4518,8184,17438,11965,7362,15707,23526,13202,2151,131,13837,1,26:16,
1160,1160,2021-22,1630193,Immanuel Quickley,Immanuel,1610612752,NYK,New York Knicks,22101171,2022-04-03T00:00:00,NYK @ ORL,W,33.95,8,19,0.421,3,10,0.3,1,1,1.0,1,9,10,10,1,2,0,0,3,1,20,18,52.0,1,1,47.0,1,1,1,1,4387,2352,1378,13958,2174,700,10683,10221,12877,1,6346,853,1514,390,8493,1427,8184,1,17825,11915,3410,1578,801,1,1,1129,1,33:57,
1452,1452,2021-22,1630193,Immanuel Quickley,Immanuel,1610612752,NYK,New York Knicks,22101162,2022-04-02T00:00:00,NYK vs. CLE,L,29.716666666666665,6,17,0.353,3,6,0.5,2,4,0.5,1,6,7,7,2,2,0,1,3,2,17,-4,39.9,0,0,38.0,1,13121,13121,13121,8087,4963,2205,16817,2174,3994,3792,6073,3790,10631,6346,3087,4003,1358,4151,1427,8184,17438,17825,7362,5033,16281,2905,2151,131,2946,1,29:43,
1836,1836,2021-22,1630193,Immanuel Quickley,Immanuel,1610612752,NYK,New York Knicks,22101140,2022-03-30T00:00:00,NYK vs. CHA,L,23.316666666666663,6,12,0.5,1,6,0.167,3,4,0.75,0,3,3,4,0,1,0,0,3,4,16,-8,28.6,0,0,26.0,1,13121,13121,13121,13386,4963,5848,8341,8144,3994,13415,4143,3790,8109,13184,9837,12968,4299,16136,4518,8184,1,17825,2687,5719,19644,7345,2151,131,7935,1,23:19,
2198,2198,2021-22,1630193,Immanuel Quickley,Immanuel,1610612752,NYK,New York Knicks,22101126,2022-03-28T00:00:00,NYK vs. CHI,W,26.983333333333334,1,5,0.2,1,3,0.333,5,7,0.714,0,1,1,4,0,0,0,0,2,4,8,-2,15.2,0,0,14.0,1,1,1,1,10394,18993,16241,21224,8144,10639,8533,1788,1382,9164,13184,17946,19929,4299,16136,12287,8184,1,11965,2687,13258,14276,15920,2151,131,16046,1,26:59,
2279,2279,2021-22,1630193,Immanuel Quickley,Immanuel,1610612752,NYK,New York Knicks,22101115,2022-03-27T00:00:00,NYK @ DET,W,31.383333333333333,6,15,0.4,4,9,0.444,2,2,1.0,0,6,6,3,3,0,0,1,3,2,18,9,26.7,0,0,31.0,1,1,1,1,6598,4963,3382,14448,993,1120,6700,6073,7614,1,13184,3087,5450,6215,1921,12287,8184,17438,17825,7362,4414,5015,8415,2151,131,5470,1,31:23,
2592,2592,2021-22,1630193,Immanuel Quickley,Immanuel,1610612752,NYK,New York Knicks,22101103,2022-03-25T00:00:00,NYK @ MIA,W,24.216666666666665,6,12,0.5,3,8,0.375,8,8,1.0,0,2,2,3,0,2,0,0,1,5,23,8,35.9,0,0,35.0,1,1,1,1,12583,4963,5848,8341,2174,1795,8152,477,901,1,13184,13666,16419,6215,16136,1427,8184,1,5520,1601,2217,5600,4222,2151,131,3944,1,24:13,
2888,2888,2021-22,1630193,Immanuel Quickley,Immanuel,1610612752,NYK,New York Knicks,22101084,2022-03-23T00:00:00,NYK @ CHA,W,21.233333333333334,4,9,0.444,2,6,0.333,0,0,0.0,0,5,5,7,1,0,0,0,0,4,10,10,25.5,0,0,24.0,1,1,1,1,15063,9264,9508,12652,4334,3994,8533,13659,14456,13659,13184,4619,7407,1358,8493,12287,8184,1,1,2687,10974,4494,9109,2151,131,9141,1,21:14,
