,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
215,215,2011-12,2399,Mike Dunleavy,Mike,1610612749,MIL,Milwaukee Bucks,21100979,2012-04-26T00:00:00,MIL @ BOS,L,25.016666666666666,3,9,0.333,0,2,0.0,4,4,1.0,1,2,3,0,1,1,0,1,1,2,10,-15,15.6,0,0,15.0,1,10395,10395,10395,9419,8840,7027,12808,7008,6102,7008,2130,3185,1,5709,9914,9666,13928,7570,3677,6628,13464,4088,6008,7638,19226,11455,1580,19,11008,,25:01,
373,373,2011-12,2399,Mike Dunleavy,Mike,1610612749,MIL,Milwaukee Bucks,21100975,2012-04-25T00:00:00,MIL vs. PHI,L,22.885,5,11,0.455,2,5,0.4,0,0,0.0,0,3,3,0,3,0,0,2,1,1,12,-3,12.6,0,0,17.0,1,10395,10395,10395,10827,4708,4853,9080,1482,1569,4137,10998,11760,10998,10985,6893,9666,13928,1628,9830,6628,18663,4088,9685,6050,12249,13265,1580,19,9801,,22:53,
630,630,2011-12,2399,Mike Dunleavy,Mike,1610612749,MIL,Milwaukee Bucks,21100963,2012-04-23T00:00:00,MIL vs. TOR,W,27.035,3,8,0.375,0,3,0.0,4,5,0.8,1,6,7,1,1,1,1,1,4,4,10,23,24.9,0,0,22.0,1,1,1,1,8081,8840,8206,11935,7008,4190,7008,2130,2474,5720,5709,2059,3041,9164,7570,3677,2248,13464,17741,2110,7638,386,6444,1580,19,6993,,27:02,
937,937,2011-12,2399,Mike Dunleavy,Mike,1610612749,MIL,Milwaukee Bucks,21100949,2012-04-21T00:00:00,MIL vs. NJN,W,17.483333333333334,2,8,0.25,0,3,0.0,3,4,0.75,1,5,6,1,0,0,0,0,2,2,7,-7,15.7,0,0,14.0,1,1,1,1,14323,11426,8206,15312,7008,4190,7008,3480,3185,6094,5709,3142,4161,9164,13710,9830,6628,1,9367,6008,10648,15493,11407,1580,19,11656,,17:29,
1131,1131,2011-12,2399,Mike Dunleavy,Mike,1610612749,MIL,Milwaukee Bucks,21100932,2012-04-19T00:00:00,MIL @ IND,L,31.783333333333335,6,12,0.5,3,7,0.429,8,9,0.889,2,6,8,0,1,0,0,0,0,5,23,10,31.6,0,0,34.0,1,10395,10395,10395,5058,3265,3956,5957,592,499,3998,327,523,5052,2926,2059,2256,13928,7570,9830,6628,1,1,1181,1110,3161,3776,1580,19,2325,,31:47,
1340,1340,2011-12,2399,Mike Dunleavy,Mike,1610612749,MIL,Milwaukee Bucks,21100918,2012-04-18T00:00:00,MIL @ WAS,L,34.7,4,6,0.667,0,2,0.0,0,0,0.0,0,3,3,2,2,0,0,0,3,0,8,-2,12.6,0,0,13.0,1,10395,10395,10395,3442,6577,10966,2131,7008,6102,7008,10998,11760,10998,10985,6893,9666,6031,3666,9830,6628,1,14231,14687,9478,11400,13265,1580,19,12309,,34:42,
2113,2113,2011-12,2399,Mike Dunleavy,Mike,1610612749,MIL,Milwaukee Bucks,21100891,2012-04-14T00:00:00,MIL vs. IND,L,21.633333333333333,5,8,0.625,2,5,0.4,1,4,0.25,0,8,8,0,1,0,1,0,1,4,13,0,24.6,0,0,25.0,1,10395,10395,10395,11668,4708,8206,3280,1482,1569,4137,8210,3185,10825,10985,804,2256,13928,7570,9830,2248,1,4088,2110,5338,9527,6592,1580,19,5575,,21:38,
2197,2197,2011-12,2399,Mike Dunleavy,Mike,1610612749,MIL,Milwaukee Bucks,21100880,2012-04-13T00:00:00,MIL @ DET,W,17.9,2,8,0.25,1,4,0.25,4,4,1.0,0,3,3,2,1,0,0,0,1,3,9,-4,14.6,0,0,15.0,1,1,1,1,14077,11426,8206,15312,3298,2636,5798,2130,3185,1,10985,6893,9666,6031,7570,9830,6628,1,4088,3633,8629,13118,12066,1580,19,11008,,17:54,
2671,2671,2011-12,2399,Mike Dunleavy,Mike,1610612749,MIL,Milwaukee Bucks,21100861,2012-04-11T00:00:00,MIL vs. NYK,L,36.115,5,15,0.333,2,6,0.333,7,8,0.875,2,4,6,3,1,1,0,2,0,5,19,7,32.7,0,0,32.0,1,10395,10395,10395,2640,4708,2023,12808,1482,905,4598,538,704,5108,2926,4694,4161,3976,7570,3677,6628,18663,1,1181,2266,4536,3447,1580,19,2884,,36:07,
2949,2949,2011-12,2399,Mike Dunleavy,Mike,1610612749,MIL,Milwaukee Bucks,21100845,2012-04-09T00:00:00,MIL vs. OKC,L,17.766666666666666,1,6,0.167,0,1,0.0,0,1,0.0,2,3,5,5,1,0,0,0,2,0,2,-11,14.5,0,0,12.0,1,10395,10395,10395,14150,14318,10966,16885,7008,8528,7008,10998,10643,10998,2926,6893,5556,1849,7570,9830,6628,1,9367,14687,15996,17723,12150,1580,19,12954,,17:46,
