,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
94,94,2007-08,2863,Damien Wilkins,Damien,1610612760,SEA,Seattle SuperSonics,20701230,2008-04-16T00:00:00,SEA @ GSW,W,25.6,4,9,0.444,2,6,0.333,0,0,0.0,0,3,3,5,2,1,0,0,2,0,10,-5,22.1,0,0,22.0,1,1,1,1,11553,8492,8871,11715,2008,1342,5654,13965,14875,13965,13428,8609,11879,2536,4490,4416,7394,1,9907,18018,9932,16758,10178,2165,41,9211,,25:36,
627,627,2007-08,2863,Damien Wilkins,Damien,1610612760,SEA,Seattle SuperSonics,20701202,2008-04-13T00:00:00,SEA vs. DAL,W,25.4,5,9,0.556,0,2,0.0,2,3,0.667,0,7,7,1,1,1,0,0,1,2,12,-2,23.9,0,0,22.0,1,1,1,1,11702,6378,8871,6272,8528,7335,8528,6958,7304,9262,13428,1874,3978,11590,9079,4416,7394,1,4269,8128,8091,13627,9134,2165,41,9211,,25:24,
1108,1108,2007-08,2863,Damien Wilkins,Damien,1610612760,SEA,Seattle SuperSonics,20701185,2008-04-11T00:00:00,SEA @ SAS,L,19.988333333333333,1,6,0.167,1,1,1.0,0,0,0.0,0,2,2,0,1,1,0,1,1,1,3,-9,7.4,0,0,8.0,1,12495,12495,12495,15385,17475,13439,20466,4271,10064,1,13965,14875,13965,13428,12053,15019,17168,9079,4416,7394,16466,4269,12461,18473,19982,19479,2165,41,18551,,19:59,
1200,1200,2007-08,2863,Damien Wilkins,Damien,1610612760,SEA,Seattle SuperSonics,20701171,2008-04-09T00:00:00,SEA @ HOU,L,29.9,6,14,0.429,1,3,0.333,1,2,0.5,0,1,1,1,0,0,0,0,0,1,14,-10,16.7,0,0,17.0,1,12495,12495,12495,8739,4602,3668,12285,4271,5119,5654,10796,8574,10724,13428,16257,18471,11590,16371,11345,7394,1,1,12461,6492,20636,13374,2165,41,12298,,29:54,
1444,1444,2007-08,2863,Damien Wilkins,Damien,1610612760,SEA,Seattle SuperSonics,20701160,2008-04-08T00:00:00,SEA @ DAL,L,22.633333333333333,1,7,0.143,0,0,0.0,1,2,0.5,1,1,2,3,0,0,0,0,2,1,3,-15,9.9,0,0,8.0,1,12495,12495,12495,13658,17475,11848,20757,8528,13510,8528,10796,8574,10724,6965,16257,15019,5356,16371,11345,7394,1,9907,12461,18473,22894,17882,2165,41,18551,,22:38,
1796,1796,2007-08,2863,Damien Wilkins,Damien,1610612760,SEA,Seattle SuperSonics,20701151,2008-04-06T00:00:00,SEA vs. DEN,W,18.565,4,11,0.364,0,0,0.0,3,4,0.75,1,3,4,0,1,0,0,1,1,3,11,4,14.8,0,0,15.0,1,1,1,1,16303,8492,6414,15222,8528,13510,8528,4945,4664,7756,6965,8609,9131,17168,9079,11345,7394,16466,4269,5111,8986,7678,14593,2165,41,13634,,18:34,
2848,2848,2007-08,2863,Damien Wilkins,Damien,1610612760,SEA,Seattle SuperSonics,20701097,2008-03-30T00:00:00,SEA vs. SAC,L,32.666666666666664,7,15,0.467,2,5,0.4,2,2,1.0,3,0,3,2,1,0,1,0,2,2,18,-19,26.6,0,0,27.0,1,12495,12495,12495,6914,3151,2930,10976,2008,2216,5093,6958,8574,1,1875,20764,11879,7845,9079,11345,2605,1,9907,8128,3939,23880,7671,2165,41,6493,,32:40,
3113,3113,2007-08,2863,Damien Wilkins,Damien,1610612760,SEA,Seattle SuperSonics,20701083,2008-03-28T00:00:00,SEA vs. CHA,L,31.066666666666663,4,10,0.4,1,3,0.333,1,2,0.5,0,5,5,3,1,2,1,1,2,3,10,11,28.5,0,0,25.0,1,12495,12495,12495,7946,8492,7629,13417,4271,5119,5654,10796,8574,10724,13428,4121,6959,5356,9079,1496,2605,16466,9907,5111,9932,3424,6752,2165,41,7580,,31:04,
3430,3430,2007-08,2863,Damien Wilkins,Damien,1610612760,SEA,Seattle SuperSonics,20701068,2008-03-26T00:00:00,SEA vs. WAS,L,24.833333333333332,5,11,0.455,0,2,0.0,3,4,0.75,2,0,2,3,1,1,0,0,1,3,13,0,21.9,0,0,20.0,1,12495,12495,12495,12092,6378,6414,11378,8528,7335,8528,4945,4664,7756,3627,20764,15019,5356,9079,4416,7394,1,4269,5111,7287,11396,10294,2165,41,10417,,24:50,
3658,3658,2007-08,2863,Damien Wilkins,Damien,1610612760,SEA,Seattle SuperSonics,20701050,2008-03-24T00:00:00,SEA vs. POR,W,30.496666666666663,7,11,0.636,3,3,1.0,3,4,0.75,1,6,7,2,0,0,0,1,2,3,20,7,31.4,0,0,32.0,1,1,1,1,8352,3151,6414,3927,812,5119,1,4945,4664,7756,6965,2785,3978,7845,16371,11345,7394,16466,9907,5111,2993,5524,5458,2165,41,4303,,30:30,
