,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
379,379,2007-08,101142,Ronny Turiaf,Ronny,1610612747,LAL,Los Angeles Lakers,20701216,2008-04-15T00:00:00,LAL vs. SAC,W,18.428333333333335,5,6,0.833,0,0,0.0,0,0,0.0,0,2,2,6,1,0,1,0,4,0,10,7,23.4,0,0,20.0,1,1,1,1,16401,6378,13439,1213,8528,13510,8528,13965,14875,13965,13428,12053,15019,1723,9079,11345,2605,1,20166,18018,9932,5524,9423,2165,41,10417,,18:26,
644,644,2007-08,101142,Ronny Turiaf,Ronny,1610612747,LAL,Los Angeles Lakers,20701198,2008-04-13T00:00:00,LAL vs. SAS,W,17.616666666666667,5,9,0.556,0,0,0.0,0,0,0.0,1,2,3,2,1,1,1,0,2,1,10,8,21.6,0,0,19.0,1,1,1,1,16905,6378,8871,6272,8528,13510,8528,13965,14875,13965,6965,12053,11879,7845,9079,4416,2605,1,9907,12461,9932,4924,10465,2165,41,11053,,17:37,
999,999,2007-08,101142,Ronny Turiaf,Ronny,1610612747,LAL,Los Angeles Lakers,20701187,2008-04-11T00:00:00,LAL vs. NOH,W,6.833333333333333,0,1,0.0,0,0,0.0,2,2,1.0,1,2,3,2,0,0,1,0,2,1,2,5,11.6,0,0,9.0,1,1,1,1,22213,21088,22016,21088,8528,13510,8528,6958,8574,1,6965,12053,11879,7845,16371,11345,2605,1,9907,12461,19306,6897,16793,2165,41,17829,,6:50,
1197,1197,2007-08,101142,Ronny Turiaf,Ronny,1610612747,LAL,Los Angeles Lakers,20701175,2008-04-10T00:00:00,LAL @ LAC,W,13.283333333333331,1,1,1.0,0,0,0.0,1,2,0.5,0,4,4,3,0,0,1,0,2,1,3,18,15.3,0,0,12.0,1,1,1,1,19364,17475,22016,1,8528,13510,8528,10796,8574,10724,13428,6016,9131,5356,16371,11345,2605,1,9907,12461,18473,1208,14268,2165,41,15737,,13:17,
1579,1579,2007-08,101142,Ronny Turiaf,Ronny,1610612747,LAL,Los Angeles Lakers,20701161,2008-04-08T00:00:00,LAL @ POR,L,14.065,1,2,0.5,0,0,0.0,1,2,0.5,0,1,1,1,2,0,1,0,1,2,3,3,6.7,0,0,7.0,1,12495,12495,12495,18960,17475,20286,7452,8528,13510,8528,10796,8574,10724,13428,16257,18471,11590,4490,11345,2605,1,4269,8128,18473,8527,19930,2165,41,19242,,14:04,
1698,1698,2007-08,101142,Ronny Turiaf,Ronny,1610612747,LAL,Los Angeles Lakers,20701150,2008-04-06T00:00:00,LAL @ SAC,W,13.068333333333332,1,2,0.5,0,0,0.0,0,0,0.0,0,4,4,0,1,0,3,0,5,2,2,-3,14.8,0,0,12.0,1,1,1,1,19462,17475,20286,7452,8528,13510,8528,13965,14875,13965,13428,6016,9131,17168,9079,11345,393,1,23148,8128,19306,14768,14593,2165,41,15737,,13:04,
2011,2011,2007-08,101142,Ronny Turiaf,Ronny,1610612747,LAL,Los Angeles Lakers,20701135,2008-04-04T00:00:00,LAL vs. DAL,W,8.313333333333333,0,0,0.0,0,0,0.0,0,0,0.0,2,0,2,0,1,0,0,0,2,0,0,8,1.4,0,0,2.0,1,1,1,1,21602,21088,23562,21088,8528,13510,8528,13965,14875,13965,3627,20764,15019,17168,9079,11345,7394,1,9907,18018,21810,4924,23237,2165,41,22627,,8:19,
2294,2294,2007-08,101142,Ronny Turiaf,Ronny,1610612747,LAL,Los Angeles Lakers,20701122,2008-04-02T00:00:00,LAL vs. POR,W,14.75,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,3,0,0,7,0.2,0,0,1.0,1,1,1,1,18584,21088,22016,21088,8528,13510,8528,13965,14875,13965,13428,16257,18471,17168,9079,11345,7394,1,15598,18018,21810,5524,23784,2165,41,23327,,14:45,
2869,2869,2007-08,101142,Ronny Turiaf,Ronny,1610612747,LAL,Los Angeles Lakers,20701098,2008-03-30T00:00:00,LAL vs. WAS,W,39.52,4,7,0.571,0,0,0.0,2,2,1.0,2,4,6,2,0,0,4,2,4,2,10,-3,32.2,0,0,26.0,1,1,1,1,2451,8492,11848,5661,8528,13510,8528,6958,8574,1,3627,6016,5291,7845,16371,11345,162,22462,20166,8128,9932,14768,5116,2165,41,7013,,39:31,
3162,3162,2007-08,101142,Ronny Turiaf,Ronny,1610612747,LAL,Los Angeles Lakers,20701082,2008-03-28T00:00:00,LAL vs. MEM,L,25.12,3,10,0.3,0,0,0.0,0,0,0.0,6,0,6,3,1,1,3,4,5,1,6,13,28.7,0,0,23.0,1,12495,12495,12495,11894,11102,7629,17798,8528,13510,8528,13965,14875,13965,173,20764,5291,5356,9079,4416,393,24737,23148,12461,14235,2613,6663,2165,41,8640,,25:07,
3388,3388,2007-08,101142,Ronny Turiaf,Ronny,1610612747,LAL,Los Angeles Lakers,20701069,2008-03-26T00:00:00,LAL vs. CHA,L,31.553333333333335,4,10,0.4,0,0,0.0,4,4,1.0,2,2,4,1,0,0,1,1,4,3,12,-21,21.3,0,0,19.0,1,12495,12495,12495,7630,8492,7629,13417,8528,13510,8528,3235,4664,1,3627,12053,9131,11590,16371,11345,2605,16466,20166,5111,8091,24219,10614,2165,41,11053,,31:33,
3749,3749,2007-08,101142,Ronny Turiaf,Ronny,1610612747,LAL,Los Angeles Lakers,20701051,2008-03-24T00:00:00,LAL @ GSW,W,32.58166666666666,4,9,0.444,0,0,0.0,3,4,0.75,1,7,8,1,2,0,2,0,4,4,11,2,26.1,0,0,24.0,1,1,1,1,6974,8492,8871,11715,8528,13510,8528,4945,4664,7756,6965,1874,3013,11590,4490,11345,1006,1,20166,3224,8986,9444,7946,2165,41,8084,,32:35,
3807,3807,2007-08,101142,Ronny Turiaf,Ronny,1610612747,LAL,Los Angeles Lakers,20701043,2008-03-23T00:00:00,LAL vs. GSW,L,23.333333333333332,6,10,0.6,0,0,0.0,4,5,0.8,2,4,6,3,5,1,3,0,4,6,16,6,34.7,0,0,33.0,1,12495,12495,12495,13203,4602,7629,4614,8528,13510,8528,3235,3718,7206,3627,6016,5291,5356,317,4416,393,1,20166,1217,5146,6153,4158,2165,41,3921,,23:20,
4213,4213,2007-08,101142,Ronny Turiaf,Ronny,1610612747,LAL,Los Angeles Lakers,20701027,2008-03-21T00:00:00,LAL vs. SEA,W,27.4,6,8,0.75,0,0,0.0,2,2,1.0,1,3,4,6,2,1,0,0,1,2,14,11,28.8,0,0,26.0,1,1,1,1,10396,4602,10287,1680,8528,13510,8528,6958,8574,1,6965,8609,9131,1723,4490,4416,7394,1,4269,8128,6492,3424,6614,2165,41,7013,,27:24,
4280,4280,2007-08,101142,Ronny Turiaf,Ronny,1610612747,LAL,Los Angeles Lakers,20701018,2008-03-20T00:00:00,LAL @ UTA,W,36.03333333333333,3,6,0.5,0,0,0.0,3,4,0.75,2,4,6,6,1,0,0,0,6,3,9,18,24.2,0,0,21.0,1,1,1,1,4707,11102,13439,7452,8528,13510,8528,4945,4664,7756,3627,6016,5291,1723,9079,11345,7394,1,24525,5111,11056,1208,8965,2165,41,9835,,36:02,
4538,4538,2007-08,101142,Ronny Turiaf,Ronny,1610612747,LAL,Los Angeles Lakers,20701003,2008-03-18T00:00:00,LAL @ DAL,W,33.583333333333336,4,12,0.333,0,0,0.0,3,4,0.75,2,3,5,3,1,0,4,4,3,3,11,7,32.5,0,0,27.0,1,1,1,1,6302,8492,5361,15704,8528,13510,8528,4945,4664,7756,3627,8609,6959,5356,9079,11345,162,24737,15598,5111,8986,5524,5005,2165,41,6493,,33:35,
4881,4881,2007-08,101142,Ronny Turiaf,Ronny,1610612747,LAL,Los Angeles Lakers,20700988,2008-03-16T00:00:00,LAL @ HOU,L,29.25,3,4,0.75,0,0,0.0,7,9,0.778,3,5,8,2,1,0,3,0,6,6,13,-17,33.6,0,0,29.0,1,12495,12495,12495,9192,11102,16816,1680,8528,13510,8528,959,949,7643,1875,4121,3013,7845,9079,11345,393,1,24525,1217,7287,23458,4567,2165,41,5590,,29:15,
5165,5165,2007-08,101142,Ronny Turiaf,Ronny,1610612747,LAL,Los Angeles Lakers,20700970,2008-03-14T00:00:00,LAL @ NOH,L,33.233333333333334,0,7,0.0,0,0,0.0,1,2,0.5,2,4,6,4,0,0,0,0,2,1,1,-14,14.2,0,0,11.0,1,12495,12495,12495,6555,21088,11848,21088,8528,13510,8528,10796,8574,10724,3627,6016,5291,3665,16371,11345,7394,1,9907,12461,21509,22539,15012,2165,41,16434,,33:14,
5672,5672,2007-08,101142,Ronny Turiaf,Ronny,1610612747,LAL,Los Angeles Lakers,20700951,2008-03-11T00:00:00,LAL vs. TOR,W,14.1,3,5,0.6,0,0,0.0,3,4,0.75,1,3,4,3,2,0,1,0,2,2,9,7,19.3,0,0,18.0,1,1,1,1,18938,11102,15105,4614,8528,13510,8528,4945,4664,7756,6965,8609,9131,5356,4490,11345,2605,1,9907,8128,11056,5524,11745,2165,41,11663,,14:06,
5985,5985,2007-08,101142,Ronny Turiaf,Ronny,1610612747,LAL,Los Angeles Lakers,20700938,2008-03-09T00:00:00,LAL vs. SAC,L,12.0,0,1,0.0,0,0,0.0,0,0,0.0,4,1,5,1,3,0,2,0,2,3,0,-5,10.5,0,0,10.0,1,12495,12495,12495,19967,21088,22016,21088,8528,13510,8528,13965,14875,13965,932,16257,6959,11590,2044,11345,1006,1,9907,5111,21810,16758,17505,2165,41,17152,,12:00,
6231,6231,2007-08,101142,Ronny Turiaf,Ronny,1610612747,LAL,Los Angeles Lakers,20700923,2008-03-07T00:00:00,LAL vs. LAC,W,21.466666666666665,4,8,0.5,0,0,0.0,5,6,0.833,4,4,8,5,0,0,5,0,3,4,13,15,45.1,0,0,36.0,1,1,1,1,14398,8492,10287,7452,8528,13510,8528,2225,2428,6688,932,6016,3013,2536,16371,11345,58,1,15598,3224,7287,1974,1520,2165,41,2949,,21:28,
6854,6854,2007-08,101142,Ronny Turiaf,Ronny,1610612747,LAL,Los Angeles Lakers,20700895,2008-03-04T00:00:00,LAL @ SAC,W,7.8,0,2,0.0,0,0,0.0,0,0,0.0,0,2,2,1,1,0,0,1,0,1,0,-3,2.9,0,0,3.0,1,1,1,1,21807,21088,20286,21088,8528,13510,8528,13965,14875,13965,13428,12053,15019,11590,9079,11345,7394,16466,1,12461,21810,14768,22427,2165,41,21968,,7:48,
