,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
5774,5774,2007-08,200826,J.J. Barea,J.J.,1610612742,DAL,Dallas Mavericks,20700944,2008-03-10T00:00:00,DAL vs. NYK,W,14.883333333333333,1,5,0.2,0,2,0.0,0,0,0.0,0,2,2,2,1,1,0,1,1,1,2,15,9.4,0,0,8.0,1,1,1,1,18513,17475,15105,19846,8528,7335,8528,13965,14875,13965,13428,12053,15019,7845,9079,4416,7394,16466,4269,12461,19306,1974,18176,2165,41,18551,,14:53,
6068,6068,2007-08,200826,J.J. Barea,J.J.,1610612742,DAL,Dallas Mavericks,20700931,2008-03-08T00:00:00,DAL vs. NJN,W,9.808333333333334,2,5,0.4,1,1,1.0,0,0,0.0,0,3,3,3,0,0,0,1,0,0,5,-1,13.1,0,0,12.0,1,1,1,1,20962,14171,15105,13417,4271,10064,1,13965,14875,13965,13428,8609,11879,5356,16371,11345,7394,16466,1,18018,15717,12561,15741,2165,41,15737,,9:49,
6472,6472,2007-08,200826,J.J. Barea,J.J.,1610612742,DAL,Dallas Mavericks,20700911,2008-03-06T00:00:00,DAL vs. HOU,L,5.6,2,3,0.667,2,2,1.0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,6,7,6.5,0,0,9.0,1,12495,12495,12495,22783,14171,18621,2750,2008,7335,1,13965,14875,13965,13428,20764,21915,11590,9079,11345,7394,1,4269,18018,14235,5524,20073,2165,41,17829,,5:36,
7434,7434,2007-08,200826,J.J. Barea,J.J.,1610612742,DAL,Dallas Mavericks,20700865,2008-02-29T00:00:00,DAL vs. SAC,W,1.2283333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,0,0,0,2,0.2,0,0,1.0,1,1,1,1,24572,21088,23562,21088,8528,13510,8528,13965,14875,13965,13428,16257,18471,17168,9079,11345,7394,1,1,18018,21810,9444,23784,2165,41,23327,,1:14,
8039,8039,2007-08,200826,J.J. Barea,J.J.,1610612742,DAL,Dallas Mavericks,20700833,2008-02-25T00:00:00,DAL vs. CHI,W,2.65,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0.2,0,0,1.0,1,1,1,1,24074,21088,23562,21088,8528,13510,8528,13965,14875,13965,13428,16257,18471,17168,9079,11345,7394,1,1,18018,21810,11396,23784,2165,41,23327,,2:39,
8152,8152,2007-08,200826,J.J. Barea,J.J.,1610612742,DAL,Dallas Mavericks,20700828,2008-02-24T00:00:00,DAL @ MIN,W,1.8333333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,1,1,1,24375,21088,23562,21088,8528,13510,8528,13965,14875,13965,13428,20764,21915,17168,16371,11345,7394,1,1,18018,21810,11396,23880,2165,41,23937,,1:50,
8503,8503,2007-08,200826,J.J. Barea,J.J.,1610612742,DAL,Dallas Mavericks,20700810,2008-02-22T00:00:00,DAL @ MEM,W,2.4166666666666665,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-4,0.0,0,0,0.0,1,1,1,1,24160,21088,22016,21088,8528,13510,8528,13965,14875,13965,13428,20764,21915,17168,16371,11345,7394,1,1,18018,21810,15775,23880,2165,41,23937,,2:25,
8902,8902,2007-08,200826,J.J. Barea,J.J.,1610612742,DAL,Dallas Mavericks,20700795,2008-02-20T00:00:00,DAL @ NOH,L,4.05,0,1,0.0,0,0,0.0,2,2,1.0,0,1,1,0,1,1,0,0,0,2,2,-1,5.2,0,0,5.0,1,12495,12495,12495,23490,21088,22016,21088,8528,13510,8528,6958,8574,1,13428,16257,18471,17168,9079,4416,7394,1,1,8128,19306,12561,20888,2165,41,20601,,4:03,
9138,9138,2007-08,200826,J.J. Barea,J.J.,1610612742,DAL,Dallas Mavericks,20700779,2008-02-14T00:00:00,DAL @ PHX,L,22.5,2,7,0.286,0,3,0.0,1,3,0.333,0,3,3,0,2,0,0,2,4,2,5,-3,6.6,0,0,8.0,1,12495,12495,12495,13747,14171,11848,18019,8528,5119,8528,10796,7304,13495,13428,8609,11879,17168,4490,11345,7394,22462,20166,8128,15717,14768,19990,2165,41,18551,,22:30,
9174,9174,2007-08,200826,J.J. Barea,J.J.,1610612742,DAL,Dallas Mavericks,20700774,2008-02-13T00:00:00,DAL vs. POR,W,27.983333333333334,4,6,0.667,1,1,1.0,2,2,1.0,1,3,4,4,2,0,0,0,1,4,11,17,19.8,0,0,20.0,1,1,1,1,9983,8492,13439,2750,4271,10064,1,6958,8574,1,6965,8609,9131,3665,4490,11345,7394,1,4269,3224,8986,1449,11459,2165,41,10417,,27:59,
