,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
100,100,2007-08,2067,Eddie House,Eddie,1610612738,BOS,Boston Celtics,20701221,2008-04-16T00:00:00,BOS vs. NJN,W,16.533333333333335,4,9,0.444,2,4,0.5,0,0,0.0,0,2,2,1,2,4,0,0,1,0,10,13,23.9,0,0,23.0,1,1,1,1,17585,8492,8871,11715,2008,3429,2684,13965,14875,13965,13428,12053,15019,11590,4490,130,7394,1,4269,18018,9932,2613,9134,2165,41,8640,,16:32,
1280,1280,2007-08,2067,Eddie House,Eddie,1610612738,BOS,Boston Celtics,20701166,2008-04-09T00:00:00,BOS @ WAS,L,23.433333333333337,3,6,0.5,3,6,0.5,0,0,0.0,0,4,4,0,0,0,0,0,2,1,9,-18,13.8,0,0,16.0,1,12495,12495,12495,13125,11102,13439,7452,812,1342,2684,13965,14875,13965,13428,6016,9131,17168,16371,11345,7394,1,9907,12461,11056,23661,15290,2165,41,12943,,23:26,
1493,1493,2007-08,2067,Eddie House,Eddie,1610612738,BOS,Boston Celtics,20701157,2008-04-08T00:00:00,BOS @ MIL,W,32.10166666666667,1,8,0.125,1,6,0.167,1,1,1.0,0,2,2,2,4,0,0,0,0,2,4,-7,5.4,0,0,9.0,1,1,1,1,7276,17475,10287,20893,4271,1342,8229,10796,13566,1,13428,12053,15019,7845,841,11345,7394,1,1,8128,16719,18545,20769,2165,41,17829,,32:06,
1911,1911,2007-08,2067,Eddie House,Eddie,1610612738,BOS,Boston Celtics,20701139,2008-04-05T00:00:00,BOS @ CHA,W,28.825,6,14,0.429,3,7,0.429,1,1,1.0,2,2,4,0,0,1,0,0,2,0,16,9,23.8,0,0,25.0,1,1,1,1,9479,4602,3668,12285,812,752,4883,10796,13566,1,3627,12053,9131,17168,16371,4416,7394,1,9907,18018,5146,4394,9194,2165,41,7580,,28:50,
2370,2370,2007-08,2067,Eddie House,Eddie,1610612738,BOS,Boston Celtics,20701116,2008-04-02T00:00:00,BOS vs. IND,W,21.916666666666668,1,4,0.25,1,4,0.25,0,0,0.0,1,1,2,2,2,1,0,0,2,1,3,-1,9.4,0,0,10.0,1,1,1,1,14110,17475,16816,18665,4271,3429,7146,13965,14875,13965,6965,16257,15019,7845,4490,4416,7394,1,9907,12461,18473,12561,18176,2165,41,17152,,21:55,
2479,2479,2007-08,2067,Eddie House,Eddie,1610612738,BOS,Boston Celtics,20701109,2008-04-01T00:00:00,BOS @ CHI,W,5.001666666666667,1,4,0.25,1,4,0.25,0,0,0.0,0,3,3,1,0,0,0,0,0,0,3,4,8.1,0,0,8.0,1,1,1,1,23073,17475,16816,18665,4271,3429,7146,13965,14875,13965,13428,8609,11879,11590,16371,11345,7394,1,1,18018,18473,7678,19056,2165,41,18551,,5:00,
2705,2705,2007-08,2067,Eddie House,Eddie,1610612738,BOS,Boston Celtics,20701093,2008-03-30T00:00:00,BOS vs. MIA,W,13.3,1,4,0.25,1,3,0.333,0,0,0.0,0,2,2,1,1,1,0,0,1,0,3,6,8.9,0,0,9.0,1,1,1,1,19354,17475,16816,18665,4271,5119,5654,13965,14875,13965,13428,12053,15019,11590,9079,4416,7394,1,4269,18018,18473,6153,18510,2165,41,17829,,13:18,
3160,3160,2007-08,2067,Eddie House,Eddie,1610612738,BOS,Boston Celtics,20701076,2008-03-28T00:00:00,BOS vs. NOH,W,14.888333333333334,3,8,0.375,2,7,0.286,0,0,0.0,0,0,0,1,1,0,0,0,2,0,8,-9,8.5,0,0,11.0,1,1,1,1,18511,11102,10287,14700,2008,752,6981,13965,14875,13965,13428,20764,21915,11590,9079,11345,7394,1,9907,18018,11963,19982,18796,2165,41,16434,,14:53,
3322,3322,2007-08,2067,Eddie House,Eddie,1610612738,BOS,Boston Celtics,20701063,2008-03-26T00:00:00,BOS vs. PHX,W,12.768333333333333,2,4,0.5,2,3,0.667,0,0,0.0,0,0,0,1,0,1,0,0,1,0,6,13,10.5,0,0,11.0,1,1,1,1,19615,14171,16816,7452,2008,5119,1540,13965,14875,13965,13428,20764,21915,11590,16371,4416,7394,1,4269,18018,14235,2613,17505,2165,41,16434,,12:46,
3745,3745,2007-08,2067,Eddie House,Eddie,1610612738,BOS,Boston Celtics,20701044,2008-03-24T00:00:00,BOS vs. PHI,L,18.216666666666665,4,9,0.444,3,5,0.6,0,0,0.0,0,1,1,1,1,1,0,0,3,0,11,-8,15.7,0,0,18.0,1,12495,12495,12495,16536,8492,8871,11715,812,2216,2239,13965,14875,13965,13428,16257,18471,11590,9079,4416,7394,1,15598,18018,8986,19269,13996,2165,41,11663,,18:13,
