,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
289,289,2018-19,202695,Kawhi Leonard,Kawhi,1610612761,TOR,Toronto Raptors,21801214,2019-04-09T00:00:00,TOR @ MIN,W,23.85,8,14,0.571,4,7,0.571,0,0,0.0,0,6,6,1,1,1,1,1,0,0,20,10,33.7,0,0,35.0,1,1,1,1,12855,2320,3907,6274,725,2023,3467,14182,15041,14182,13019,3258,5530,13432,9005,4548,2599,17177,1,18923,3226,4390,4900,2359,128,3642,1,23:51,
538,538,2018-19,202695,Kawhi Leonard,Kawhi,1610612761,TOR,Toronto Raptors,21801195,2019-04-07T00:00:00,TOR vs. MIA,W,38.0,7,19,0.368,3,8,0.375,5,7,0.714,0,4,4,4,1,1,0,0,2,6,22,7,34.8,0,0,35.0,1,1,1,1,1149,3482,1250,16586,1715,1278,8156,1748,1420,9308,13019,6983,9946,4179,9005,4548,8286,1,11136,1031,2389,6164,4448,2359,128,3642,1,38:00,
1030,1030,2018-19,202695,Kawhi Leonard,Kawhi,1610612761,TOR,Toronto Raptors,21801180,2019-04-05T00:00:00,TOR @ CHA,L,31.7,12,18,0.667,1,5,0.2,4,7,0.571,0,6,6,4,1,0,0,0,1,5,29,0,41.2,0,0,40.0,1,13078,13078,13078,5752,331,1610,3022,7527,4781,12397,2731,1420,10857,13019,3258,5530,4179,9005,12169,8286,1,4829,1764,778,12091,2502,2359,128,2286,1,31:42,
1182,1182,2018-19,202695,Kawhi Leonard,Kawhi,1610612761,TOR,Toronto Raptors,21801169,2019-04-03T00:00:00,TOR @ BKN,W,34.13333333333333,11,25,0.44,0,4,0.0,4,4,1.0,2,7,9,3,1,0,0,1,1,7,26,9,40.3,0,0,38.0,1,1,1,1,3781,577,215,13268,13697,6843,13697,2731,4084,1,3049,2211,2348,6208,9005,12169,8286,17177,4829,591,1289,4931,2739,2359,128,2761,1,34:08,
1584,1584,2018-19,202695,Kawhi Leonard,Kawhi,1610612761,TOR,Toronto Raptors,21801156,2019-04-01T00:00:00,TOR vs. ORL,W,27.066666666666663,5,12,0.417,1,3,0.333,4,4,1.0,2,5,7,5,0,1,0,2,1,4,15,19,33.9,0,0,30.0,1,1,1,1,9930,6938,5764,14305,7527,9513,8453,2731,4084,1,3049,4837,4152,2819,16665,4548,8286,23649,4829,2953,6333,1238,4823,2359,128,5743,1,27:04,
2511,2511,2018-19,202695,Kawhi Leonard,Kawhi,1610612761,TOR,Toronto Raptors,21801110,2019-03-26T00:00:00,TOR vs. CHI,W,22.116666666666667,4,10,0.4,0,2,0.0,6,6,1.0,1,3,4,5,0,6,0,1,0,5,14,14,44.3,0,0,35.0,1,1,1,1,14405,9407,8165,14646,13697,12673,13697,1138,1976,1,6309,9906,9946,2819,16665,3,8286,17177,1,1764,7186,2659,1925,2359,128,3642,1,22:07,
2875,2875,2018-19,202695,Kawhi Leonard,Kawhi,1610612761,TOR,Toronto Raptors,21801098,2019-03-24T00:00:00,TOR vs. CHA,L,33.65,10,18,0.556,2,6,0.333,6,6,1.0,1,8,9,3,2,0,2,2,1,6,28,10,47.3,0,0,46.0,1,13078,13078,13078,4170,942,1610,7016,3785,3157,8453,1138,1976,1,6309,1440,2348,6208,4320,12169,862,23649,4829,1031,916,4390,1418,2359,128,1211,1,33:39,
3095,3095,2018-19,202695,Kawhi Leonard,Kawhi,1610612761,TOR,Toronto Raptors,21801083,2019-03-22T00:00:00,TOR vs. OKC,L,35.61666666666667,12,23,0.522,4,5,0.8,9,10,0.9,2,4,6,4,8,2,0,2,5,10,37,12,48.2,0,0,55.0,1,13078,13078,13078,2641,331,416,8305,725,4781,1515,328,444,6788,3049,6983,5530,4179,26,1473,8286,23649,24518,83,182,3481,1276,2359,128,428,1,35:37,
3467,3467,2018-19,202695,Kawhi Leonard,Kawhi,1610612761,TOR,Toronto Raptors,21801072,2019-03-20T00:00:00,TOR @ OKC,W,42.083333333333336,8,19,0.421,2,6,0.333,4,5,0.8,3,7,10,6,3,2,0,0,3,7,22,9,46.0,1,0,44.0,1,1,1,1,210,2320,1250,14249,3785,3157,8453,2731,3085,7683,1530,2211,1683,1912,1915,1473,8286,1,17131,591,2389,4931,1627,1,128,1537,1,42:05,
3867,3867,2018-19,202695,Kawhi Leonard,Kawhi,1610612761,TOR,Toronto Raptors,21801044,2019-03-17T00:00:00,TOR @ DET,L,36.416666666666664,11,21,0.524,5,8,0.625,6,8,0.75,4,6,10,2,1,1,1,0,2,7,33,11,53.0,1,0,54.0,1,13078,13078,13078,2085,577,732,8275,299,1278,2891,1138,942,8227,771,3258,1683,9102,9005,4548,2599,1,11136,591,370,3898,770,1,128,478,2,36:25,
4336,4336,2018-19,202695,Kawhi Leonard,Kawhi,1610612761,TOR,Toronto Raptors,21801023,2019-03-14T00:00:00,TOR vs. LAL,W,32.45,8,20,0.4,5,8,0.625,4,6,0.667,0,8,8,4,4,2,0,1,1,5,25,17,42.6,0,0,46.0,1,1,1,1,5122,2320,979,14646,299,1278,2891,2731,1976,9511,13019,1440,3077,4179,823,1473,8286,17177,4829,1764,1495,1710,2220,2359,128,1211,1,32:27,
4738,4738,2018-19,202695,Kawhi Leonard,Kawhi,1610612761,TOR,Toronto Raptors,21801001,2019-03-11T00:00:00,TOR @ CLE,L,30.576666666666668,11,19,0.579,3,8,0.375,0,3,0.0,0,9,9,2,2,1,0,0,1,3,25,-8,39.8,0,0,41.0,1,13078,13078,13078,6756,577,1250,6222,1715,1278,8156,14182,6549,14182,13019,970,2348,9102,4320,4548,8286,1,4829,4876,1495,19777,2872,2359,128,2067,1,30:35,
5338,5338,2018-19,202695,Kawhi Leonard,Kawhi,1610612761,TOR,Toronto Raptors,21800983,2019-03-08T00:00:00,TOR @ NOP,W,27.283333333333335,14,20,0.7,1,5,0.2,2,3,0.667,0,1,1,2,2,2,0,0,1,4,31,15,39.2,0,0,39.0,1,1,1,1,9736,114,979,2794,7527,4781,12397,6436,6549,9511,13019,18138,20002,9102,4320,1473,8286,1,4829,2953,539,2307,3035,2359,128,2507,1,27:17,
5624,5624,2018-19,202695,Kawhi Leonard,Kawhi,1610612761,TOR,Toronto Raptors,21800961,2019-03-05T00:00:00,TOR vs. HOU,L,35.833333333333336,10,22,0.455,1,4,0.25,5,5,1.0,2,4,6,1,1,1,0,1,0,7,26,10,36.7,0,0,36.0,1,13078,13078,13078,2481,942,572,12408,7527,6843,11030,1748,3085,1,3049,6983,5530,13432,9005,4548,8286,17177,1,591,1289,4390,3783,2359,128,3333,1,35:50,
6296,6296,2018-19,202695,Kawhi Leonard,Kawhi,1610612761,TOR,Toronto Raptors,21800930,2019-03-01T00:00:00,TOR vs. POR,W,34.416666666666664,14,22,0.636,2,4,0.5,8,8,1.0,0,3,3,5,2,3,0,2,1,7,38,14,56.1,0,0,54.0,1,1,1,1,3550,114,572,4374,3785,6843,3790,463,942,1,13019,9906,12926,2819,4320,438,8286,23649,4829,591,157,2659,537,2359,128,478,1,34:25,
6773,6773,2018-19,202695,Kawhi Leonard,Kawhi,1610612761,TOR,Toronto Raptors,21800909,2019-02-26T00:00:00,TOR vs. BOS,W,25.75,9,15,0.6,1,3,0.333,2,3,0.667,0,6,6,4,1,1,0,0,0,5,21,12,36.2,0,0,34.0,1,1,1,1,11133,1509,3138,5112,7527,9513,8453,6436,6549,9511,13019,3258,5530,4179,9005,4548,8286,1,1,1764,2789,3481,3926,2359,128,4020,1,25:45,
7350,7350,2018-19,202695,Kawhi Leonard,Kawhi,1610612761,TOR,Toronto Raptors,21800876,2019-02-22T00:00:00,TOR vs. SAS,W,34.766666666666666,8,23,0.348,0,4,0.0,9,10,0.9,3,3,6,2,1,2,1,2,2,7,25,8,43.2,0,0,39.0,1,1,1,1,3268,2320,416,17109,13697,6843,13697,328,444,6788,1530,9906,5530,9102,9005,1473,2599,23649,11136,591,1495,5515,2095,2359,128,2507,1,34:46,
8073,8073,2018-19,202695,Kawhi Leonard,Kawhi,1610612761,TOR,Toronto Raptors,21800842,2019-02-11T00:00:00,TOR vs. BKN,W,34.19833333333333,10,20,0.5,1,5,0.2,9,9,1.0,1,1,2,8,3,1,0,0,2,7,30,-7,44.4,0,0,43.0,1,1,1,1,3733,942,979,8362,7527,4781,12397,328,670,1,6309,18138,16329,847,1915,4548,8286,1,11136,591,649,18945,1904,2359,128,1713,1,34:12,
8403,8403,2018-19,202695,Kawhi Leonard,Kawhi,1610612761,TOR,Toronto Raptors,21800828,2019-02-09T00:00:00,TOR @ NYK,W,31.75,4,15,0.267,1,5,0.2,2,3,0.667,0,5,5,6,2,1,0,0,1,2,11,2,27.0,0,0,25.0,1,1,1,1,5709,9407,3138,20132,7527,4781,12397,6436,6549,9511,13019,4837,7497,1912,4320,4548,8286,1,4829,7971,10094,10185,8135,2359,128,8444,1,31:45,
9125,9125,2018-19,202695,Kawhi Leonard,Kawhi,1610612761,TOR,Toronto Raptors,21800800,2019-02-05T00:00:00,TOR @ PHI,W,34.96666666666667,3,11,0.273,2,7,0.286,16,17,0.941,2,5,7,3,3,3,0,0,1,10,24,2,42.9,0,0,42.0,1,1,1,1,3123,12305,6910,19983,3785,2023,10658,19,34,6699,3049,4837,4152,6208,1915,438,8286,1,4829,83,1758,10185,2156,2359,128,1898,1,34:58,
9330,9330,2018-19,202695,Kawhi Leonard,Kawhi,1610612761,TOR,Toronto Raptors,21800789,2019-02-03T00:00:00,TOR vs. LAC,W,26.35,6,12,0.5,3,5,0.6,3,3,1.0,1,4,5,2,2,0,0,0,1,3,18,8,25.0,0,0,28.0,1,1,1,1,10593,4937,5764,8362,1715,4781,2996,4391,6549,1,6309,6983,7497,9102,4320,12169,8286,1,4829,4876,4316,5515,9309,2359,128,6809,1,26:21,
9761,9761,2018-19,202695,Kawhi Leonard,Kawhi,1610612761,TOR,Toronto Raptors,21800766,2019-01-31T00:00:00,TOR vs. MIL,L,35.06666666666667,7,20,0.35,0,2,0.0,2,3,0.667,2,6,8,2,1,3,0,4,2,2,16,-8,36.6,0,0,32.0,1,13078,13078,13078,3044,3482,979,17089,13697,12673,13697,6436,6549,9511,3049,3258,3077,9102,9005,438,8286,25957,11136,7971,5582,19777,3815,2359,128,4793,1,35:04,
10296,10296,2018-19,202695,Kawhi Leonard,Kawhi,1610612761,TOR,Toronto Raptors,21800739,2019-01-27T00:00:00,TOR @ DAL,W,34.8,10,23,0.435,3,8,0.375,10,11,0.909,1,9,10,3,0,0,0,0,1,7,33,0,49.5,1,0,49.0,1,1,1,1,3245,942,416,13413,1715,1278,8156,214,325,6760,6309,970,1683,6208,16665,12169,8286,1,4829,591,370,12091,1121,1,128,861,1,34:48,
10754,10754,2018-19,202695,Kawhi Leonard,Kawhi,1610612761,TOR,Toronto Raptors,21800724,2019-01-25T00:00:00,TOR @ HOU,L,38.81666666666667,11,19,0.579,3,6,0.5,7,7,1.0,1,6,7,5,6,2,0,1,2,8,32,5,47.9,0,0,51.0,1,13078,13078,13078,835,577,1250,6222,1715,3157,3790,745,1420,1,6309,3258,4152,2819,132,1473,8286,17177,11136,330,440,7615,1319,2359,128,680,1,38:49,
11960,11960,2018-19,202695,Kawhi Leonard,Kawhi,1610612761,TOR,Toronto Raptors,21800658,2019-01-16T00:00:00,TOR @ BOS,L,36.43333333333333,10,19,0.526,2,8,0.25,11,11,1.0,0,4,4,2,1,4,0,1,0,10,33,-3,51.8,0,0,49.0,1,13078,13078,13078,2074,942,1250,8216,3785,1278,11030,138,325,1,13019,6983,9946,9102,9005,129,8286,17177,1,83,370,15279,861,2359,128,861,1,36:26,
12489,12489,2018-19,202695,Kawhi Leonard,Kawhi,1610612761,TOR,Toronto Raptors,21800639,2019-01-13T00:00:00,TOR @ WAS,W,44.983333333333334,15,29,0.517,3,6,0.5,8,9,0.889,6,5,11,5,3,3,2,4,3,8,41,-1,73.7,1,0,70.0,1,1,1,1,60,67,76,8350,1715,3157,3790,463,670,6828,202,4837,1212,2819,1915,438,862,25957,17131,330,93,13203,63,1,128,64,1,44:59,
12696,12696,2018-19,202695,Kawhi Leonard,Kawhi,1610612761,TOR,Toronto Raptors,21800624,2019-01-11T00:00:00,TOR vs. BKN,W,26.766666666666666,9,18,0.5,2,5,0.4,0,1,0.0,4,7,11,4,2,1,0,1,1,2,20,24,40.2,1,0,39.0,1,1,1,1,10197,1509,1610,8362,3785,4781,7351,14182,13450,14182,771,2211,1212,4179,4320,4548,8286,17177,4829,7971,3226,488,2763,1,128,2507,1,26:46,
13200,13200,2018-19,202695,Kawhi Leonard,Kawhi,1610612761,TOR,Toronto Raptors,21800602,2019-01-08T00:00:00,TOR vs. ATL,W,34.95,11,18,0.611,3,6,0.5,6,7,0.857,1,3,4,6,1,6,1,1,2,7,31,10,64.8,0,0,58.0,1,1,1,1,3137,577,1610,5063,1715,3157,3790,1138,1420,7048,6309,9906,9946,1912,9005,3,2599,17177,11136,591,539,4390,165,2359,128,284,1,34:57,
13828,13828,2018-19,202695,Kawhi Leonard,Kawhi,1610612761,TOR,Toronto Raptors,21800580,2019-01-05T00:00:00,TOR @ MIL,W,38.016666666666666,8,16,0.5,2,3,0.667,12,15,0.8,0,7,7,6,2,5,0,1,1,10,30,21,60.4,0,0,55.0,1,1,1,1,1141,2320,2465,8362,3785,9513,1965,96,72,7683,13019,2211,4152,1912,4320,25,8286,17177,4829,83,649,878,317,2359,128,428,1,38:01,
