,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
2822,2822,2018-19,203503,Tony Snell,Tony,1610612749,MIL,Milwaukee Bucks,21801096,2019-03-24T00:00:00,MIL vs. CLE,W,18.166666666666668,4,6,0.667,2,4,0.5,2,2,1.0,0,3,3,0,0,1,0,0,0,1,12,11,18.6,0,0,19.0,1,1,1,1,17671,9407,14888,3022,3785,6843,3790,6436,8097,1,13019,9906,12926,19301,16665,4548,8286,1,1,12643,9014,3898,13599,2359,128,12470,1,18:10,
3109,3109,2018-19,203503,Tony Snell,Tony,1610612749,MIL,Milwaukee Bucks,21801085,2019-03-22T00:00:00,MIL vs. MIA,W,22.461666666666662,3,5,0.6,2,3,0.667,2,2,1.0,1,3,4,2,1,1,1,0,4,1,10,6,22.8,0,0,22.0,1,1,1,1,14108,12305,16739,5112,3785,9513,1965,6436,8097,1,6309,9906,9946,9102,9005,4548,2599,1,21788,12643,11141,6873,10703,2359,128,10384,1,22:28,
3350,3350,2018-19,203503,Tony Snell,Tony,1610612749,MIL,Milwaukee Bucks,21801065,2019-03-20T00:00:00,MIL @ CLE,L,27.65,3,11,0.273,2,6,0.333,0,0,0.0,1,7,8,1,1,0,2,1,3,0,8,1,24.1,0,0,23.0,1,13078,13078,13078,9401,12305,6910,19983,3785,3157,8453,14182,15041,14182,6309,2211,3077,13432,9005,12169,862,17177,17131,18923,13441,11129,9872,2359,128,9703,1,27:39,
3574,3574,2018-19,203503,Tony Snell,Tony,1610612749,MIL,Milwaukee Bucks,21801061,2019-03-19T00:00:00,MIL vs. LAL,W,14.961666666666666,0,3,0.0,0,2,0.0,0,0,0.0,1,3,4,2,0,0,0,1,5,0,0,-7,7.8,0,0,6.0,1,1,1,1,20000,22860,20488,22860,13697,12673,13697,14182,15041,14182,6309,9906,9946,9102,16665,12169,8286,17177,24518,18923,23456,18945,21188,2359,128,21890,1,14:58,
3917,3917,2018-19,203503,Tony Snell,Tony,1610612749,MIL,Milwaukee Bucks,21801043,2019-03-17T00:00:00,MIL vs. PHI,L,8.25,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,13078,13078,13078,23158,22860,23689,22860,13697,16257,13697,14182,15041,14182,13019,22618,23475,19301,16665,12169,8286,1,1,18923,23456,12091,25271,2359,128,25304,2,8:15,
4199,4199,2018-19,203503,Tony Snell,Tony,1610612749,MIL,Milwaukee Bucks,21801029,2019-03-15T00:00:00,MIL @ MIA,W,11.016666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,1,0,0,0,0,3,0,0,4,5.1,0,0,4.0,1,1,1,1,22197,22860,25092,22860,13697,20119,13697,14182,15041,14182,13019,9906,12926,13432,16665,12169,8286,1,17131,18923,23456,8431,22832,2359,128,23088,2,11:01,
4667,4667,2018-19,203503,Tony Snell,Tony,1610612749,MIL,Milwaukee Bucks,21801010,2019-03-12T00:00:00,MIL @ NOP,W,26.916666666666668,4,8,0.5,1,3,0.333,0,1,0.0,0,4,4,2,0,1,1,1,0,0,9,8,22.8,0,0,20.0,1,1,1,1,10062,9407,11313,8362,7527,9513,8453,14182,13450,14182,13019,6983,9946,9102,16665,4548,2599,17177,1,18923,12338,5515,10703,2359,128,11770,1,26:55,
4929,4929,2018-19,203503,Tony Snell,Tony,1610612749,MIL,Milwaukee Bucks,21800999,2019-03-10T00:00:00,MIL @ SAS,L,12.466666666666669,2,4,0.5,2,3,0.667,0,0,0.0,0,0,0,0,0,0,0,0,1,0,6,-9,6.0,0,0,8.0,1,13078,13078,13078,21490,15736,18618,8362,3785,9513,1965,14182,15041,14182,13019,22618,23475,19301,16665,12169,8286,1,4829,18923,16101,20502,22270,2359,128,20579,1,12:28,
5172,5172,2018-19,203503,Tony Snell,Tony,1610612749,MIL,Milwaukee Bucks,21800990,2019-03-09T00:00:00,MIL vs. CHA,W,20.65,2,7,0.286,0,2,0.0,0,0,0.0,1,2,3,2,1,0,0,0,0,0,4,-4,9.6,0,0,9.0,1,1,1,1,15640,15736,13029,19497,13697,12673,13697,14182,15041,14182,6309,13681,12926,9102,9005,12169,8286,1,1,18923,18802,16234,20023,2359,128,19895,1,20:39,
5375,5375,2018-19,203503,Tony Snell,Tony,1610612749,MIL,Milwaukee Bucks,21800975,2019-03-07T00:00:00,MIL vs. IND,W,18.55,4,7,0.571,1,2,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0,9,4,10.2,0,0,11.0,1,1,1,1,17366,9407,13029,6274,7527,12673,3790,14182,15041,14182,13019,18138,20002,19301,16665,12169,8286,1,1,18923,12338,8431,19608,2359,128,18444,1,18:33,
5804,5804,2018-19,203503,Tony Snell,Tony,1610612749,MIL,Milwaukee Bucks,21800955,2019-03-04T00:00:00,MIL @ PHX,L,20.183333333333337,4,5,0.8,2,2,1.0,0,0,0.0,1,1,2,0,1,0,0,0,0,0,10,-2,11.4,0,0,14.0,1,13078,13078,13078,16014,9407,16739,1450,3785,12673,1,14182,15041,14182,6309,18138,16329,19301,9005,12169,8286,1,1,18923,11141,14203,18807,2359,128,16193,1,20:11,
6234,6234,2018-19,203503,Tony Snell,Tony,1610612749,MIL,Milwaukee Bucks,21800943,2019-03-02T00:00:00,MIL @ UTA,L,27.293333333333333,2,5,0.4,2,4,0.5,0,0,0.0,1,0,1,1,0,0,0,0,2,0,6,-30,8.7,0,0,10.0,1,13078,13078,13078,9733,15736,16739,14646,3785,6843,3790,14182,15041,14182,6309,22618,20002,13432,16665,12169,8286,1,11136,18923,16101,26003,20614,2359,128,19162,1,27:18,
6244,6244,2018-19,203503,Tony Snell,Tony,1610612749,MIL,Milwaukee Bucks,21800934,2019-03-01T00:00:00,MIL @ LAL,W,22.01,1,5,0.2,0,4,0.0,0,0,0.0,1,3,4,2,0,1,0,0,1,0,2,1,12.8,0,0,10.0,1,1,1,1,14518,19280,16739,21508,13697,6843,13697,14182,15041,14182,6309,9906,9946,9102,16665,4548,8286,1,4829,18923,21391,11129,17801,2359,128,19162,1,22:01,
6730,6730,2018-19,203503,Tony Snell,Tony,1610612749,MIL,Milwaukee Bucks,21800920,2019-02-27T00:00:00,MIL @ SAC,W,20.65,3,5,0.6,1,2,0.5,0,0,0.0,0,1,1,1,0,0,0,0,3,0,7,-2,9.7,0,0,10.0,1,1,1,1,15640,12305,16739,5112,7527,12673,3790,14182,15041,14182,13019,18138,20002,13432,16665,12169,8286,1,17131,18923,14879,14203,19950,2359,128,19162,1,20:39,
6922,6922,2018-19,203503,Tony Snell,Tony,1610612749,MIL,Milwaukee Bucks,21800902,2019-02-25T00:00:00,MIL @ CHI,W,22.616666666666667,2,6,0.333,0,3,0.0,0,0,0.0,0,4,4,3,0,1,1,0,2,0,4,8,19.3,0,0,15.0,1,1,1,1,13978,15736,14888,17130,13697,9513,13697,14182,15041,14182,13019,6983,9946,6208,16665,4548,2599,1,11136,18923,18802,5515,13140,2359,128,15448,1,22:37,
7256,7256,2018-19,203503,Tony Snell,Tony,1610612749,MIL,Milwaukee Bucks,21800891,2019-02-23T00:00:00,MIL vs. MIN,W,9.393333333333333,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,0,0,-9,1.2,0,0,1.0,1,1,1,1,22772,22860,23689,22860,13697,20119,13697,14182,15041,14182,13019,18138,20002,19301,16665,12169,8286,1,11136,18923,23456,20502,24821,2359,128,24783,1,9:24,
