,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
191,191,2018-19,203967,Dario Saric,Dario,1610612750,MIN,Minnesota Timberwolves,21801228,2019-04-10T00:00:00,MIN @ DEN,L,29.255,4,13,0.308,0,5,0.0,3,3,1.0,1,6,7,3,1,0,0,1,3,2,11,-1,22.9,0,0,21.0,1,13078,13078,13078,7964,9407,4771,19090,13697,4781,13697,4391,6549,1,6309,3258,4152,6208,9005,12169,8286,17177,17131,7971,10094,13203,10612,2359,128,11052,1,29:15,
236,236,2018-19,203967,Dario Saric,Dario,1610612750,MIN,Minnesota Timberwolves,21801214,2019-04-09T00:00:00,MIN vs. TOR,L,24.25,5,12,0.417,2,6,0.333,3,3,1.0,2,7,9,0,1,0,0,0,2,3,15,-15,24.8,0,0,26.0,1,13078,13078,13078,12518,6938,5764,14305,3785,3157,8453,4391,6549,1,3049,2211,2348,19301,9005,12169,8286,1,11136,4876,6333,23762,9427,2359,128,7882,1,24:15,
585,585,2018-19,203967,Dario Saric,Dario,1610612750,MIN,Minnesota Timberwolves,21801197,2019-04-07T00:00:00,MIN vs. OKC,L,32.43333333333333,9,15,0.6,5,9,0.556,0,0,0.0,1,2,3,1,1,0,1,1,3,0,23,6,30.1,0,0,34.0,1,13078,13078,13078,5137,1509,3138,5112,299,781,3685,14182,15041,14182,6309,13681,12926,13432,9005,12169,2599,17177,17131,18923,2060,6873,6542,2359,128,4020,1,32:26,
1021,1021,2018-19,203967,Dario Saric,Dario,1610612750,MIN,Minnesota Timberwolves,21801185,2019-04-05T00:00:00,MIN vs. MIA,W,28.788333333333338,6,10,0.6,2,4,0.5,5,5,1.0,1,6,7,5,1,0,0,1,1,3,19,9,33.9,0,0,33.0,1,1,1,1,8400,4937,8165,5112,3785,6843,3790,1748,3085,1,6309,3258,4152,2819,9005,12169,8286,17177,4829,4876,3763,4931,4823,2359,128,4410,1,28:47,
1348,1348,2018-19,203967,Dario Saric,Dario,1610612750,MIN,Minnesota Timberwolves,21801172,2019-04-03T00:00:00,MIN @ DAL,W,29.9,5,14,0.357,2,8,0.25,2,2,1.0,2,3,5,3,0,1,0,1,4,3,14,-4,27.5,0,0,26.0,1,1,1,1,7348,6938,3907,16880,3785,1278,11030,6436,8097,1,3049,9906,7497,6208,16665,4548,8286,17177,21788,4876,7186,16234,7888,2359,128,7882,1,29:54,
1568,1568,2018-19,203967,Dario Saric,Dario,1610612750,MIN,Minnesota Timberwolves,21801157,2019-04-01T00:00:00,MIN vs. POR,L,28.166666666666668,5,8,0.625,2,4,0.5,1,1,1.0,1,1,2,2,0,0,0,1,2,1,13,0,18.4,0,0,19.0,1,13078,13078,13078,8948,6938,11313,4564,3785,6843,3790,10713,13450,1,6309,18138,16329,9102,16665,12169,8286,17177,11136,12643,8060,12091,13733,2359,128,12470,1,28:10,
1836,1836,2018-19,203967,Dario Saric,Dario,1610612750,MIN,Minnesota Timberwolves,21801143,2019-03-30T00:00:00,MIN vs. PHI,L,25.1,1,6,0.167,0,1,0.0,2,2,1.0,0,4,4,1,1,2,0,0,2,1,4,-4,15.3,0,0,13.0,1,13078,13078,13078,11731,19280,14888,22155,13697,16257,13697,6436,8097,1,13019,6983,9946,13432,9005,1473,8286,1,11136,12643,18802,16234,16009,2359,128,16912,1,25:06,
1989,1989,2018-19,203967,Dario Saric,Dario,1610612750,MIN,Minnesota Timberwolves,21801132,2019-03-29T00:00:00,MIN vs. GSW,W,23.183333333333337,4,9,0.444,1,4,0.25,1,1,1.0,1,6,7,0,0,0,0,0,2,1,10,-8,18.4,0,0,18.0,1,1,1,1,13482,9407,9647,12796,7527,6843,11030,10713,13450,1,6309,3258,4152,19301,16665,12169,8286,1,11136,12643,11141,19777,13733,2359,128,13225,1,23:11,
2524,2524,2018-19,203967,Dario Saric,Dario,1610612750,MIN,Minnesota Timberwolves,21801112,2019-03-26T00:00:00,MIN vs. LAC,L,27.183333333333337,7,10,0.7,2,3,0.667,2,2,1.0,3,2,5,1,3,1,0,1,1,4,18,-9,25.5,0,0,28.0,1,13078,13078,13078,9832,3482,8165,2794,3785,9513,1965,6436,8097,1,1530,13681,7497,13432,1915,4548,8286,17177,4829,2953,4316,20502,9039,2359,128,6809,1,27:11,
2926,2926,2018-19,203967,Dario Saric,Dario,1610612750,MIN,Minnesota Timberwolves,21801091,2019-03-23T00:00:00,MIN @ MEM,W,26.133333333333333,3,9,0.333,3,6,0.5,2,2,1.0,1,3,4,3,3,1,1,1,3,2,11,16,23.3,0,0,25.0,1,1,1,1,10784,12305,9647,17130,1715,3157,3790,6436,8097,1,6309,9906,9946,6208,1915,4548,2599,17177,17131,7971,10094,1991,10396,2359,128,8444,1,26:08,
3261,3261,2018-19,203967,Dario Saric,Dario,1610612750,MIN,Minnesota Timberwolves,21801074,2019-03-21T00:00:00,MIN @ CHA,L,28.455,5,10,0.5,2,3,0.667,3,4,0.75,3,4,7,1,1,0,0,0,3,2,15,-3,23.9,0,0,25.0,1,13078,13078,13078,8715,6938,8165,8362,3785,9513,1965,4391,4084,8227,1530,6983,4152,13432,9005,12169,8286,1,17131,7971,6333,15279,10025,2359,128,8444,1,28:27,
3620,3620,2018-19,203967,Dario Saric,Dario,1610612750,MIN,Minnesota Timberwolves,21801062,2019-03-19T00:00:00,MIN vs. GSW,L,27.851666666666667,3,10,0.3,0,3,0.0,7,8,0.875,2,4,6,2,1,0,0,1,2,4,13,9,22.2,0,0,21.0,1,13078,13078,13078,9224,12305,8165,19208,13697,9513,13697,745,942,6907,3049,6983,5530,9102,9005,12169,8286,17177,11136,2953,8060,4931,11140,2359,128,11052,1,27:51,
3818,3818,2018-19,203967,Dario Saric,Dario,1610612750,MIN,Minnesota Timberwolves,21801048,2019-03-17T00:00:00,MIN @ HOU,L,23.25,3,7,0.429,0,1,0.0,2,2,1.0,4,4,8,0,2,1,0,1,1,4,8,-23,18.6,0,0,18.0,1,13078,13078,13078,13413,12305,13029,13456,13697,16257,13697,6436,8097,1,771,6983,3077,19301,4320,4548,8286,17177,4829,2953,13441,25576,13599,2359,128,13225,2,23:15,
4398,4398,2018-19,203967,Dario Saric,Dario,1610612750,MIN,Minnesota Timberwolves,21801024,2019-03-14T00:00:00,MIN @ UTA,L,21.616666666666667,4,8,0.5,0,3,0.0,2,2,1.0,0,1,1,1,0,0,0,0,4,2,10,-14,12.7,0,0,12.0,1,13078,13078,13078,14832,9407,11313,8362,13697,9513,13697,6436,8097,1,13019,18138,20002,13432,16665,12169,8286,1,21788,7971,11141,23355,17862,2359,128,17675,1,21:37,
4610,4610,2018-19,203967,Dario Saric,Dario,1610612750,MIN,Minnesota Timberwolves,21801012,2019-03-12T00:00:00,MIN @ DEN,L,19.233333333333334,4,7,0.571,1,2,0.5,0,0,0.0,1,3,4,1,2,2,0,0,4,1,9,1,19.3,0,0,19.0,1,13078,13078,13078,16791,9407,13029,6274,7527,12673,3790,14182,15041,14182,6309,9906,9946,13432,4320,1473,8286,1,21788,12643,12338,11129,13140,2359,128,12470,1,19:14,
5041,5041,2018-19,203967,Dario Saric,Dario,1610612750,MIN,Minnesota Timberwolves,21800998,2019-03-10T00:00:00,MIN vs. NYK,W,21.483333333333334,5,11,0.455,1,5,0.2,0,0,0.0,1,3,4,2,2,1,0,0,4,0,11,7,19.8,0,0,20.0,1,1,1,1,14940,6938,6910,12408,7527,4781,12397,14182,15041,14182,6309,9906,9946,9102,4320,4548,8286,1,21788,18923,10094,6164,12784,2359,128,11770,1,21:29,
5150,5150,2018-19,203967,Dario Saric,Dario,1610612750,MIN,Minnesota Timberwolves,21800988,2019-03-09T00:00:00,MIN vs. WAS,W,19.216666666666665,5,10,0.5,3,5,0.6,0,0,0.0,4,2,6,3,1,1,0,2,0,0,13,-12,26.7,0,0,27.0,1,1,1,1,16808,6938,8165,8362,1715,4781,2996,14182,15041,14182,771,13681,5530,6208,9005,4548,8286,23649,1,18923,8060,22409,8322,2359,128,7336,1,19:13,
5531,5531,2018-19,203967,Dario Saric,Dario,1610612750,MIN,Minnesota Timberwolves,21800966,2019-03-06T00:00:00,MIN @ DET,L,25.15,3,7,0.429,2,3,0.667,0,0,0.0,1,6,7,1,1,0,0,1,2,1,8,-7,16.9,0,0,18.0,1,13078,13078,13078,11683,12305,13029,13456,3785,9513,1965,14182,15041,14182,6309,3258,4152,13432,9005,12169,8286,17177,11136,12643,13441,18945,14816,2359,128,13225,1,25:09,
5639,5639,2018-19,203967,Dario Saric,Dario,1610612750,MIN,Minnesota Timberwolves,21800963,2019-03-05T00:00:00,MIN vs. OKC,W,23.75,3,5,0.6,2,4,0.5,2,2,1.0,0,7,7,2,3,0,0,0,1,5,10,6,18.4,0,0,21.0,1,1,1,1,12950,12305,16739,5112,3785,6843,3790,6436,8097,1,13019,2211,4152,9102,1915,12169,8286,1,4829,1764,11141,6873,13733,2359,128,11052,1,23:45,
