GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,Unnamed: 0
22301001,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,,DND - Injury/Illness,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,10.0
22301015,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,,DND - Injury/Illness,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,10.0
22300652,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,F,,36.000000:03,117.8,116.0,116.9,117.3,0.9,-1.3,0.048,0.0,6.7,0.111,0.108,0.11,0.0,0.75,0.727,0.167,0.171,99.3,99.86,83.22,75,0.116,0.0
22300861,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,F,,28.000000:40,82.6,89.3,119.4,121.4,-36.8,-32.1,0.294,1.25,27.8,0.0,0.067,0.033,22.2,0.429,0.435,0.203,0.201,98.36,93.77,78.14,56,0.031,12.0
22300693,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,F,,31.000000:30,95.2,98.5,117.2,114.5,-22.1,-16.0,0.25,1.0,18.2,0.026,0.192,0.092,18.2,0.542,0.528,0.234,0.233,104.22,103.64,86.37,67,0.051,12.0
22300687,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,F,,30.000000:55,96.4,98.5,119.0,113.6,-22.5,-15.2,0.105,1.0,12.5,0.051,0.154,0.092,12.5,0.55,0.672,0.182,0.188,101.26,102.47,85.39,66,0.13,12.0
22300537,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,F,,26.000000:32,112.5,113.0,127.9,130.2,-15.4,-17.2,0.063,1.0,12.5,0.067,0.05,0.06,12.5,0.5,0.5,0.115,0.114,97.87,96.78,80.65,54,0.025,15.0
22300913,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,F,,36.000000:49,100.8,100.0,101.6,110.3,-0.7,-10.3,0.333,1.0,27.3,0.0,0.125,0.066,27.3,0.688,0.717,0.205,0.209,92.1,88.66,73.88,68,0.096,12.0
22300078,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,28.0
22300722,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,F,,34.000000:50,119.2,122.9,130.1,129.6,-10.9,-6.7,0.2,1.25,17.9,0.032,0.074,0.052,14.3,0.441,0.506,0.28,0.287,98.44,97.15,80.96,70,0.047,1.0
22300044,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,,,13.000000:43,91.6,85.7,97.3,103.4,-5.7,-17.7,0.111,0.0,33.3,0.0,0.385,0.185,0.0,0.75,0.75,0.065,0.068,99.8,99.73,83.11,28,0.105,20.0
22300332,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,F,,30.000000:19,86.4,92.2,109.1,106.5,-22.7,-14.3,0.167,1.0,21.4,0.026,0.206,0.111,21.4,0.688,0.688,0.141,0.144,101.94,99.76,83.13,64,0.153,12.0
22301206,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,,,24.000000:46,124.2,128.0,93.6,92.2,30.6,35.8,0.04,0.0,33.3,0.0,0.16,0.085,0.0,0.75,0.75,0.035,0.035,98.57,97.87,81.56,50,0.078,7.0
22300125,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,,,16.000000:06,124.4,129.7,107.5,108.3,16.9,21.4,0.214,3.0,25.0,0.0,0.125,0.054,8.3,0.5,0.704,0.205,0.206,111.62,108.82,90.68,37,0.164,10.0
22300737,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,F,,37.000000:19,107.6,113.2,126.1,123.4,-18.5,-10.2,0.286,8.0,42.1,0.0,0.379,0.151,5.3,0.6,0.623,0.128,0.126,99.88,98.39,81.99,76,0.167,14.0
22300355,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,F,,23.000000:08,73.9,75.0,125.4,127.5,-51.5,-52.5,0.091,1.0,11.1,0.059,0.12,0.085,11.1,0.357,0.357,0.136,0.139,108.52,106.86,89.05,52,0.01,0.0
22300989,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,,DND - Injury/Illness,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,10.0
22300751,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,F,,36.000000:47,108.5,110.4,121.8,119.0,-13.2,-8.6,0.276,2.67,33.3,0.0,0.083,0.031,12.5,0.538,0.538,0.188,0.188,101.47,101.79,84.82,77,0.067,0.0
22300790,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,F,,34.000000:06,116.1,113.9,97.7,100.0,18.5,13.9,0.28,3.5,33.3,0.03,0.289,0.169,9.5,0.636,0.705,0.179,0.183,101.57,101.35,84.46,72,0.184,14.0
22300425,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,F,,29.000000:47,104.6,106.6,145.7,144.3,-41.1,-37.7,0.091,0.0,20.0,0.108,0.318,0.186,0.0,0.214,0.317,0.113,0.112,98.76,98.31,81.93,61,0.046,0.0
22301075,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,,DND - Injury/Illness,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,10.0
22300544,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,F,,35.000000:42,99.4,94.7,100.5,101.3,-1.1,-6.6,0.333,2.0,27.6,0.081,0.147,0.113,13.8,0.423,0.515,0.247,0.258,99.5,101.51,84.59,76,0.13,14.0
22300597,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,F,,29.000000:53,102.5,101.6,112.0,112.9,-9.4,-11.3,0.105,1.0,14.3,0.0,0.156,0.085,14.3,0.722,0.709,0.182,0.186,101.13,101.19,84.33,64,0.089,0.0
22300144,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,12.0
22300179,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,11.0
22300582,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,F,,34.000000:37,111.7,116.2,120.0,126.1,-8.3,-9.9,0.192,2.5,31.3,0.059,0.179,0.113,12.5,0.5,0.563,0.143,0.145,99.28,94.98,79.15,68,0.098,0.0
22300972,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,,DND - Injury/Illness,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,24.0
22300231,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,,,4.000000:15,126.0,118.2,101.2,100.0,24.8,18.2,0.0,0.0,0.0,0.0,0.25,0.083,0.0,0.0,0.0,0.071,0.075,114.07,118.59,98.82,11,0.0,11.0
22300609,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,F,,35.000000:00,107.1,109.9,106.6,105.8,0.5,4.1,0.042,0.5,6.7,0.075,0.259,0.149,13.3,0.727,0.731,0.161,0.161,96.89,95.98,79.98,71,0.144,0.0
22300621,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,F,,32.000000:41,116.9,116.2,104.5,103.0,12.4,13.2,0.222,4.0,23.5,0.0,0.179,0.088,5.9,1.05,1.063,0.176,0.182,98.13,99.13,82.61,68,0.205,0.0
