,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0,0020800774,1610612756,PHX,Phoenix,255,Grant Hill,Grant,F,,33.000000:07,95.4,97.1,105.5,106.9,-10.1,-9.8,0.136,1.0,20.0,0.0,0.132,0.081,20.0,0.75,0.751,0.158,0.157,104.51,102.89,85.74,70,0.127
1,0020800774,1610612756,PHX,Phoenix,2405,Amar'e Stoudemire,Amar'e,F,,37.000000:54,91.2,92.4,115.5,120.3,-24.3,-27.8,0.0,0.0,0.0,0.063,0.108,0.087,10.3,0.429,0.531,0.326,0.329,102.79,100.05,83.38,79,0.108
2,0020800774,1610612756,PHX,Phoenix,406,Shaquille O'Neal,Shaquille,C,,33.000000:50,94.2,95.8,112.7,115.1,-18.5,-19.3,0.045,0.25,8.3,0.036,0.135,0.092,33.3,0.714,0.739,0.138,0.139,104.05,102.15,85.12,71,0.085
3,0020800774,1610612756,PHX,Phoenix,2571,Leandro Barbosa,Leandro,G,,31.000000:37,94.0,92.6,111.2,114.7,-17.2,-22.1,0.35,2.33,35.0,0.043,0.081,0.067,15.0,0.45,0.45,0.181,0.183,104.17,103.26,86.05,68,0.079
4,0020800774,1610612756,PHX,Phoenix,2202,Jason Richardson,Jason,G,,27.000000:10,104.8,105.1,112.1,111.7,-7.3,-6.6,0.15,1.0,18.8,0.0,0.065,0.038,18.8,0.5,0.506,0.2,0.2,105.06,105.13,87.61,59,0.05
5,0020800774,1610612756,PHX,Phoenix,200811,Lou Amundson,Lou,,,16.000000:13,95.6,90.3,96.3,100.0,-0.6,-9.7,0.1,0.5,20.0,0.071,0.118,0.097,40.0,0.0,0.284,0.108,0.113,89.45,90.28,75.23,31,0.0
6,0020800774,1610612756,PHX,Phoenix,201609,Goran Dragic,Goran,,,21.000000:16,80.4,81.0,106.4,109.3,-26.0,-28.3,0.556,1.0,31.3,0.143,0.053,0.1,31.3,0.8,0.765,0.212,0.219,97.55,95.92,79.94,42,0.161
7,0020800774,1610612756,PHX,Phoenix,2440,Matt Barnes,Matt,,,18.000000:35,68.2,69.4,110.9,108.1,-42.6,-38.7,0.111,1.0,10.0,0.105,0.25,0.171,10.0,0.143,0.254,0.2,0.206,93.92,94.28,78.57,36,0.05
8,0020800774,1610612756,PHX,Phoenix,201577,Robin Lopez,Robin,,,6.000000:46,111.7,100.0,71.2,75.0,40.5,25.0,0.0,0.0,0.0,0.167,0.167,0.167,0.0,0.0,0.0,0.125,0.137,86.12,88.67,73.89,13,-0.125
9,0020800774,1610612756,PHX,Phoenix,201162,Jared Dudley,Jared,,,6.000000:46,111.7,100.0,71.2,75.0,40.5,25.0,0.333,1.0,20.0,0.0,0.333,0.167,20.0,0.667,0.667,0.25,0.273,86.12,88.67,73.89,13,0.375
10,0020800774,1610612756,PHX,Phoenix,201169,Alando Tucker,Alando,,,6.000000:46,111.7,100.0,71.2,75.0,40.5,25.0,0.0,0.0,0.0,0.167,0.0,0.083,0.0,0.75,0.75,0.125,0.137,86.12,88.67,73.89,13,0.188
11,0020800774,1610612756,PHX,Phoenix,959,Steve Nash,Steve,,DND- Back Spasms,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
12,0020800774,1610612739,CLE,Cleveland,2544,LeBron James,LeBron,F,,33.000000:17,117.1,120.8,92.8,94.2,24.3,26.6,0.24,2.0,20.0,0.051,0.148,0.091,10.0,0.528,0.604,0.279,0.278,104.07,101.67,84.73,72,0.194
13,0020800774,1610612739,CLE,Cleveland,1112,Ben Wallace,Ben,F,,23.000000:43,115.6,124.5,103.3,104.2,12.3,20.3,0.042,0.0,20.0,0.185,0.316,0.239,0.0,0.25,0.25,0.067,0.065,102.37,98.16,81.8,49,0.076
14,0020800774,1610612739,CLE,Cleveland,980,Zydrunas Ilgauskas,Zydrunas,C,,25.000000:41,97.4,98.2,107.3,108.9,-9.9,-10.7,0.0,0.0,0.0,0.034,0.1,0.061,28.6,0.0,0.0,0.108,0.109,105.86,104.66,87.22,56,-0.056
15,0020800774,1610612739,CLE,Cleveland,1887,Wally Szczerbiak,Wally,G,,28.000000:37,82.4,84.2,109.3,106.9,-26.9,-22.7,0.077,1.0,6.7,0.061,0.083,0.07,6.7,0.385,0.409,0.219,0.218,96.45,96.45,80.37,57,0.046
16,0020800774,1610612739,CLE,Cleveland,2590,Mo Williams,Mo,G,,39.000000:42,106.9,110.7,93.8,96.3,13.2,14.4,0.35,1.75,18.4,0.047,0.0,0.026,10.5,0.827,0.805,0.313,0.31,102.84,99.75,83.12,84,0.271
17,0020800774,1610612739,CLE,Cleveland,2760,Anderson Varejao,Anderson,,,21.000000:11,117.9,128.2,79.1,82.9,38.8,45.3,0.077,1.0,10.0,0.059,0.2,0.135,10.0,0.75,0.732,0.2,0.194,96.71,90.64,75.53,39,0.198
18,0020800774,1610612739,CLE,Cleveland,200789,Daniel Gibson,Daniel,,,32.000000:00,117.5,120.0,82.3,82.8,35.2,37.2,0.04,0.0,11.1,0.0,0.037,0.018,0.0,0.5,0.571,0.107,0.106,98.04,96.75,80.63,65,0.112
19,0020800774,1610612739,CLE,Cleveland,201581,JJ Hickson,JJ,,,14.000000:09,104.6,100.0,75.8,71.4,28.9,28.6,0.0,0.0,0.0,0.071,0.154,0.111,40.0,0.0,0.0,0.152,0.158,91.79,96.68,80.57,29,-0.15
20,0020800774,1610612739,CLE,Cleveland,201616,Darnell Jackson,Darnell,,,12.000000:22,115.3,107.4,82.4,76.9,32.9,30.5,0.0,0.0,0.0,0.0,0.111,0.048,50.0,0.0,0.0,0.067,0.069,95.95,102.86,85.71,27,-0.022
21,0020800774,1610612739,CLE,Cleveland,201234,Trey Johnson,Trey,,,9.000000:18,80.5,78.9,86.6,85.0,-6.1,-6.1,0.0,0.0,0.0,0.0,0.125,0.067,14.3,0.0,0.347,0.35,0.356,98.79,100.65,83.87,19,-0.065
22,0020800774,1610612739,CLE,Cleveland,2562,Sasha Pavlovic,Sasha,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
23,0020800774,1610612739,CLE,Cleveland,953,Lorenzen Wright,Lorenzen,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
