,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
275,275,2009-10,2592,James Jones,James,1610612748,MIA,Miami Heat,20901222,2010-04-14T00:00:00,MIA vs. NJN,W,36.31666666666667,3,10,0.3,2,7,0.286,3,3,1.0,0,5,5,0,0,2,0,0,0,1,11,6,23.0,0,0,22.0,1,1,1,1,4153,11373,7586,18018,1794,611,7175,4754,7079,1,13179,4127,6991,17056,16518,1394,7711,1,1,12463,9169,6178,9684,2160,24,9247,,36:19,
3255,3255,2009-10,2592,James Jones,James,1610612748,MIA,Miami Heat,20901068,2010-03-25T00:00:00,MIA @ CHI,W,6.133333333333334,2,4,0.5,2,4,0.5,0,0,0.0,0,0,0,0,0,0,0,0,1,0,6,-4,6.0,0,0,8.0,1,1,1,1,22595,14486,17174,7793,1794,3320,2757,14198,15149,14198,13179,20807,21856,17056,16518,11450,7711,1,4189,18272,14602,15700,20518,2160,24,18742,,6:08,
4009,4009,2009-10,2592,James Jones,James,1610612748,MIA,Miami Heat,20901030,2010-03-20T00:00:00,MIA vs. CHA,W,7.216666666666667,0,3,0.0,0,3,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,0,-6,1.2,0,0,1.0,1,1,1,1,22153,21293,18882,21293,8760,5080,8760,14198,15149,14198,13179,16252,18341,17056,16518,11450,7711,1,4189,18272,21997,17604,23322,2160,24,23376,,7:13,
4650,4650,2009-10,2592,James Jones,James,1610612748,MIA,Miami Heat,20900999,2010-03-16T00:00:00,MIA vs. SAS,L,14.583333333333334,2,5,0.4,2,5,0.4,0,0,0.0,0,0,0,0,0,0,0,1,1,1,6,-3,6.0,0,0,8.0,1,12401,12401,12401,18947,14486,15420,13679,1794,1990,5084,14198,15149,14198,13179,20807,21856,17056,16518,11450,7711,16130,4189,12463,14602,14639,20518,2160,24,18742,,14:35,
4959,4959,2009-10,2592,James Jones,James,1610612748,MIA,Miami Heat,20900985,2010-03-14T00:00:00,MIA vs. PHI,W,17.133333333333333,4,7,0.571,3,6,0.5,3,3,1.0,0,4,4,1,0,1,1,0,2,1,14,-1,26.3,0,0,26.0,1,1,1,1,17459,8676,11956,5910,741,1124,2757,4754,7079,1,13179,6044,9161,11470,16518,4316,2706,1,9903,12463,6433,12519,7813,2160,24,6951,,17:08,
5240,5240,2009-10,2592,James Jones,James,1610612748,MIA,Miami Heat,20900967,2010-03-12T00:00:00,MIA vs. CHI,W,10.706666666666669,0,3,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,1,0,1,0,0,-4,4.5,0,0,3.0,1,1,1,1,20804,21293,18882,21293,8760,10375,8760,14198,15149,14198,13179,20807,21856,11470,16518,11450,2706,1,4189,18272,21997,15700,21420,2160,24,22081,,10:42,
5597,5597,2009-10,2592,James Jones,James,1610612748,MIA,Miami Heat,20900956,2010-03-10T00:00:00,MIA vs. LAC,W,16.268333333333334,3,6,0.5,3,3,1.0,0,0,0.0,0,2,2,0,0,0,0,0,1,0,9,-11,11.4,0,0,14.0,1,1,1,1,17987,11373,13669,7793,741,5080,1,14198,15149,14198,13179,12014,14892,17056,16518,11450,7711,1,4189,18272,11246,21170,17057,2160,24,14590,,16:16,
5727,5727,2009-10,2592,James Jones,James,1610612748,MIA,Miami Heat,20900945,2010-03-09T00:00:00,MIA @ CHA,L,10.766666666666667,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,1,1,1,0,0,1,0,0,5,4.7,0,0,4.0,1,12401,12401,12401,20766,21293,20484,21293,8760,10375,8760,14198,15149,14198,13179,16252,18341,11470,9126,4316,7711,1,4189,18272,21997,6888,21307,2160,24,21416,,10:46,
6078,6078,2009-10,2592,James Jones,James,1610612748,MIA,Miami Heat,20900926,2010-03-06T00:00:00,MIA vs. ATL,W,1.75,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0.0,1,1,1,1,24353,21293,22073,21293,8760,13979,8760,14198,15149,14198,13179,20807,21856,17056,16518,11450,7711,1,1,18272,21997,13559,23832,2160,24,23890,,1:45,
7214,7214,2009-10,2592,James Jones,James,1610612748,MIA,Miami Heat,20900872,2010-02-27T00:00:00,MIA vs. MIL,L,21.116666666666667,2,8,0.25,1,4,0.25,0,0,0.0,0,0,0,0,0,0,0,2,2,1,5,-10,5.0,0,0,6.0,1,12401,12401,12401,14885,14486,10386,18892,4130,3320,7313,14198,15149,14198,13179,20807,21856,17056,16518,11450,7711,22368,9903,12463,16077,20577,21130,2160,24,20041,,21:07,
