,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
402,402,2009-10,1938,Manu Ginobili,Manu,1610612759,SAS,San Antonio Spurs,20901208,2010-04-12T00:00:00,SAS vs. MIN,W,20.796666666666667,4,7,0.571,0,2,0.0,0,0,0.0,0,2,2,4,1,0,1,0,1,1,8,2,18.4,0,0,16.0,1,1,1,1,15087,8676,11956,5910,8760,7517,8760,14198,15149,14198,13179,12014,14892,3546,9126,11450,2706,1,4189,12463,12238,9384,12494,2160,24,13183,,20:48,
871,871,2009-10,1938,Manu Ginobili,Manu,1610612759,SAS,San Antonio Spurs,20901192,2010-04-10T00:00:00,SAS @ DEN,W,28.583333333333332,4,10,0.4,2,6,0.333,5,6,0.833,0,3,3,7,1,2,0,0,1,3,15,26,34.1,0,0,31.0,1,1,1,1,9654,8676,7586,13679,1794,1124,5698,2134,2347,6938,13179,8696,11803,1098,9126,1394,7711,1,4189,5091,5713,261,4256,2160,24,4538,,28:35,
1120,1120,2009-10,1938,Manu Ginobili,Manu,1610612759,SAS,San Antonio Spurs,20901185,2010-04-09T00:00:00,SAS vs. MEM,L,35.166666666666664,7,15,0.467,1,6,0.167,11,11,1.0,1,7,8,5,2,1,0,1,4,8,26,-2,44.1,0,0,42.0,1,12401,12401,12401,4940,3106,2736,11231,4130,1124,8477,170,389,1,6857,1851,2972,2430,4425,4316,7711,16130,20228,307,1000,13559,1543,2160,24,1322,,35:10,
1222,1222,2009-10,1938,Manu Ginobili,Manu,1610612759,SAS,San Antonio Spurs,20901170,2010-04-07T00:00:00,SAS @ PHX,L,32.13333333333333,5,14,0.357,0,5,0.0,0,0,0.0,3,0,3,4,2,1,0,1,4,1,10,-12,20.6,0,0,19.0,1,12401,12401,12401,7113,6421,3445,15862,8760,1990,8760,14198,15149,14198,1765,20807,11803,3546,4425,4316,7711,16130,20228,12463,10123,21697,11155,2160,24,11201,,32:08,
1598,1598,2009-10,1938,Manu Ginobili,Manu,1610612759,SAS,San Antonio Spurs,20901157,2010-04-06T00:00:00,SAS @ SAC,W,33.8,5,13,0.385,3,6,0.5,3,3,1.0,0,1,1,6,1,1,0,0,2,4,16,19,28.2,0,0,28.0,1,1,1,1,5890,6421,4325,14847,741,1124,2757,4754,7079,1,13179,16252,18341,1620,9126,4316,7711,1,9903,3129,5008,982,6812,2160,24,5930,,33:48,
1773,1773,2009-10,1938,Manu Ginobili,Manu,1610612759,SAS,San Antonio Spurs,20901142,2010-04-04T00:00:00,SAS @ LAL,W,36.9,10,22,0.455,2,5,0.4,10,11,0.909,2,3,5,5,6,1,0,2,1,5,32,20,42.5,0,0,46.0,1,1,1,1,3756,772,389,11623,1794,1990,5084,257,389,6330,3556,8696,6991,2430,123,4316,7711,22368,4189,1872,273,825,1848,2160,24,756,,36:54,
2040,2040,2009-10,1938,Manu Ginobili,Manu,1610612759,SAS,San Antonio Spurs,20901129,2010-04-02T00:00:00,SAS vs. ORL,W,35.41166666666667,13,25,0.52,3,6,0.5,14,17,0.824,0,6,6,5,2,1,0,2,3,10,43,15,58.7,0,0,59.0,1,1,1,1,4765,136,133,7773,741,1124,2757,33,31,7399,13179,2813,5297,2430,4425,4316,7711,22368,15686,78,24,1885,223,2160,24,91,,35:25,
2480,2480,2009-10,1938,Manu Ginobili,Manu,1610612759,SAS,San Antonio Spurs,20901117,2010-03-31T00:00:00,SAS vs. HOU,W,31.636666666666667,6,13,0.462,2,3,0.667,4,5,0.8,0,3,3,10,2,0,0,0,1,3,18,8,34.6,1,0,33.0,1,1,1,1,7448,4558,4325,11393,1794,5080,1667,3106,3623,7452,13179,8696,11803,339,4425,11450,7711,1,4189,5091,3754,4889,4075,1,24,3759,,31:38,
2814,2814,2009-10,1938,Manu Ginobili,Manu,1610612759,SAS,San Antonio Spurs,20901095,2010-03-28T00:00:00,SAS @ BOS,W,35.84166666666667,9,19,0.474,2,8,0.25,8,8,1.0,1,2,3,7,0,1,1,1,3,6,28,36,48.1,0,0,44.0,1,1,1,1,4479,1299,981,11080,1794,310,7313,595,1136,1,6857,12014,11803,1098,16518,4316,2706,16130,15686,1095,660,22,968,2160,24,1001,,35:51,
3003,3003,2009-10,1938,Manu Ginobili,Manu,1610612759,SAS,San Antonio Spurs,20901080,2010-03-26T00:00:00,SAS vs. CLE,W,36.13666666666666,10,19,0.526,3,5,0.6,7,8,0.875,0,6,6,6,3,1,0,0,2,5,30,12,46.2,0,0,47.0,1,1,1,1,4277,772,981,7668,741,1990,2348,905,1136,6527,13179,2813,5297,1620,2009,4316,7711,1,9903,1872,436,2911,1196,2160,24,658,,36:08,
3463,3463,2009-10,1938,Manu Ginobili,Manu,1610612759,SAS,San Antonio Spurs,20901066,2010-03-24T00:00:00,SAS vs. LAL,L,33.361666666666665,8,18,0.444,4,9,0.444,4,5,0.8,1,3,4,2,2,0,0,1,2,7,24,12,29.8,0,0,34.0,1,12401,12401,12401,6206,2035,1300,11973,274,176,4902,3106,3623,7452,6857,8696,9161,7680,4425,11450,7711,16130,9903,627,1445,2911,6033,2160,24,3359,,33:22,
3599,3599,2009-10,1938,Manu Ginobili,Manu,1610612759,SAS,San Antonio Spurs,20901049,2010-03-22T00:00:00,SAS @ OKC,W,34.1,7,16,0.438,2,5,0.4,5,7,0.714,1,4,5,5,2,2,1,1,2,6,21,8,41.5,0,0,39.0,1,1,1,1,5685,3106,2123,12417,1794,1990,5084,2134,1760,9204,6857,6044,6991,2430,4425,1394,2706,16130,9903,1095,2404,4889,2041,2160,24,1940,,34:06,
3838,3838,2009-10,1938,Manu Ginobili,Manu,1610612759,SAS,San Antonio Spurs,20901038,2010-03-21T00:00:00,SAS @ ATL,L,44.7,12,26,0.462,5,11,0.455,9,10,0.9,0,1,1,6,4,1,0,0,3,6,38,-2,47.2,0,0,52.0,1,12401,12401,12401,384,250,86,11393,94,35,4882,388,559,6381,13179,16252,18341,1620,794,4316,7711,1,15686,1095,87,13559,1080,2160,24,320,,44:42,
4268,4268,2009-10,1938,Manu Ginobili,Manu,1610612759,SAS,San Antonio Spurs,20901024,2010-03-19T00:00:00,SAS vs. GSW,W,21.9,10,15,0.667,2,4,0.5,1,1,1.0,0,2,2,11,1,1,0,1,1,2,23,9,43.9,1,0,40.0,1,1,1,1,14347,772,2736,2803,1794,3320,2757,10901,13717,1,13179,12014,14892,222,9126,4316,7711,16130,4189,8143,1734,4311,1577,1,24,1710,,21:54,
4427,4427,2009-10,1938,Manu Ginobili,Manu,1610612759,SAS,San Antonio Spurs,20901010,2010-03-17T00:00:00,SAS @ ORL,L,23.95,8,13,0.615,1,3,0.333,1,2,0.5,0,3,3,3,2,0,0,1,0,1,18,-11,24.1,0,0,25.0,1,12401,12401,12401,12885,2035,4325,4630,4130,5080,5698,10901,8466,10893,13179,8696,11803,5184,4425,11450,7711,16130,1,12463,3754,21170,9041,2160,24,7471,,23:57,
