,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
3720,3720,2009-10,200758,Ronnie Brewer,Ronnie,1610612763,MEM,Memphis Grizzlies,20901051,2010-03-22T00:00:00,MEM @ SAC,W,11.253333333333334,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,0,0,0,0,-12,4.2,0,0,3.0,1,1,1,1,20544,21293,22073,21293,8760,13979,8760,14198,15149,14198,13179,16252,18341,17056,16518,4316,7711,1,1,18272,21997,21697,21623,2160,24,22081,,11:15,
3976,3976,2009-10,200758,Ronnie Brewer,Ronnie,1610612763,MEM,Memphis Grizzlies,20901032,2010-03-20T00:00:00,MEM vs. GSW,W,17.966666666666665,1,3,0.333,0,0,0.0,1,1,1.0,0,4,4,2,1,1,0,0,0,1,3,7,12.8,0,0,11.0,1,1,1,1,16917,17754,18882,16083,8760,13979,8760,10901,13717,1,13179,6044,9161,7680,9126,4316,7711,1,1,12463,18745,5520,16130,2160,24,16619,,17:58,
4415,4415,2009-10,200758,Ronnie Brewer,Ronnie,1610612763,MEM,Memphis Grizzlies,20901012,2010-03-17T00:00:00,MEM @ HOU,L,23.833333333333332,0,3,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,1,0,0,0,0,0,4,5.7,0,0,4.0,1,12401,12401,12401,12973,21293,18882,21293,8760,13979,8760,14198,15149,14198,13179,16252,18341,11470,16518,4316,7711,1,1,18272,21997,7637,20687,2160,24,21416,,23:50,
4718,4718,2009-10,200758,Ronnie Brewer,Ronnie,1610612763,MEM,Memphis Grizzlies,20901001,2010-03-16T00:00:00,MEM vs. CHI,W,15.001666666666669,1,3,0.333,0,0,0.0,3,4,0.75,0,0,0,0,0,1,0,1,0,2,5,-21,8.0,0,0,7.0,1,1,1,1,18712,17754,18882,16083,8760,13979,8760,4754,4557,7973,13179,20807,21856,17056,16518,4316,7711,16130,1,8143,16077,24179,19261,2160,24,19403,,15:00,
8372,8372,2009-10,200758,Ronnie Brewer,Ronnie,1610612763,MEM,Memphis Grizzlies,20900808,2010-02-19T00:00:00,MEM vs. MIA,L,11.686666666666667,1,3,0.333,0,0,0.0,0,0,0.0,1,0,1,0,1,2,0,1,0,0,2,1,8.2,0,0,7.0,1,12401,12401,12401,20365,17754,18882,16083,8760,13979,8760,14198,15149,14198,6857,20807,18341,17056,9126,1394,7711,16130,1,18272,19633,10394,19111,2160,24,19403,,11:41,
8745,8745,2009-10,200758,Ronnie Brewer,Ronnie,1610612762,UTA,Utah Jazz,20900798,2010-02-17T00:00:00,UTA @ NOH,W,22.133333333333333,1,4,0.25,0,1,0.0,0,0,0.0,0,1,1,2,0,1,0,0,0,0,2,-5,9.2,0,0,7.0,1,1,1,1,14198,17754,17174,18892,8760,10375,8760,14198,15149,14198,13179,16252,18341,7680,16518,4316,7711,1,1,18272,19633,16702,18466,2160,24,19403,,22:08,
8935,8935,2009-10,200758,Ronnie Brewer,Ronnie,1610612762,UTA,Utah Jazz,20900787,2010-02-16T00:00:00,UTA @ HOU,W,31.783333333333335,4,8,0.5,0,0,0.0,0,0,0.0,0,3,3,1,2,1,2,0,2,0,8,6,20.1,0,0,18.0,1,1,1,1,7358,8676,10386,7793,8760,13979,8760,14198,15149,14198,13179,8696,11803,11470,4425,4316,995,1,9903,18272,12238,6178,11474,2160,24,11880,,31:47,
9281,9281,2009-10,200758,Ronnie Brewer,Ronnie,1610612762,UTA,Utah Jazz,20900777,2010-02-10T00:00:00,UTA vs. LAL,L,24.8,1,4,0.25,0,1,0.0,0,0,0.0,0,1,1,2,0,2,0,1,0,0,2,-13,12.2,0,0,9.0,1,12401,12401,12401,12225,17754,17174,18892,8760,10375,8760,14198,15149,14198,13179,16252,18341,7680,16518,1394,7711,16130,1,18272,19633,22124,16526,2160,24,18040,,24:48,
9402,9402,2009-10,200758,Ronnie Brewer,Ronnie,1610612762,UTA,Utah Jazz,20900768,2010-02-09T00:00:00,UTA @ LAC,W,22.7,2,5,0.4,0,0,0.0,1,2,0.5,0,1,1,3,1,0,0,0,1,1,5,1,9.7,0,0,9.0,1,1,1,1,13784,14486,15420,13679,8760,13979,8760,10901,8466,10893,13179,16252,18341,5184,9126,11450,7711,1,4189,12463,16077,10394,18146,2160,24,18040,,22:42,
9695,9695,2009-10,200758,Ronnie Brewer,Ronnie,1610612762,UTA,Utah Jazz,20900749,2010-02-06T00:00:00,UTA vs. DEN,W,24.866666666666667,1,4,0.25,0,0,0.0,4,6,0.667,1,1,2,8,0,0,0,0,1,3,6,7,20.4,0,0,16.0,1,1,1,1,12186,17754,17174,18892,8760,13979,8760,3106,2347,9438,6857,16252,14892,750,16518,11450,7711,1,4189,5091,14602,5520,11272,2160,24,13183,,24:52,
