GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,Unnamed: 0
22000833,1610612741,CHI,Chicago,202329,Al-Farouq Aminu,Al-Farouq,,,4.000000:13,130.3,137.5,91.3,100.0,39.0,37.5,0.0,0.0,0.0,0.0,0.167,0.1,0.0,0.0,0.0,0.111,0.106,97.9,91.07,75.89,8,0.0,23.0
22000167,1610612753,ORL,Orlando,202329,Al-Farouq Aminu,Al-Farouq,F,,27.000000:53,106.5,103.7,119.3,116.4,-12.9,-12.7,0.118,2.0,20.0,0.057,0.111,0.081,10.0,0.333,0.363,0.129,0.132,91.44,93.82,78.18,54,0.053,0.0
22000417,1610612753,ORL,Orlando,202329,Al-Farouq Aminu,Al-Farouq,,DND - Injury/Illness,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,8.0
22001051,1610612741,CHI,Chicago,202329,Al-Farouq Aminu,Al-Farouq,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,20.0
22000979,1610612741,CHI,Chicago,202329,Al-Farouq Aminu,Al-Farouq,,,16.000000:18,131.1,133.3,88.0,86.2,43.0,47.1,0.0,0.0,0.0,0.067,0.211,0.147,0.0,0.0,0.431,0.057,0.058,86.75,86.87,72.39,30,0.069,24.0
22001068,1610612741,CHI,Chicago,202329,Al-Farouq Aminu,Al-Farouq,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,25.0
22000160,1610612741,CHI,Chicago,202329,Al-Farouq Aminu,Al-Farouq,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,29.0
22000405,1610612753,ORL,Orlando,202329,Al-Farouq Aminu,Al-Farouq,,DND - Injury/Illness,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,9.0
22000571,1610612753,ORL,Orlando,202329,Al-Farouq Aminu,Al-Farouq,F,,21.000000:23,103.1,102.3,90.9,95.3,12.2,6.9,0.056,0.5,10.0,0.056,0.065,0.061,20.0,0.0,0.0,0.188,0.189,99.58,97.65,81.37,44,-0.051,0.0
22000954,1610612741,CHI,Chicago,202329,Al-Farouq Aminu,Al-Farouq,,,15.000000:00,94.1,84.8,104.2,106.3,-10.1,-21.4,0.111,0.0,16.7,0.053,0.063,0.057,0.0,0.5,0.5,0.135,0.144,99.84,104.0,86.67,33,0.065,20.0
