GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,Unnamed: 0
22100417,1610612745,HOU,Houston,1630578,Alperen Sengun,Alperen,,,27.000000:34,108.3,110.7,136.0,132.1,-27.7,-21.4,0.357,2.5,21.7,0.138,0.368,0.229,8.7,0.5,0.571,0.273,0.285,97.2,97.51,81.26,56,0.193,6.0
22101053,1610612745,HOU,Houston,1630578,Alperen Sengun,Alperen,,,21.000000:20,98.3,97.9,90.7,91.8,7.6,6.0,0.0,0.0,0.0,0.105,0.069,0.083,13.3,0.444,0.599,0.3,0.307,108.5,108.0,90.0,47,0.125,16.0
22100205,1610612745,HOU,Houston,1630578,Alperen Sengun,Alperen,,,17.000000:44,67.3,69.0,121.2,124.4,-53.9,-55.3,0.111,0.0,8.3,0.107,0.143,0.119,0.0,0.333,0.402,0.224,0.224,115.25,112.33,93.61,42,0.058,5.0
22100239,1610612745,HOU,Houston,1630578,Alperen Sengun,Alperen,,,23.000000:34,107.0,110.0,99.2,100.0,7.8,10.0,0.176,0.0,27.3,0.083,0.211,0.14,0.0,0.563,0.563,0.138,0.139,101.66,99.83,83.19,50,0.114,6.0
22100952,1610612745,HOU,Houston,1630578,Alperen Sengun,Alperen,,,22.000000:14,103.3,104.4,128.8,132.6,-25.5,-28.2,0.077,1.0,7.1,0.095,0.421,0.25,7.1,0.5,0.468,0.255,0.263,100.26,98.23,81.86,45,0.124,6.0
22100985,1610612745,HOU,Houston,1630578,Alperen Sengun,Alperen,C,,39.000000:54,118.8,118.0,114.9,110.0,3.9,8.0,0.063,0.67,8.0,0.152,0.22,0.189,12.0,0.475,0.503,0.242,0.244,105.0,107.67,89.72,89,0.101,16.0
22100777,1610612745,HOU,Houston,1630578,Alperen Sengun,Alperen,,,24.000000:32,115.9,122.9,81.0,83.0,34.9,39.9,0.167,0.75,21.4,0.071,0.2,0.138,28.6,0.5,0.678,0.2,0.197,96.93,92.93,77.45,48,0.137,18.0
22101092,1610612745,HOU,Houston,1630578,Alperen Sengun,Alperen,,,21.000000:59,93.7,93.3,125.7,133.3,-32.1,-40.0,0.2,0.0,13.3,0.16,0.389,0.256,0.0,0.542,0.543,0.245,0.251,101.05,98.26,81.88,45,0.198,5.0
22100819,1610612745,HOU,Houston,1630578,Alperen Sengun,Alperen,C,,28.000000:26,90.1,93.4,108.5,106.5,-18.3,-13.0,0.143,0.5,11.8,0.05,0.259,0.134,23.5,0.5,0.506,0.195,0.197,104.71,103.8,86.5,61,0.086,2.0
22100372,1610612745,HOU,Houston,1630578,Alperen Sengun,Alperen,,,14.000000:22,135.9,135.7,115.2,121.4,20.7,14.3,0.091,0.0,14.3,0.071,0.077,0.074,0.0,0.4,0.51,0.182,0.188,96.02,93.55,77.96,28,0.058,19.0
