,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
19,19,2015-16,1626144,Emmanuel Mudiay,Emmanuel,1610612743,DEN,Denver Nuggets,21501230,2016-04-13T00:00:00,DEN @ POR,L,36.876666666666665,11,23,0.478,1,4,0.25,2,2,1.0,0,4,4,6,4,0,0,3,1,2,25,-1,34.8,0,0,36.0,1,13074,13074,13074,2163,393,256,11334,5519,4617,9116,6499,8140,1,13060,6568,9586,1638,841,12313,8004,25441,4972,7786,1116,13184,3891,2107,76,2745,1.0,36:53,
736,736,2015-16,1626144,Emmanuel Mudiay,Emmanuel,1610612743,DEN,Denver Nuggets,21501198,2016-04-10T00:00:00,DEN vs. UTA,L,37.516666666666666,8,16,0.5,3,6,0.5,0,0,0.0,0,3,3,5,2,1,0,1,2,2,19,-14,31.1,0,0,32.0,1,13074,13074,13074,1740,1806,2178,7886,1083,1860,3313,14161,15066,14161,13060,9493,12520,2408,4412,4706,8004,17214,11390,7786,3065,23559,5354,2107,76,4082,1.0,37:31,
1070,1070,2015-16,1626144,Emmanuel Mudiay,Emmanuel,1610612743,DEN,Denver Nuggets,21501186,2016-04-08T00:00:00,DEN vs. SAS,W,36.31666666666667,8,15,0.533,3,6,0.5,1,1,1.0,0,6,6,5,3,1,1,2,1,1,20,23,37.7,0,0,38.0,1,1,1,1,2534,1806,2795,7579,1083,1860,3313,10755,13680,1,13060,3007,5415,2408,1969,4706,2692,23588,4972,12373,2594,487,2990,2107,76,2174,1.0,36:19,
1507,1507,2015-16,1626144,Emmanuel Mudiay,Emmanuel,1610612743,DEN,Denver Nuggets,21501160,2016-04-05T00:00:00,DEN vs. OKC,L,27.05,6,14,0.429,1,6,0.167,2,4,0.5,0,2,2,4,5,1,0,0,2,2,15,-28,21.4,0,0,24.0,1,13074,13074,13074,9974,4268,3506,12903,5519,1860,10673,6499,4140,10753,13060,13353,16063,3513,351,4706,8004,1,11390,7786,5598,25941,10807,2107,76,8132,1.0,27:03,
1861,1861,2015-16,1626144,Emmanuel Mudiay,Emmanuel,1610612743,DEN,Denver Nuggets,21501141,2016-04-02T00:00:00,DEN vs. SAC,L,29.17,6,17,0.353,2,6,0.333,1,2,0.5,1,2,3,6,4,0,0,3,6,2,15,1,23.6,0,0,26.0,1,13074,13074,13074,8239,4268,1681,16428,2550,1860,7128,10755,8140,10753,6390,13353,12520,1638,841,12313,8004,25441,25827,7786,5598,11010,9377,2107,76,6962,1.0,29:10,
2241,2241,2015-16,1626144,Emmanuel Mudiay,Emmanuel,1610612743,DEN,Denver Nuggets,21501125,2016-03-31T00:00:00,DEN @ NOP,L,25.866666666666667,5,12,0.417,3,6,0.5,0,0,0.0,0,2,2,4,0,1,0,1,2,0,13,-1,24.4,0,0,24.0,1,13074,13074,13074,10956,6175,5215,13673,1083,1860,3313,14161,15066,14161,13060,13353,16063,3513,16943,4706,8004,17214,11390,18762,7214,13184,8867,2107,76,8132,1.0,25:52,
2276,2276,2015-16,1626144,Emmanuel Mudiay,Emmanuel,1610612743,DEN,Denver Nuggets,21501114,2016-03-30T00:00:00,DEN @ MEM,W,30.883333333333333,6,15,0.4,3,7,0.429,2,2,1.0,0,2,2,5,5,0,1,0,2,2,17,-3,24.9,0,0,29.0,1,1,1,1,6818,4268,2795,14037,1083,1138,6081,6499,8140,1,13060,13353,16063,2408,351,12313,2692,1,11390,7786,4170,15372,8553,2107,76,5404,1.0,30:53,
2748,2748,2015-16,1626144,Emmanuel Mudiay,Emmanuel,1610612743,DEN,Denver Nuggets,21501103,2016-03-28T00:00:00,DEN vs. DAL,L,35.45,5,11,0.455,1,3,0.333,5,6,0.833,0,6,6,7,4,1,0,2,3,4,16,2,32.7,0,0,32.0,1,13074,13074,13074,3184,6175,6284,11898,5519,6890,7128,1816,2017,7124,13060,3007,5415,1118,841,4706,8004,23588,17641,2748,4835,10013,4649,2107,76,4082,1.0,35:27,
2873,2873,2015-16,1626144,Emmanuel Mudiay,Emmanuel,1610612743,DEN,Denver Nuggets,21501092,2016-03-27T00:00:00,DEN @ LAC,L,22.583333333333332,2,15,0.133,0,5,0.0,0,0,0.0,1,1,2,1,2,1,1,4,2,0,4,-17,11.9,0,0,11.0,1,13074,13074,13074,13704,14994,2795,22299,11051,2959,11051,14161,15066,14161,6390,17769,16063,12251,4412,4706,2692,25926,11390,18762,18063,24571,17760,2107,76,17702,1.0,22:35,
3162,3162,2015-16,1626144,Emmanuel Mudiay,Emmanuel,1610612743,DEN,Denver Nuggets,21501081,2016-03-25T00:00:00,DEN @ LAL,W,21.15,3,8,0.375,0,1,0.0,3,4,0.75,0,3,3,3,1,1,0,0,0,2,9,-7,19.1,0,0,17.0,1,1,1,1,14931,11544,10529,15466,11051,13174,11051,4469,4140,8103,13060,9493,12520,5322,9196,4706,8004,1,1,7786,11389,19310,12372,2107,76,12877,1.0,21:09,
3616,3616,2015-16,1626144,Emmanuel Mudiay,Emmanuel,1610612743,DEN,Denver Nuggets,21501064,2016-03-23T00:00:00,DEN vs. PHI,W,42.03333333333333,10,23,0.435,3,5,0.6,4,5,0.8,1,10,11,4,1,0,1,0,1,5,27,16,48.2,1,0,47.0,1,1,1,1,310,704,256,12885,1083,2959,2761,2791,3208,7601,6390,488,1106,3513,9196,12313,2692,1,4972,1539,744,1731,941,1,76,733,1.0,42:02,
3826,3826,2015-16,1626144,Emmanuel Mudiay,Emmanuel,1610612743,DEN,Denver Nuggets,21501044,2016-03-21T00:00:00,DEN @ CLE,L,26.45,1,11,0.091,1,3,0.333,2,2,1.0,1,2,3,3,2,1,0,0,1,1,5,-26,14.1,0,0,14.0,1,13074,13074,13074,10488,18695,6284,22494,5519,6890,7128,6499,8140,1,6390,13353,12520,5322,4412,4706,8004,1,4972,12373,16838,25861,16094,2107,76,15285,1.0,26:27,
4186,4186,2015-16,1626144,Emmanuel Mudiay,Emmanuel,1610612743,DEN,Denver Nuggets,21501028,2016-03-19T00:00:00,DEN @ CHA,W,34.31666666666667,4,16,0.25,1,2,0.5,2,4,0.5,2,5,7,4,1,0,0,4,1,2,11,0,24.4,0,0,23.0,1,1,1,1,4082,8539,2178,19755,5519,9677,3313,6499,4140,10753,3138,4465,3953,3513,9196,12313,8004,25926,4972,7786,9124,12042,8867,2107,76,8747,1.0,34:19,
