,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
271,271,2015-16,203084,Harrison Barnes,Harrison,1610612744,GSW,Golden State Warriors,21501227,2016-04-13T00:00:00,GSW vs. MEM,W,30.516666666666666,6,10,0.6,2,5,0.4,1,2,0.5,0,6,6,1,2,0,0,0,2,3,15,1,21.7,0,0,24.0,1,1,1,1,7090,4268,7514,4873,2550,2959,6308,10755,8140,10753,13060,3007,5415,12251,4412,12313,8004,1,11390,4736,5598,11010,10592,2107,76,8132,1.0,30:31,
618,618,2015-16,203084,Harrison Barnes,Harrison,1610612744,GSW,Golden State Warriors,21501201,2016-04-10T00:00:00,GSW @ SAS,W,33.28333333333333,3,10,0.3,1,5,0.2,2,4,0.5,0,3,3,2,1,0,0,1,1,2,9,16,14.6,0,0,15.0,1,1,1,1,4899,11544,7514,18745,5519,2959,10165,6499,4140,10753,13060,9493,12520,8082,9196,12313,8004,17214,4972,7786,11389,1731,15699,2107,76,14428,1.0,33:17,
859,859,2015-16,203084,Harrison Barnes,Harrison,1610612744,GSW,Golden State Warriors,21501190,2016-04-09T00:00:00,GSW @ MEM,W,30.483333333333334,6,11,0.545,2,3,0.667,0,0,0.0,0,2,2,1,0,0,0,1,4,0,14,-6,17.9,0,0,19.0,1,1,1,1,7117,4268,6284,7132,2550,6890,1955,14161,15066,14161,13060,13353,16063,12251,16943,12313,8004,17214,22104,18762,6324,18431,13229,2107,76,11453,1.0,30:29,
1108,1108,2015-16,203084,Harrison Barnes,Harrison,1610612744,GSW,Golden State Warriors,21501177,2016-04-07T00:00:00,GSW vs. SAS,W,32.666666666666664,8,13,0.615,3,7,0.429,2,2,1.0,1,7,8,1,3,0,0,0,3,3,21,10,29.1,0,0,33.0,1,1,1,1,5370,1806,4281,4722,1083,1138,6081,6499,8140,1,6390,1973,2959,12251,1969,12313,8004,1,17641,4736,2210,4134,6285,2107,76,3722,1.0,32:40,
1510,1510,2015-16,203084,Harrison Barnes,Harrison,1610612744,GSW,Golden State Warriors,21501163,2016-04-05T00:00:00,GSW vs. MIN,L,35.12166666666667,8,11,0.727,4,5,0.8,0,0,0.0,2,3,5,0,1,0,0,1,2,0,20,4,25.0,0,0,29.0,1,13074,13074,13074,3450,1806,6284,2339,439,2959,1538,14161,15066,14161,3138,9493,7203,18354,9196,12313,8004,17214,11390,18762,2594,8158,8485,2107,76,5404,1.0,35:07,
1646,1646,2015-16,203084,Harrison Barnes,Harrison,1610612744,GSW,Golden State Warriors,21501152,2016-04-03T00:00:00,GSW vs. POR,W,32.96666666666667,4,6,0.667,2,3,0.667,0,0,0.0,0,5,5,0,0,0,0,0,2,0,10,9,16.0,0,0,17.0,1,1,1,1,5152,8539,14041,2883,2550,6890,1955,14161,15066,14161,13060,4465,7203,18354,16943,12313,8004,1,11390,18762,10151,4633,14590,2107,76,12877,1.0,32:58,
2085,2085,2015-16,203084,Harrison Barnes,Harrison,1610612744,GSW,Golden State Warriors,21501136,2016-04-01T00:00:00,GSW vs. BOS,L,34.965,5,11,0.455,4,9,0.444,0,0,0.0,3,5,8,4,1,1,0,0,2,0,14,1,31.6,0,0,32.0,1,13074,13074,13074,3566,6175,6284,11898,439,402,5987,14161,15066,14161,1576,4465,2959,3513,9196,4706,8004,1,11390,18762,6324,11010,5130,2107,76,4082,1.0,34:58,
2269,2269,2015-16,203084,Harrison Barnes,Harrison,1610612744,GSW,Golden State Warriors,21501119,2016-03-30T00:00:00,GSW @ UTA,W,42.16166666666667,6,15,0.4,1,8,0.125,2,4,0.5,1,10,11,1,0,0,0,0,2,4,15,11,29.7,1,0,28.0,1,1,1,1,293,4268,2795,14037,5519,705,10987,6499,4140,10753,6390,488,1106,12251,16943,12313,8004,1,11390,2748,5598,3629,6006,1,76,5884,1.0,42:10,
2520,2520,2015-16,203084,Harrison Barnes,Harrison,1610612744,GSW,Golden State Warriors,21501112,2016-03-29T00:00:00,GSW vs. WAS,W,34.775,6,11,0.545,0,2,0.0,2,2,1.0,2,7,9,2,1,1,0,1,2,3,14,22,29.8,0,0,27.0,1,1,1,1,3713,4268,6284,7132,11051,9677,11051,6499,8140,1,3138,1973,2216,8082,9196,4706,8004,17214,11390,4736,6324,609,5948,2107,76,6398,1.0,34:47,
2849,2849,2015-16,203084,Harrison Barnes,Harrison,1610612744,GSW,Golden State Warriors,21501094,2016-03-27T00:00:00,GSW vs. PHI,W,32.35,4,9,0.444,0,0,0.0,2,2,1.0,0,2,2,1,0,1,0,0,0,3,10,7,16.9,0,0,15.0,1,1,1,1,5604,8539,8964,12281,11051,17277,11051,6499,8140,1,13060,13353,16063,12251,16943,4706,8004,1,1,4736,10151,5888,13911,2107,76,14428,1.0,32:21,
3271,3271,2015-16,203084,Harrison Barnes,Harrison,1610612744,GSW,Golden State Warriors,21501080,2016-03-25T00:00:00,GSW vs. DAL,W,33.983333333333334,5,11,0.455,1,2,0.5,0,0,0.0,3,4,7,2,0,0,0,2,3,0,11,1,22.4,0,0,21.0,1,1,1,1,4362,6175,6284,11898,5519,9677,3313,14161,15066,14161,1576,6568,3953,8082,16943,12313,8004,23588,17641,18762,9124,11010,10131,2107,76,10048,1.0,33:59,
3576,3576,2015-16,203084,Harrison Barnes,Harrison,1610612744,GSW,Golden State Warriors,21501066,2016-03-23T00:00:00,GSW vs. LAC,W,37.3,3,11,0.273,2,4,0.5,3,4,0.75,0,6,6,2,1,0,0,0,0,4,11,22,20.2,0,0,21.0,1,1,1,1,1890,11544,6284,19531,2550,4617,3313,4469,4140,8103,13060,3007,5415,8082,9196,12313,8004,1,1,2748,9124,609,11610,2107,76,10048,1.0,37:18,
3915,3915,2015-16,203084,Harrison Barnes,Harrison,1610612744,GSW,Golden State Warriors,21501050,2016-03-21T00:00:00,GSW @ MIN,W,31.3,3,7,0.429,0,2,0.0,0,0,0.0,1,6,7,2,0,1,0,0,1,1,6,-7,20.4,0,0,17.0,1,1,1,1,6470,11544,12208,12903,11051,9677,11051,14161,15066,14161,6390,3007,3953,8082,16943,4706,8004,1,4972,12373,15190,19310,11453,2107,76,12877,1.0,31:18,
4216,4216,2015-16,203084,Harrison Barnes,Harrison,1610612744,GSW,Golden State Warriors,21501036,2016-03-19T00:00:00,GSW @ SAS,L,30.166666666666668,3,10,0.3,2,4,0.5,0,0,0.0,0,2,2,3,1,2,0,3,5,0,8,-17,19.9,0,0,19.0,1,13074,13074,13074,7383,11544,7514,18745,2550,4617,3313,14161,15066,14161,13060,13353,16063,5322,9196,1588,8004,25441,24686,18762,12541,24571,11824,2107,76,11453,1.0,30:10,
4293,4293,2015-16,203084,Harrison Barnes,Harrison,1610612744,GSW,Golden State Warriors,21501026,2016-03-18T00:00:00,GSW @ DAL,W,36.233333333333334,7,13,0.538,2,3,0.667,4,5,0.8,1,4,5,2,0,1,1,0,2,4,20,-4,35.0,0,0,33.0,1,1,1,1,2595,2864,4281,7389,2550,6890,1955,2791,3208,7601,6390,6568,7203,8082,16943,4706,2692,1,11390,2748,2594,16419,3813,2107,76,3722,1.0,36:14,
4602,4602,2015-16,203084,Harrison Barnes,Harrison,1610612744,GSW,Golden State Warriors,21501011,2016-03-16T00:00:00,GSW vs. NYK,W,31.583333333333332,2,7,0.286,0,2,0.0,4,4,1.0,3,3,6,1,1,0,0,0,1,2,8,19,15.7,0,0,15.0,1,1,1,1,6245,14994,12208,19020,11051,9677,11051,2791,4140,1,1576,9493,5415,12251,9196,12313,8004,1,4972,7786,12541,1041,14841,2107,76,14428,1.0,31:35,
5044,5044,2015-16,203084,Harrison Barnes,Harrison,1610612744,GSW,Golden State Warriors,21500996,2016-03-14T00:00:00,GSW vs. NOP,W,31.85,2,5,0.4,0,0,0.0,2,2,1.0,0,3,3,4,0,2,1,0,2,2,6,20,24.6,0,0,19.0,1,1,1,1,6033,14994,16058,14037,11051,17277,11051,6499,8140,1,13060,9493,12520,3513,16943,1588,2692,1,11390,7786,15190,876,8724,2107,76,11453,1.0,31:51,
5194,5194,2015-16,203084,Harrison Barnes,Harrison,1610612744,GSW,Golden State Warriors,21500981,2016-03-12T00:00:00,GSW vs. PHX,W,35.07833333333333,3,7,0.429,0,3,0.0,2,2,1.0,2,7,9,4,1,0,0,0,5,2,8,10,23.8,0,0,21.0,1,1,1,1,3482,11544,12208,12903,11051,6890,11051,6499,8140,1,3138,1973,2216,3513,9196,12313,8004,1,24686,7786,12541,4134,9261,2107,76,10048,1.0,35:05,
5412,5412,2015-16,203084,Harrison Barnes,Harrison,1610612744,GSW,Golden State Warriors,21500971,2016-03-11T00:00:00,GSW vs. POR,W,29.85,1,4,0.25,0,1,0.0,5,8,0.625,2,4,6,2,1,0,1,0,3,5,7,17,19.2,0,0,17.0,1,1,1,1,7672,18695,18073,19755,11051,13174,11051,1816,922,10341,3138,6568,5415,8082,9196,12313,2692,1,17641,1539,14029,1469,12284,2107,76,12877,1.0,29:51,
5787,5787,2015-16,203084,Harrison Barnes,Harrison,1610612744,GSW,Golden State Warriors,21500958,2016-03-09T00:00:00,GSW vs. UTA,W,29.416666666666668,2,8,0.25,0,1,0.0,0,1,0.0,1,5,6,3,1,0,0,0,2,3,4,15,14.7,0,0,13.0,1,1,1,1,8044,14994,10529,19755,11051,13174,11051,14161,13680,14161,6390,4465,5415,5322,9196,12313,8004,1,11390,4736,18063,2059,15631,2107,76,16097,1.0,29:25,
6068,6068,2015-16,203084,Harrison Barnes,Harrison,1610612744,GSW,Golden State Warriors,21500943,2016-03-07T00:00:00,GSW vs. ORL,W,31.365,2,8,0.25,0,3,0.0,4,7,0.571,1,1,2,1,0,1,0,1,1,5,8,-11,14.9,0,0,13.0,1,1,1,1,6415,14994,10529,19755,11051,6890,11051,2791,1485,10651,6390,17769,16063,12251,16943,4706,8004,17214,4972,1539,12541,22146,15463,2107,76,16097,1.0,31:22,
6246,6246,2015-16,203084,Harrison Barnes,Harrison,1610612744,GSW,Golden State Warriors,21500931,2016-03-06T00:00:00,GSW @ LAL,L,28.515,2,8,0.25,0,4,0.0,1,1,1.0,1,4,5,0,1,0,0,1,1,3,5,-9,10.0,0,0,10.0,1,13074,13074,13074,8818,14994,10529,19755,11051,4617,11051,10755,13680,1,6390,6568,7203,18354,9196,12313,8004,17214,4972,4736,16838,20888,19178,2107,76,18488,1.0,28:31,
6680,6680,2015-16,203084,Harrison Barnes,Harrison,1610612744,GSW,Golden State Warriors,21500911,2016-03-03T00:00:00,GSW vs. OKC,W,31.183333333333337,6,11,0.545,2,5,0.4,0,0,0.0,0,7,7,5,1,1,0,0,0,0,14,-1,31.9,0,0,30.0,1,1,1,1,6567,4268,6284,7132,2550,2959,6308,14161,15066,14161,13060,1973,3953,2408,9196,4706,8004,1,1,18762,6324,13184,4984,2107,76,4936,1.0,31:11,
