,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0,0022000195,1610612737,ATL,Atlanta,1629631,De'Andre Hunter,De'Andre,F,,35.000000:51,93.5,94.9,113.1,111.5,-19.6,-16.7,0.043,1.0,6.7,0.05,0.08,0.067,6.7,0.389,0.579,0.159,0.163,104.46,104.44,87.03,78,0.063
1,0022000195,1610612737,ATL,Atlanta,1628381,John Collins,John,F,,30.000000:47,99.8,97.2,110.8,108.7,-10.9,-11.5,0.111,2.0,15.4,0.032,0.119,0.082,7.7,0.4,0.4,0.141,0.15,106.71,109.17,90.98,71,0.045
2,0022000195,1610612737,ATL,Atlanta,203991,Clint Capela,Clint,C,,36.000000:32,97.1,97.6,100.0,100.0,-2.8,-2.4,0.0,0.0,0.0,0.098,0.224,0.167,10.0,0.688,0.687,0.222,0.226,106.71,106.45,88.71,82,0.207
3,0022000195,1610612737,ATL,Atlanta,1628989,Kevin Huerter,Kevin,G,,35.000000:58,93.4,97.5,104.9,103.7,-11.5,-6.2,0.19,1.33,22.2,0.0,0.122,0.067,16.7,0.55,0.597,0.161,0.16,108.44,106.78,88.98,79,0.109
4,0022000195,1610612737,ATL,Atlanta,1629027,Trae Young,Trae,G,,38.000000:51,103.4,105.8,120.1,117.2,-16.7,-11.4,0.44,2.2,25.0,0.0,0.143,0.078,11.4,0.326,0.46,0.351,0.351,106.81,106.86,89.05,86,0.115
5,0022000195,1610612737,ATL,Atlanta,203524,Solomon Hill,Solomon,,,25.000000:41,114.1,111.3,140.5,137.7,-26.4,-26.4,0.053,0.0,12.5,0.0,0.0,0.0,0.0,0.5,0.5,0.123,0.126,96.88,99.05,82.54,53,0.016
6,0022000195,1610612737,ATL,Atlanta,1629164,Brandon Goodwin,Brandon,,,14.000000:59,124.2,125.0,85.0,79.4,39.2,45.6,0.0,0.0,0.0,0.0,0.048,0.03,14.3,0.75,0.75,0.206,0.211,102.46,105.73,88.11,32,0.088
7,0022000195,1610612737,ATL,Atlanta,203503,Tony Snell,Tony,,,12.000000:25,102.8,100.0,92.6,84.6,10.2,15.4,0.333,0.0,50.0,0.0,0.176,0.111,0.0,0.5,0.5,0.115,0.118,92.93,98.58,82.15,25,0.194
8,0022000195,1610612737,ATL,Atlanta,200765,Rajon Rondo,Rajon,,,8.000000:57,86.6,83.3,59.2,58.8,27.4,24.5,0.333,0.0,40.0,0.0,0.286,0.174,0.0,0.0,0.0,0.15,0.164,91.71,93.85,78.21,18,0.222
9,0022000195,1610612737,ATL,Atlanta,1628981,Bruno Fernando,Bruno,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
10,0022000195,1610612737,ATL,Atlanta,1630233,Nathan Knight,Nathan,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
11,0022000195,1610612737,ATL,Atlanta,1630219,Skylar Mays,Skylar,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
12,0022000195,1610612737,ATL,Atlanta,1630168,Onyeka Okongwu,Onyeka,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
13,0022000195,1610612737,ATL,Atlanta,1629629,Cam Reddish,Cam,,DNP - Injury/Illness,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
14,0022000195,1610612757,POR,Portland,1627884,Derrick Jones Jr.,Derrick,F,,34.000000:07,118.4,118.4,98.1,98.7,20.2,19.7,0.0,0.0,0.0,0.111,0.105,0.108,14.3,0.417,0.417,0.152,0.155,107.26,106.93,89.11,76,0.046
15,0022000195,1610612757,POR,Portland,203496,Robert Covington,Robert,F,,27.000000:58,110.5,111.7,107.4,109.8,3.0,1.8,0.12,3.0,17.6,0.054,0.267,0.149,5.9,0.115,0.115,0.197,0.198,105.55,103.84,86.53,60,0.004
16,0022000195,1610612757,POR,Portland,202683,Enes Freedom,Enes,C,,28.000000:33,112.2,110.6,84.8,87.7,27.5,22.9,0.15,0.0,23.1,0.162,0.25,0.205,0.0,0.556,0.607,0.128,0.133,111.2,110.12,91.77,66,0.226
17,0022000195,1610612757,POR,Portland,203468,CJ McCollum,CJ,G,,18.000000:43,109.1,110.0,133.3,125.0,-24.1,-15.0,0.091,0.0,8.3,0.0,0.0,0.0,0.0,0.727,0.727,0.229,0.232,99.84,102.61,85.51,40,0.119
18,0022000195,1610612757,POR,Portland,203081,Damian Lillard,Damian,G,,42.000000:44,117.3,115.8,97.5,100.0,19.7,15.8,0.241,2.33,18.4,0.0,0.156,0.069,7.9,0.522,0.636,0.274,0.282,105.65,105.02,87.52,95,0.192
19,0022000195,1610612757,POR,Portland,2546,Carmelo Anthony,Carmelo,,,28.000000:40,104.8,101.6,108.0,110.2,-3.2,-8.5,0.059,0.0,7.1,0.0,0.038,0.015,0.0,0.409,0.431,0.178,0.185,99.9,100.47,83.72,61,0.015
20,0022000195,1610612757,POR,Portland,203918,Rodney Hood,Rodney,,,13.000000:08,88.9,81.5,112.1,111.5,-23.2,-30.1,0.143,0.0,14.3,0.056,0.2,0.107,0.0,0.25,0.25,0.2,0.216,92.54,96.85,80.71,27,0.036
