,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0,0022000182,1610612742,DAL,Dallas,1628411,Wes Iwundu,Wes,F,,22.000000:54,108.7,110.4,119.2,122.0,-10.5,-11.6,0.048,0.0,33.3,0.036,0.179,0.107,0.0,0.75,0.75,0.036,0.036,104.7,102.69,85.58,48,0.081
1,0022000182,1610612742,DAL,Dallas,204001,Kristaps Porziņģis,Kristaps,F,,29.000000:00,110.4,107.8,125.7,124.6,-15.3,-16.8,0.045,0.25,4.0,0.056,0.242,0.145,16.0,0.368,0.377,0.333,0.34,101.79,103.45,86.21,64,0.053
2,0022000182,1610612742,DAL,Dallas,1626161,Willie Cauley-Stein,Willie,C,,30.000000:28,99.9,100.0,99.8,103.2,0.1,-3.2,0.045,0.0,11.1,0.091,0.171,0.135,0.0,0.714,0.698,0.121,0.121,100.22,98.46,82.05,62,0.126
3,0022000182,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,Tim,G,,36.000000:59,113.4,114.7,110.1,112.2,3.3,2.5,0.0,0.0,0.0,0.0,0.122,0.064,0.0,0.647,0.647,0.202,0.2,98.11,96.68,80.57,75,0.115
4,0022000182,1610612742,DAL,Dallas,1629029,Luka Dončić,Luka,G,,35.000000:45,106.6,108.0,109.0,112.2,-2.4,-4.2,0.619,4.33,31.0,0.0,0.204,0.106,7.1,0.521,0.517,0.345,0.341,102.1,100.03,83.36,75,0.194
5,0022000182,1610612742,DAL,Dallas,203504,Trey Burke,Trey,,,27.000000:43,100.1,100.0,115.2,121.4,-15.1,-21.4,0.053,0.0,7.7,0.057,0.029,0.043,0.0,0.542,0.542,0.176,0.177,102.2,99.6,83.0,59,0.079
6,0022000182,1610612742,DAL,Dallas,201949,James Johnson,James,,,29.000000:14,119.5,119.7,99.7,103.3,19.8,16.3,0.12,3.0,21.4,0.0,0.0,0.0,7.1,0.667,0.658,0.167,0.166,101.19,99.35,82.79,61,0.07
7,0022000182,1610612742,DAL,Dallas,1626246,Boban Marjanović,Boban,,,4.000000:14,101.2,100.0,105.9,111.1,-4.7,-11.1,0.0,0.0,0.0,0.333,0.0,0.2,0.0,0.25,0.25,0.333,0.337,109.62,107.8,89.83,10,0.0
8,0022000182,1610612742,DAL,Dallas,1630182,Josh Green,Josh,,,18.000000:55,111.3,104.9,107.1,110.0,4.2,-5.1,0.0,0.0,0.0,0.059,0.095,0.079,33.3,0.0,0.0,0.07,0.074,101.14,102.77,85.64,41,-0.05
9,0022000182,1610612742,DAL,Dallas,1630179,Tyrell Terry,Tyrell,,,4.000000:48,91.1,90.0,80.0,72.7,11.1,17.3,0.667,0.0,66.7,0.0,0.2,0.1,0.0,1.0,1.0,0.1,0.101,99.4,105.0,87.5,10,0.4
